date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/3/17,27,2020,3,59,32,44,49,7,4
2020/3/18,27,2020,3,80,37,43,47,8,4
2020/3/19,27,2020,3,90,19,37,22,4,2
2020/3/20,27,2020,3,53,23,41,37,5,4
2020/3/21,27,2020,3,63,24,46,20,6,4
2020/3/22,27,2020,3,68,15,41,15,4,2
2020/3/23,27,2020,3,59,19,39,19,5,2
2020/3/24,27,2020,3,64,20,34,37,8,3
2020/3/25,27,2020,3,62,31,39,48,11,4
2020/3/26,27,2020,3,93,54,24,48,7,5
2020/3/27,27,2020,3,130,19,33,19,6,2
2020/3/28,27,2020,3,47,12,35,8,7, 
2020/3/29,27,2020,3,45, , , , , 
2019/10/1,27,2019,10,72,24,29,29,14,2
2019/10/2,27,2019,10,67,21,32,27,6,2
2019/10/3,27,2019,10,65,16,40,20,6,2
2019/10/4,27,2019,10,46,21,40,19,7,2
2019/10/5,27,2019,10,58,16,29,7,4,1
2019/10/6,27,2019,10,46,16,37,21,4,1
2019/10/7,27,2019,10,48,17,28,23,6,3
2019/10/8,27,2019,10,46,14,39,18,7,1
2019/10/9,27,2019,10,47,19,39,21,7,2
2019/10/10,27,2019,10,56,20,32,20,9,3
2019/10/11,27,2019,10,58,12,32,9,4,2
2019/10/12,27,2019,10,31,15,31,7,6,1
2019/10/13,27,2019,10,38,22,23,13,6,1
2019/10/14,27,2019,10,58,16,32,21,4,2
2019/10/15,27,2019,10,48,15,33,23,8,1
2019/10/16,27,2019,10,49,18,30,27,7,3
2019/10/17,27,2019,10,53,15,33,19,5,3
2019/10/18,27,2019,10,46,12,28,21,9,3
2019/10/19,27,2019,10,32,11,35,11,8,2
2019/10/20,27,2019,10,37,16,27,24,7,3
2019/10/21,27,2019,10,46,14,33,17,8,3
2019/10/22,27,2019,10,41,18,37,30,5,4
2019/10/23,27,2019,10,51,17,28,28,5,3
2019/10/24,27,2019,10,47,13,29,31,5,4
2019/10/25,27,2019,10,43,21,21,34,10,4
2019/10/26,27,2019,10,53,24,42,20,7,4
2019/10/27,27,2019,10,68,19,41,42,13,3
2019/10/28,27,2019,10,58,26,17,42,6,4
2019/10/29,27,2019,10,73,50,45,43,6,4
2019/10/30,27,2019,10,99,50,41,46,11,4
2019/10/31,27,2019,10,111,45,40,42,11,4
2019/11/1,27,2019,11,101,22,37,34,6,3
2019/11/2,27,2019,11,60,28,33,27,9,3
2019/11/3,27,2019,11,73,14,33,14,6,1
2019/11/4,27,2019,11,45,13,32,34,8,2
2019/11/5,27,2019,11,46,19,28,53,7,4
2019/11/6,27,2019,11,63,28,32,45,12,4
2019/11/7,27,2019,11,99,18,34,24,6,2
2019/11/8,27,2019,11,55,17,30,40,8,4
2019/11/9,27,2019,11,54,14,33,22,7,3
2019/11/10,27,2019,11,46,24,40,44,5,4
2019/11/11,27,2019,11,64,20,36,44,8,4
2019/11/12,27,2019,11,61,23,34,60,8,3
2019/11/13,27,2019,11,66,22,32,25,5,2
2019/11/14,27,2019,11,60,17,28,54,6,3
2019/11/15,27,2019,11,50,32,31,65,6,6
2019/11/16,27,2019,11,77,32,41,50,7,6
2019/11/17,27,2019,11,78,32,33,59,9,5
2019/11/18,27,2019,11,72,21,29,28,6,2
2019/11/19,27,2019,11,53,14,28,35,4,2
2019/11/20,27,2019,11,43,15,25,64,6,2
