date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/7/31,4,2020,7,45,22,34,10,1,1
2020/8/1,4,2020,8,49,12,27,4,1, 
2020/8/2,4,2020,8,34,19,29,9,1,1
2020/8/3,4,2020,8,42,27,51,11,1,2
2020/8/4,4,2020,8,60,40,53,14,1,2
2020/8/5,4,2020,8,82,39,47,11,1,2
2020/8/6,4,2020,8,81,23,23,10,1,2
2020/8/7,4,2020,8,51,15,33,8,1,1
2020/8/8,4,2020,8,36,24,25,8,1,2
2020/8/9,4,2020,8,45,31,34,7,1,2
2020/8/10,4,2020,8,60,47,53,12,1,2
2020/8/11,4,2020,8,92,21,25,9,1,1
2020/8/12,4,2020,8,38,14,36,6,1,1
2020/8/13,4,2020,8,38,18,39,4,1,1
2020/8/14,4,2020,8,45,26,35,4,1,2
2020/8/15,4,2020,8,57,22,38,6,1,2
2020/8/16,4,2020,8,58,24,35,5,1,2
2020/8/17,4,2020,8,54,16,35,7,1,1
2020/8/18,4,2020,8,41,20,39,9,1,1
2020/8/19,4,2020,8,52,32,74,17,1,2
2020/8/20,4,2020,8,63,31,52,12,2,2
2020/8/21,4,2020,8,67,28,37,7,1,1
2020/8/22,4,2020,8,65,23,33,5, ,1
2020/8/23,4,2020,8,56,13,24,9,1,1
2020/8/24,4,2020,8,32,12,25,9,1,1
2020/8/25,4,2020,8,24,18,32,7,1,2
2020/8/26,4,2020,8,40,25,27,7,1,1
2020/8/27,4,2020,8,41,20,29,8,1,1
2020/8/28,4,2020,8,40,26,36,9,1,1
2020/8/29,4,2020,8,56,18,26,10,17,1
2020/8/30,4,2020,8,48,7,21,10,5,1
2020/8/31,4,2020,8,17,15,21,10,9,1
2020/9/1,4,2020,9,29,26,21,11,14,1
2020/9/2,4,2020,9,41,33,17,9,14, 
2020/9/3,4,2020,9,42,23,25,10,14,1
2020/9/4,4,2020,9,43,14,15,9,10, 
2020/9/5,4,2020,9,32,10,22,5,7, 
2020/9/6,4,2020,9,23,16,15,8,13, 
2020/9/7,4,2020,9,39, , , , , 
2020/9/13,4,2020,9,17,5,23,8,3,1
2020/9/14,4,2020,9,11,14,29,11,9,1
2020/9/15,4,2020,9,29,17,29,11,11,1
2020/9/16,4,2020,9,35,15,27,9,10, 
2020/9/17,4,2020,9,32,14,40,12,12,1
2020/9/18,4,2020,9,37,9,34,12,9,1
2020/9/19,4,2020,9,30,14,38,11,14,2
2020/9/20,4,2020,9,45,15,33,12,16,2
2020/9/21,4,2020,9,50,15,38,13,16,2
2020/9/22,4,2020,9,46,14,40,10,13,1
2020/9/23,4,2020,9,41,17,27,11,13,1
2020/9/24,4,2020,9,41,11,28,8,7, 
2020/9/25,4,2020,9,25,7,30,9,6, 
2020/9/26,4,2020,9,20,10,29,7,6,1
2020/9/27,4,2020,9,21,9,29,11,8,2
2020/9/28,4,2020,9,25,12,34,15,10,2
2020/9/29,4,2020,9,32,13,32,14,11,2
