date,prefecture_num,year,month, pm25, pm10, o3, no2, so2, co
2020/12/7,38,2020,12,57,21,33,12,2,4
2020/12/8,38,2020,12,68,12,35,11,4,4
2020/12/9,38,2020,12,44,16,22,15,2,4
2020/12/10,38,2020,12,47,15,28,12,2,4
2020/12/11,38,2020,12,52,22,37,12,1,5
2020/12/12,38,2020,12,67,20,30,9,1,4
2020/12/13,38,2020,12,68,14,32,6,5,3
2020/12/14,38,2020,12,43,11,27,5,5,3
2020/12/15,38,2020,12,30,10,28,5,2,3
2020/12/16,38,2020,12,36,11,27,9,3,5
2020/12/17,38,2020,12,34,11,30,12,3,5
2020/12/18,38,2020,12,41,16,29,9,5,4
2020/12/19,38,2020,12,48,9,32,7,3,4
2020/12/20,38,2020,12,28,11,31,11,2,4
2020/12/21,38,2020,12,41,20,36,12,8,5
2020/12/22,38,2020,12,63,28,36,14,3,6
2020/12/23,38,2020,12,83,21,28,20,2,7
2020/12/24,38,2020,12,66,16,30,11,6,5
2020/12/25,38,2020,12,48,13,24,8,1,5
2020/12/26,38,2020,12,41,18,22,12,2,5
2020/12/27,38,2020,12,56,17,26,13,1,5
2020/12/28,38,2020,12,50,16,22,14,4,4
2020/12/29,38,2020,12,56,13,29,7,3,3
2020/12/30,38,2020,12,38,10,28,3,4,2
2020/12/31,38,2020,12,30,12,29,4,5,2
2021/1/1,38,2021,1,36,13,31,5,5,3
2021/1/2,38,2021,1,46,12,30,6,3,3
2021/1/3,38,2021,1,47,12,29,9,2,3
2020/7/1,38,2020,7,50,15,36,12,5,2
2020/7/2,38,2020,7,44,16,25,18,3,3
2020/7/3,38,2020,7,47,17,24,13,3,3
2020/7/4,38,2020,7,46,19,35,9,6,2
2020/7/5,38,2020,7,49,16,17,4,1,2
2020/7/6,38,2020,7,29,18,34,8,1,3
2020/7/7,38,2020,7,36,14,37,10,3,2
2020/7/8,38,2020,7,42,26,30,17,5,2
2020/7/9,38,2020,7,54,21,12,10,1,2
2020/7/10,38,2020,7,32,23,26,7,9,2
2020/7/11,38,2020,7,47,25,20,11,5,2
2020/7/12,38,2020,7,55,26,11,16,4,3
2020/7/13,38,2020,7,59,15,33,7,3,2
2020/7/14,38,2020,7,43,15,32,7,8,2
2020/7/15,38,2020,7,35,16,34,8,5,2
2020/7/16,38,2020,7,43,24,59,9,9,2
2020/7/17,38,2020,7,59,24,42,10,9,2
2020/7/18,38,2020,7,62,30,38,10,10,2
2020/7/19,38,2020,7,68,41,23,12,13,1
2020/7/20,38,2020,7,78,27,25,9,6,1
2020/7/21,38,2020,7,57,21,30,12,5,2
2020/7/22,38,2020,7,49,21,23,8,2,2
2020/7/23,38,2020,7,49,19,21,12,2,2
2020/7/24,38,2020,7,39,23,30,9,7,2
2020/7/25,38,2020,7,50,27,28,11,3,2
2020/7/26,38,2020,7,66,23,8,19,4,2
2020/7/27,38,2020,7,54,24,8,13,7,2
2020/7/28,38,2020,7,51,27,14,11,8,1
2020/7/29,38,2020,7,57,25,23,12,3,1
2020/7/30,38,2020,7,58,27,32,6,2,1
2020/7/31,38,2020,7,56,23,20,7,6,1
2020/8/1,38,2020,8,51,28,48,5,16,1
2020/8/2,38,2020,8,72,46,22,7,11,1
2020/8/3,38,2020,8,106,56,18,9,10,1
2020/8/4,38,2020,8,130,46,18,6,4,2
2020/8/5,38,2020,8,99,27,16,9,9,1
2020/8/6,38,2020,8,70,49,15,10,6,1
2020/8/7,38,2020,8,117,57,13,11,10,1
2020/8/8,38,2020,8,120,27,17,7,2,1
2020/8/9,38,2020,8,58,20,11,4,1,1
2020/8/10,38,2020,8,32,25,15,7,7,1
2020/8/11,38,2020,8,48,21,15,8,8,1
2020/8/12,38,2020,8,48,23,23,4,1,1
2020/8/13,38,2020,8,49,19,24,5,2,1
2020/8/14,38,2020,8,43,22,31,5,2,1
2020/8/15,38,2020,8,55,17,31,4,2,1
2020/8/16,38,2020,8,46,27,36,7,6,1
2020/8/17,38,2020,8,66,36,49,12,8,2
2020/8/18,38,2020,8,87,41,49,16,11,2
2020/8/19,38,2020,8,89,38,39,11,8,2
2020/8/20,38,2020,8,87,40,40,14,9,2
2020/8/21,38,2020,8,83,44,56,13,11,3
2020/8/22,38,2020,8,96,45,57,10,5,3
2020/8/23,38,2020,8,91,45,44,11,12,3
2020/8/24,38,2020,8,97,52,47,13,15,2
2020/8/25,38,2020,8,109,28,22,12,4,2
2020/8/26,38,2020,8,61,17,16,8,7,2
2020/8/27,38,2020,8,38,17,18,6,7,3
2020/8/28,38,2020,8,39,16,30,3,2,2
2020/8/29,38,2020,8,37,24,41,7,12,1
2020/8/30,38,2020,8,48,31,54,6,8,3
2020/8/31,38,2020,8,73,31,50,8,9,3
2020/9/1,38,2020,9,76,19,12,8,1,2
2020/9/2,38,2020,9,47,23,22,4,1,1
2020/9/3,38,2020,9,53,28,41,12,7,2
2020/9/4,38,2020,9,64,30,38,20,7,2
2020/9/5,38,2020,9,69,19,22,5,3,1
2020/9/6,38,2020,9,42,13,19,1, ,1
2020/9/7,38,2020,9,37, , , , , 
2020/9/13,38,2020,9,32,15,30,6,4,3
2020/9/14,38,2020,9,30,16,36,8,7,3
2020/9/15,38,2020,9,49,23,25,11,6,3
2020/9/16,38,2020,9,60,23,15,12,2,3
2020/9/17,38,2020,9,53,16,37,4,2,2
2020/9/18,38,2020,9,43,18,41,6,2,2
2020/9/19,38,2020,9,53,19,47,6,1,3
2020/9/20,38,2020,9,59,19,42,4,1,3
2020/9/21,38,2020,9,57,16,41,7,6,2
2020/9/22,38,2020,9,54,18,40,7,4,3
2020/9/23,38,2020,9,53,21,22,10,2,3
2020/9/24,38,2020,9,52,14,26,6,2,3
2020/9/25,38,2020,9,34,14,33,5,4,2
2020/9/26,38,2020,9,37,13,31,1,1,2
2020/9/27,38,2020,9,33,14,33,4,1,2
2020/9/28,38,2020,9,44,18,26,9,3,2
2020/9/29,38,2020,9,52,17,28,6,1,2
2020/9/30,38,2020,9,45,14,31,5,3,2
2020/4/1,38,2020,4,51,18,42,10,4,5
2020/4/2,38,2020,4,60,20,32,13,8,5
2020/4/3,38,2020,4,64,21,59,10,3,4
2020/4/4,38,2020,4,70,15,38,5,3,5
2020/4/5,38,2020,4,46,16,42,9,5,3
2020/4/6,38,2020,4,57,19,57,10,3,3
2020/4/7,38,2020,4,61,31,73,11,3,4
2020/4/8,38,2020,4,79,21,51,10,3,3
2020/4/9,38,2020,4,64,12,39,7,4,3
2020/4/10,38,2020,4,48,15,37,12,8,3
2020/4/11,38,2020,4,52,12,30,7,1,3
2020/4/12,38,2020,4,36,8,38,10,2,5
2020/4/13,38,2020,4,29,12,40,9,1,5
2020/4/14,38,2020,4,53,15,44,14,3,5
2020/4/15,38,2020,4,54,19,39,14,3,4
2020/4/16,38,2020,4,67,22,45,15,2,4
2020/4/17,38,2020,4,67,26,50,11,3,2
2020/4/18,38,2020,4,67,12,44,11,11,4
2020/4/19,38,2020,4,47,13,44,10,2,4
2020/4/20,38,2020,4,39,20,43,9,4,5
2020/4/21,38,2020,4,53,16,41,6,5,4
2020/4/22,38,2020,4,46,19,40,8,6,5
2020/4/23,38,2020,4,52,19,43,7,6,4
2020/4/24,38,2020,4,55,15,53,7,6,3
2020/4/25,38,2020,4,57,29,72,9,15,4
2020/4/26,38,2020,4,79,21,49,13,5,4
2020/4/27,38,2020,4,64,18,54,12,4,4
2020/4/28,38,2020,4,63,22,61,11,9,2
2020/4/29,38,2020,4,71,29,45,14,10,5
2020/4/30,38,2020,4,83,31,43,11,10,4
2020/5/1,38,2020,5,90,40,38,12,17,5
2020/5/2,38,2020,5,112,34,30,6,2,4
2020/5/3,38,2020,5,88,30,32,11,9,5
2020/5/4,38,2020,5,69,27,40,14,10,5
2020/5/5,38,2020,5,70,34,43,14,11,4
2020/5/6,38,2020,5,92,13,40,6,1,2
2020/5/7,38,2020,5,36,20,43,11,12,3
2020/5/8,38,2020,5,59,15,38,11,5,4
2020/5/9,38,2020,5,43,29,36,18,5,4
2020/5/10,38,2020,5,56,21,56,11,3,3
2020/5/11,38,2020,5,57,18,54,11,1,4
2020/5/12,38,2020,5,68,20,45,12,2,3
2020/5/13,38,2020,5,65,20,46,19,2,4
2020/5/14,38,2020,5,64,24,36,25,4,5
2020/5/15,38,2020,5,70,19,18,28,3,5
2020/5/16,38,2020,5,48,26,49,24,9,5
2020/5/17,38,2020,5,65,28,17,20,4,4
2020/5/18,38,2020,5,60,24,53,10,2,3
2020/5/19,38,2020,5,61,16,39,9,9,4
2020/5/20,38,2020,5,52,12,35,8,4,3
2020/5/21,38,2020,5,36,18,38,11,11,3
2020/5/22,38,2020,5,55,23,55,14,14,3
2020/5/23,38,2020,5,72,18,42,11,11,2
2020/5/24,38,2020,5,55,18,34,13,16,2
2020/5/25,38,2020,5,46,26,30,13,8,2
2020/5/26,38,2020,5,68,24,62,9,2,3
2020/5/27,38,2020,5,70,29,56,12,4,3
2020/5/28,38,2020,5,84,22,64,12,10,3
2020/5/29,38,2020,5,62,31,60,19,13,4
2020/5/30,38,2020,5,91,23,38,11,9,3
2020/5/31,38,2020,5,69,18,29,19,11,3
2020/6/1,38,2020,6,54,20,49,11,6,2
2020/6/2,38,2020,6,60,25,40,10,8,3
2020/6/3,38,2020,6,79,26,39,11,2,2
2020/6/4,38,2020,6,77,28,45,14,2,3
2020/6/5,38,2020,6,69,35,45,20,6,3
2020/6/6,38,2020,6,86,35,61,12,5,2
2020/6/7,38,2020,6,92,28,54,12,9,2
2020/6/8,38,2020,6,79,32,66,14,9,2
2020/6/9,38,2020,6,87,27,30,20,2,2
2020/6/10,38,2020,6,69,17,14,15,2,2
2020/6/11,38,2020,6,36,18,20,7,19,1
2020/6/12,38,2020,6,39,16,12,7,2,1
2020/6/13,38,2020,6,43,18,13,4,3,1
2020/6/14,38,2020,6,39,25,44,7,6,2
2020/6/15,38,2020,6,59,26,58,9,4,2
2020/6/16,38,2020,6,70,29,57,19,19,3
2020/6/17,38,2020,6,79,19,31,21,3,3
2020/6/18,38,2020,6,46,10,31,9,4,3
2020/6/19,38,2020,6,33,19,37,8,7,2
2020/6/20,38,2020,6,53,25,32,10,11,2
2020/6/21,38,2020,6,67,26,49,13,14,2
2020/6/22,38,2020,6,72,18,45,12,18,2
2020/6/23,38,2020,6,59,20,44,11,15,2
2020/6/24,38,2020,6,63,25,16,19,7,2
2020/6/25,38,2020,6,64,25,47,13,6,2
2020/6/26,38,2020,6,65,22,25,13,6,2
2020/6/27,38,2020,6,56,18,47,8,4,1
2020/6/28,38,2020,6,46,33,54,13,5,3
2020/6/29,38,2020,6,80,17,30,6,1,1
2020/6/30,38,2020,6,40,17,42,7,6,2
2020/1/1,38,2020,1,31,13,36,6,2,3
2020/1/2,38,2020,1,49,24,38,10,7,4
2020/1/3,38,2020,1,78,17,33,9,4,3
2020/1/4,38,2020,1,57,11,31,7,1,3
2020/1/5,38,2020,1,45,11,22,16,4,5
2020/1/6,38,2020,1,48,19,30,21,7,4
2020/1/7,38,2020,1,61,16,32,6,4,4
2020/1/8,38,2020,1,44,13,35,9,4,4
2020/1/9,38,2020,1,43,12,30,7,4,4
2020/1/10,38,2020,1,40,13,26,11,6,4
2020/1/11,38,2020,1,42,15,33,8,6,4
2020/1/12,38,2020,1,53,11,32,6,6,3
2020/1/13,38,2020,1,47,18,25,14,2,4
2020/1/14,38,2020,1,59,17,34,11,1,5
2020/1/15,38,2020,1,58,17,24,13,4,5
2020/1/16,38,2020,1,60,18,23,16,2,6
2020/1/17,38,2020,1,63,15,29,16,2,6
2020/1/18,38,2020,1,50,14,36,9,2,4
2020/1/19,38,2020,1,48,32,37,8,3,5
2020/1/20,38,2020,1,93,23,34,15,4,5
2020/1/21,38,2020,1,68,23,17,20,2,6
2020/1/22,38,2020,1,70,21,9,22,3,5
2020/1/23,38,2020,1,55,30,27,22,3,5
2020/1/24,38,2020,1,72,17,24,10,3,4
2020/1/25,38,2020,1,56,16,24,11,3,3
2020/1/26,38,2020,1,48,9,24,12, ,3
2020/1/27,38,2020,1,32,10,19,11,1,3
2020/1/28,38,2020,1,31,8,29,9,3,4
