date,prefecture_num,year,month, pm25, pm10, o3, no2, so2
2018/2/25,30,2018,2,83,33,38,14,3
2018/2/26,30,2018,2,94,27,36,22,7
2018/2/27,30,2018,2,83,26,40,21,7
2018/2/28,30,2018,2,72,33,45,8,14
2018/3/1,30,2018,3,86,20,41,9,4
2018/3/2,30,2018,3,64,29,37,24,8
2018/3/3,30,2018,3,80,29,37,20,10
2018/3/4,30,2018,3,80,22,33,14,3
2018/3/5,30,2018,3,43,12,35,5,3
2018/3/6,30,2018,3,38,19,32,17,4
2018/3/7,30,2018,3,59,22,26,26,3
2018/3/8,30,2018,3,62,10,35,7,5
2018/3/9,30,2018,3,32,14,37,8,2
2018/3/10,30,2018,3,42,20,41,8,5
2018/3/11,30,2018,3,62,24,45,12,3
2018/3/12,30,2018,3,72,27,26,20,7
2018/3/13,30,2018,3,78,41,36,36,23
2018/3/14,30,2018,3,101,33,41,20,11
2018/3/15,30,2018,3,88,20,35,17,4
2018/3/16,30,2018,3,43,13,37,10,3
2018/3/17,30,2018,3,45,23,32,22,10
2018/3/18,30,2018,3,61,21,35,19,5
2018/3/19,30,2018,3,50,11,35,10,2
2018/3/20,30,2018,3,27,12,33,11,3
2018/3/21,30,2018,3,29,14,34,8,9
2018/3/22,30,2018,3,43,13,38,8,4
2018/3/23,30,2018,3,42,18,42,15,9
2018/3/24,30,2018,3,57,39,60,19,12
2018/3/25,30,2018,3,104,50,65,21,13
2018/3/26,30,2018,3,134,48,46,27,15
2018/3/27,30,2018,3,122,44,70,19,15
2018/3/28,30,2018,3,113,37,57,14,13
2018/3/29,30,2018,3,98,22,47,7,3
2018/3/30,30,2018,3,64,26,48,18,15
2018/3/31,30,2018,3,72,22,43,16,13
2017/10/1,30,2017,10,60,23,29,12,3
2017/10/2,30,2017,10,57,16,31,7,2
2017/10/3,30,2017,10,42,11,34,5,3
2017/10/4,30,2017,10,38,14,36,7,3
2017/10/5,30,2017,10,47,16,23,9,2
2017/10/6,30,2017,10,48,13,27,10,3
2017/10/7,30,2017,10,35,16,37,8,3
2017/10/8,30,2017,10,49,25,40,10,9
2017/10/9,30,2017,10,68,32,48,8,5
2017/10/10,30,2017,10,86,46,54,11,9
2017/10/11,30,2017,10,117,34,31,11,3
2017/10/12,30,2017,10,90,12,28,13,3
2017/10/13,30,2017,10,37,21,20,16,7
2017/10/14,30,2017,10,60,12,32,6,2
2017/10/15,30,2017,10,37,8,29,9,2
2017/10/16,30,2017,10,17,8,32,7,2
2017/10/17,30,2017,10,29,14,31,8,2
2017/10/18,30,2017,10,49,7,30,8,2
2017/10/19,30,2017,10,23,10,21,10,2
2017/10/20,30,2017,10,30,8,25,9,2
2017/10/21,30,2017,10,21,8,34,7,2
2017/10/22,30,2017,10,13,10,38,3,2
2017/10/23,30,2017,10,32,18,29,9,2
2017/10/24,30,2017,10,53,14,35,8,2
2017/10/25,30,2017,10,52,21,40,10,5
2017/10/26,30,2017,10,68,20,38,10,5
2017/10/27,30,2017,10,63,21,21,10,3
2017/10/28,30,2017,10,56,12,35,5,4
2017/10/29,30,2017,10,35,23,37,4,6
2017/10/30,30,2017,10,76,22,33,9,3
2017/10/31,30,2017,10,72,20,35,13,4
2017/11/1,30,2017,11,64,22,36,9,3
2017/11/2,30,2017,11,68,29,40,9,3
2017/11/3,30,2017,11,81,26,38,6,6
2017/11/4,30,2017,11,76,35,36,6,3
2017/11/5,30,2017,11,102,35,32,13,4
2017/11/6,30,2017,11,90,35,34,15,10
2017/11/7,30,2017,11,89,31,18,15,3
2017/11/8,30,2017,11,74,28,35,6,3
2017/11/9,30,2017,11,73,25,39,11,6
2017/11/10,30,2017,11,59,28,37,7,7
2017/11/11,30,2017,11,65,16,32,4,3
2017/11/12,30,2017,11,37,16,32,11,6
2017/11/13,30,2017,11,48,15,17,13,3
2017/11/14,30,2017,11,49,22,33,10,10
2017/11/15,30,2017,11,66,15,31,9,5
2017/11/16,30,2017,11,55,18,27,13,6
2017/11/17,30,2017,11,61,14,24,10,2
2017/11/18,30,2017,11,44,9,31,3,6
2017/11/19,30,2017,11,32,12,29,8,6
2017/11/20,30,2017,11,44,11,29,10,2
2017/11/21,30,2017,11,41,18,18,19,2
2017/11/22,30,2017,11,51,17,32,12,5
2017/11/23,30,2017,11,53,18,30,8,14
2017/11/24,30,2017,11,60,15,29,9,2
2017/11/25,30,2017,11,51,19,24,10,3
2017/11/26,30,2017,11,57,21,32,13,2
2017/11/27,30,2017,11,66,26,30,16,6
2017/11/28,30,2017,11,72,40,13,18,2
2017/11/29,30,2017,11,86,34,31,11,10
2017/11/30,30,2017,11,89,13,32,5,6
2017/12/1,30,2017,12,48,11,27,8,2
2017/12/2,30,2017,12,41,16,28,8,2
2017/12/3,30,2017,12,57,21,22,15,2
2017/12/4,30,2017,12,65,21,32,9,16
2017/12/5,30,2017,12,65,16,30,9,10
2017/12/6,30,2017,12,58,18,29,15,3
2017/12/7,30,2017,12,61,17,29,11,7
2017/12/8,30,2017,12,56,13,30,9,9
2017/12/9,30,2017,12,44,14,31,9,4
2017/12/10,30,2017,12,48,26,31,10,15
2017/12/11,30,2017,12,80,12,28,8,12
2017/12/12,30,2017,12,51,12,30,8,9
2017/12/13,30,2017,12,43,8,29,7,2
2017/12/14,30,2017,12,24,13,27,16,2
2017/12/15,30,2017,12,45,23,29,16,7
2017/12/16,30,2017,12,75,14,32,3,11
2017/12/17,30,2017,12,56,14,31,11,5
2017/12/18,30,2017,12,53,17,28,12,5
2017/12/19,30,2017,12,63,15,31,14,2
2017/12/20,30,2017,12,57,16,27,15,2
2017/12/21,30,2017,12,57,21,28,17,3
2017/12/22,30,2017,12,73,25,30,14,3
2017/12/23,30,2017,12,78,21,36,11,3
2017/12/24,30,2017,12,66,26,33,8,19
2017/12/25,30,2017,12,84,19,31,7,21
2017/12/26,30,2017,12,71,18,31,7,13
2017/12/27,30,2017,12,62,10,31,10,5
2017/12/28,30,2017,12,37,18,28,10,10
2017/12/29,30,2017,12,60,13,32,6,3
2017/12/30,30,2017,12,50,16,27,8,7
2017/12/31,30,2017,12,54,15,30,3,9
2017/7/1,30,2017,7,52,32,25,12,16
2017/7/2,30,2017,7,74,42,17,8,15
2017/7/3,30,2017,7,94,34,13,8,12
2017/7/4,30,2017,7,68,23,41,8,7
2017/7/5,30,2017,7,52,35,52,12,16
2017/7/6,30,2017,7,78,35,41,14,12
2017/7/7,30,2017,7,79,31,29,14,15
2017/7/8,30,2017,7,70,34,26,14,18
2017/7/9,30,2017,7,80,25,25,10,18
2017/7/10,30,2017,7,59,32,22,9,18
2017/7/11,30,2017,7,70,33,21,6,9
2017/7/12,30,2017,7,73,39,43,7,11
2017/7/13,30,2017,7,88,26,22,7,5
2017/7/14,30,2017,7,62,32,35,10,8
2017/7/15,30,2017,7,75,47,38,9,9
2017/7/16,30,2017,7,109,38,28,8,12
2017/7/17,30,2017,7,92,26,31,9,9
2017/7/18,30,2017,7,60,26,38,12,9
2017/7/19,30,2017,7,65,32,44,9,10
2017/7/20,30,2017,7,71,30,42,11,7
2017/7/21,30,2017,7,74,28,30,9,8
2017/7/22,30,2017,7,67,27,22,8,9
2017/7/23,30,2017,7,59,21,22,8,10
2017/7/24,30,2017,7,54,22,22,8,9
2017/7/25,30,2017,7,54,21,53,9,3
2017/7/26,30,2017,7,59,29,43,10,5
2017/7/27,30,2017,7,67,22,22,9,7
2017/7/28,30,2017,7,52,36,44,8,7
2017/7/29,30,2017,7,84,33,32,10,7
2017/7/30,30,2017,7,75,28,25,10,8
2017/7/31,30,2017,7,64,34,44,8,4
2017/8/1,30,2017,8,80,25,65,7,4
2017/8/2,30,2017,8,65,23,52,11,8
2017/8/3,30,2017,8,53,24,37,10,5
2017/8/4,30,2017,8,61,29,20,9,8
2017/8/5,30,2017,8,62,28,16,6,8
2017/8/6,30,2017,8,62,24,24,4,2
2017/8/7,30,2017,8,49,37,53,6,9
2017/8/8,30,2017,8,88,46,68,10,6
2017/8/9,30,2017,8,112,55,48,13,11
2017/8/10,30,2017,8,130,44,61,10,7
2017/8/11,30,2017,8,94,19,33,6,4
2017/8/12,30,2017,8,47,17,33,4,3
2017/8/13,30,2017,8,44,17,34,7,5
2017/8/14,30,2017,8,49,28,37,8,7
2017/8/15,30,2017,8,75,34,45,7,7
2017/8/16,30,2017,8,82,28,38,12,10
2017/8/17,30,2017,8,68,28,32,11,12
2017/8/18,30,2017,8,63,26,44,7,4
2017/8/19,30,2017,8,64,30,56,11,11
2017/8/20,30,2017,8,74,35,33,9,9
2017/8/21,30,2017,8,83,21,14,8,7
2017/8/22,30,2017,8,49,28,40,9,8
2017/8/23,30,2017,8,63,42,47,11,11
2017/8/24,30,2017,8,98,42,34,9,12
2017/8/25,30,2017,8,102,29,47,8,5
2017/8/26,30,2017,8,72,24,57,8,7
2017/8/27,30,2017,8,68,33,41,12,11
2017/8/28,30,2017,8,76,38,28,11,13
2017/8/29,30,2017,8,90,32,54,9,4
2017/8/30,30,2017,8,82,17,48,6,4
2017/8/31,30,2017,8,45,15,41,5,3
2017/9/1,30,2017,9,42,17,37,4,3
2017/9/2,30,2017,9,47,19,39,3,3
2017/9/3,30,2017,9,50,19,37,11,6
2017/9/4,30,2017,9,53,25,34,12,9
2017/9/5,30,2017,9,67,25,19,7,3
2017/9/6,30,2017,9,66, , , , 
2017/9/11,30,2017,9,59,19,32,8,5
2017/9/12,30,2017,9,37,16,42,6,2
2017/9/13,30,2017,9,38,20,52,7,3
2017/9/14,30,2017,9,57,13,37,6,2
2017/9/15,30,2017,9,38,15,26,6,2
2017/9/16,30,2017,9,35,15,29,4,2
2017/9/17,30,2017,9,31,26,41,4,10
2017/9/18,30,2017,9,69,23,51,10,7
2017/9/19,30,2017,9,63,38,41,15,10
2017/9/20,30,2017,9,97,26,62,9,3
2017/9/21,30,2017,9,69,25,25,10,2
2017/9/22,30,2017,9,65,21,39,7,2
2017/9/23,30,2017,9,58,24,41,8,3
2017/9/24,30,2017,9,66,29,63,9,5
2017/9/25,30,2017,9,75,29,50,11,7
2017/9/26,30,2017,9,76,21,35,9,4
2017/9/27,30,2017,9,59,13,30,8,2
2017/9/28,30,2017,9,32,16,38,7,4
2017/9/29,30,2017,9,48,18,45,7,3
2017/9/30,30,2017,9,58,19,43,8,8
2017/4/1,30,2017,4,48,20,43,6,3
2017/4/2,30,2017,4,55,30,49,12,9
2017/4/3,30,2017,4,76,28,56,14,5
2017/4/4,30,2017,4,84,26,58,14,6
2017/4/5,30,2017,4,77,23,46,14,6
2017/4/6,30,2017,4,60,27,41,16,9
2017/4/7,30,2017,4,54,34,33,18,15
2017/4/8,30,2017,4,65,26,49,10,8
2017/4/9,30,2017,4,62,24,35,13,5
2017/4/10,30,2017,4,68,20,27,15,3
2017/4/11,30,2017,4,47,20,40,11,6
2017/4/12,30,2017,4,52,27,48,10,13
2017/4/13,30,2017,4,70,32,66,17,16
2017/4/14,30,2017,4,80,31,54,18,24
2017/4/15,30,2017,4,73,30,38,14,14
2017/4/16,30,2017,4,77,29,34,9,5
2017/4/17,30,2017,4,60,22,50,9,9
2017/4/18,30,2017,4,56,29,45,8,10
2017/4/19,30,2017,4,74,26,45,10,5
2017/4/20,30,2017,4,67,31,41,21,9
2017/4/21,30,2017,4,77,28,50,8,4
2017/4/22,30,2017,4,66,20,52,5,4
2017/4/23,30,2017,4,54,26,48,14,16
2017/4/24,30,2017,4,67,21,44,10,10
2017/4/25,30,2017,4,56,22,40,11,7
2017/4/26,30,2017,4,53,19,48,6,3
2017/4/27,30,2017,4,51,24,56,11,12
2017/4/28,30,2017,4,64,26,68,10,9
2017/4/29,30,2017,4,74,31,67,13,14
2017/4/30,30,2017,4,84,30,76,9,11
2017/5/1,30,2017,5,83,20,53,10,9
2017/5/2,30,2017,5,60,23,42,13,15
2017/5/3,30,2017,5,65,25,46,10,13
2017/5/4,30,2017,5,67,22,44,13,14
2017/5/5,30,2017,5,60,24,39,13,10
2017/5/6,30,2017,5,56,35,58,11,13
2017/5/7,30,2017,5,84,42,68,12,12
2017/5/8,30,2017,5,99,37,44,17,12
2017/5/9,30,2017,5,90,28,47,10,7
2017/5/10,30,2017,5,64,32,54,14,17
2017/5/11,30,2017,5,85,39,59,17,16
2017/5/12,30,2017,5,99,28,49,9,4
2017/5/13,30,2017,5,62,30,52,10,11
2017/5/14,30,2017,5,62,26,50,9,8
2017/5/15,30,2017,5,71,22,46,11,5
2017/5/16,30,2017,5,60,20,44,10,5
2017/5/17,30,2017,5,55,20,51,10,10
2017/5/18,30,2017,5,55,25,66,17,19
2017/5/19,30,2017,5,75,30,59,18,22
2017/5/20,30,2017,5,79,31,53,14,16
2017/5/21,30,2017,5,81,22,46,13,13
2017/5/22,30,2017,5,63,21,41,13,12
2017/5/23,30,2017,5,58,23,35,10,9
2017/5/24,30,2017,5,61,29,29,14,12
2017/5/25,30,2017,5,55,29,61,10,12
2017/5/26,30,2017,5,64,16,47,6,6
2017/5/27,30,2017,5,49,14,47,6,6
2017/5/28,30,2017,5,48,23,55,14,16
2017/5/29,30,2017,5,66,45,59,18,27
2017/5/30,30,2017,5,114,38,42,14,13
2017/5/31,30,2017,5,96,38,62,11,14
2017/6/1,30,2017,6,96,24,52,6,7
2017/6/2,30,2017,6,57,13,42,6,4
2017/6/3,30,2017,6,44,13,44,5,4
2017/6/4,30,2017,6,48,14,49,8,6
2017/6/5,30,2017,6,43,21,47,13,15
2017/6/6,30,2017,6,56,19,40,10,7
2017/6/7,30,2017,6,48,21,53,10,6
2017/6/8,30,2017,6,52,24,58,11,11
2017/6/9,30,2017,6,65,32,61,16,20
2017/6/10,30,2017,6,83,28,49,8,5
2017/6/11,30,2017,6,77,13,38,6,4
2017/6/12,30,2017,6,40,16,50,8,4
2017/6/13,30,2017,6,53,23,54,13,16
2017/6/14,30,2017,6,67,29,69,15,17
2017/6/15,30,2017,6,76,30,80,11,7
2017/6/16,30,2017,6,82,20,59,10,12
2017/6/17,30,2017,6,53,30,59,13,12
2017/6/18,30,2017,6,77,39,60,17,16
2017/6/19,30,2017,6,91,34,45,13,8
2017/6/20,30,2017,6,80,35,39,9,9
2017/6/21,30,2017,6,47,17,41,14,11
2017/6/22,30,2017,6,45,31,65,17,14
2017/6/23,30,2017,6,78,39,55,15,13
2017/6/24,30,2017,6,96,25,27,9,7
2017/6/25,30,2017,6,58,29,56,12,5
2017/6/26,30,2017,6,59,32,34,18,16
2017/6/27,30,2017,6,77,28,44,18,13
2017/6/28,30,2017,6,67,23,39,16,13
2017/6/29,30,2017,6,57,25,24,10,10
2017/6/30,30,2017,6,54,28,13,9,18
2017/1/2,30,2017,1,67,26,36,10,3
2017/1/3,30,2017,1,73,27,34,11,6
2017/1/4,30,2017,1,79,16,32,5,2
2017/1/5,30,2017,1,49,15,30,12,3
2017/1/6,30,2017,1,48,19,26,12,3
2017/1/7,30,2017,1,57,17,22,9,2
2017/1/8,30,2017,1,49,17,32,8,7
2017/1/9,30,2017,1,50,26,38,10,16
2017/1/10,30,2017,1,84,20,32,8,8
2017/1/11,30,2017,1,58,27,33,10,13
2017/1/12,30,2017,1,80,25,34,11,14
2017/1/13,30,2017,1,77,23,30,6,17
2017/1/14,30,2017,1,67,16,29,3,4
2017/1/15,30,2017,1,26,16,30,4,7
2017/1/16,30,2017,1,39,12,28,10,2
2017/1/17,30,2017,1,35,12,28,14,4
2017/1/18,30,2017,1,44,21,31,15,3
2017/1/19,30,2017,1,70,27,34,15,8
2017/1/20,30,2017,1,82,20,35,6,4
2017/1/21,30,2017,1,62,18,34,7,6
2017/1/22,30,2017,1,65,21,33,8,13
2017/1/23,30,2017,1,66,18,31,10,5
2017/1/24,30,2017,1,51,15,32,13,3
2017/1/25,30,2017,1,50,16,28,14,3
2017/1/26,30,2017,1,52,20,35,15,7
2017/1/27,30,2017,1,65,24,36,15,3
2017/1/28,30,2017,1,73,34,22,20,7
2017/1/29,30,2017,1,96,42,36,13,5
2017/1/30,30,2017,1,93,18,31,9,3
2017/1/31,30,2017,1,45,18,28,13,5
2017/2/1,30,2017,2,57,19,34,7,4
2017/2/2,30,2017,2,50,20,33,12,4
2017/2/3,30,2017,2,49,19,34,14,4
2017/2/4,30,2017,2,57,22,22,13,3
2017/2/5,30,2017,2,62,31,39,6,17
2017/2/6,30,2017,2,100,17,34,8,2
2017/2/7,30,2017,2,52,16,34,11,2
2017/2/8,30,2017,2,49,19,31,12,9
2017/2/9,30,2017,2,53,21,34,9,17
2017/2/10,30,2017,2,66,19,34,4,16
2017/2/11,30,2017,2,61,13,33,5,4
2017/2/12,30,2017,2,40,14,32,13,3
2017/2/13,30,2017,2,43,20,35,13,4
2017/2/14,30,2017,2,58,18,37,14,2
2017/2/15,30,2017,2,57,27,40,21,12
2017/2/16,30,2017,2,74,34,39,22,9
2017/2/17,30,2017,2,79,19,36,10,5
2017/2/18,30,2017,2,54,16,38,6,6
2017/2/19,30,2017,2,37,30,42,18,17
2017/2/20,30,2017,2,68,20,35,9,3
2017/2/21,30,2017,2,57,19,33,16,6
2017/2/22,30,2017,2,59,23,37,12,5
2017/2/23,30,2017,2,43,17,35,10,2
2017/2/24,30,2017,2,44,17,39,10,4
2017/2/25,30,2017,2,56,23,38,8,3
2017/2/26,30,2017,2,64,18,35,11,2
2017/2/27,30,2017,2,46,18,35,14,3
2017/2/28,30,2017,2,55,19,26,18,4
2017/3/1,30,2017,3,60,24,42,12,12
2017/3/2,30,2017,3,65,18,38,11,3
2017/3/3,30,2017,3,52,20,40,12,9
2017/3/4,30,2017,3,64,26,38,13,6
2017/3/5,30,2017,3,77,28,37,13,6
2017/3/6,30,2017,3,77,25,39,8,10
2017/3/7,30,2017,3,65,26,39,12,13
2017/3/8,30,2017,3,82,27,41,14,10
2017/3/9,30,2017,3,75,23,41,10,4
2017/3/10,30,2017,3,68,19,38,9,2
2017/3/11,30,2017,3,61,20,37,9,4
2017/3/12,30,2017,3,62,22,30,15,2
2017/3/13,30,2017,3,65,26,39,12,3
2017/3/14,30,2017,3,76,17,37,7,4
2017/3/15,30,2017,3,53,16,36,9,3
2017/3/16,30,2017,3,53,18,41,13,3
2017/3/17,30,2017,3,56,19,40,11,5
2017/3/18,30,2017,3,62,29,66,11,5
2017/3/19,30,2017,3,90,40,55,13,7
2017/3/20,30,2017,3,114,19,40,10,3
2017/3/21,30,2017,3,45,25,43,8,3
2017/3/22,30,2017,3,68,21,37,14,4
2017/3/23,30,2017,3,65,20,38,11,2
2017/3/24,30,2017,3,54,19,39,9,6
2017/3/25,30,2017,3,59,25,29,12,5
2017/3/26,30,2017,3,69,20,39,9,4
2017/3/27,30,2017,3,60,24,49,10,5
2017/3/28,30,2017,3,66,31,51,14,10
2017/3/29,30,2017,3,91,39,50,12,10
2017/3/30,30,2017,3,102,25,44,20,3
2017/3/31,30,2017,3,68,21,37,7,2
2016/10/1,30,2016,10,72,41,30,11,9
2016/10/2,30,2016,10,84,26,19,7,3
2016/10/3,30,2016,10,43,24,28,13,4
2016/10/4,30,2016,10,45,29,16,7,6
2016/10/5,30,2016,10,56,20,36,6,3
2016/10/6,30,2016,10,38,22,45,10,4
2016/10/7,30,2016,10,55,29,25,7,6
2016/10/8,30,2016,10,49,22,32,5,5
2016/10/9,30,2016,10,41,15,34,4,3
2016/10/10,30,2016,10,38,16,28,10,3
2016/10/11,30,2016,10,42,21,37,10,4
2016/10/12,30,2016,10,58,18,33,8,3
2016/10/13,30,2016,10,50,21,32,14,3
2016/10/14,30,2016,10,54,23,50,9,5
2016/10/15,30,2016,10,61,22,35,7,8
2016/10/16,30,2016,10,60,21,39,10,3
2016/10/17,30,2016,10,46,24,43,11,4
2016/10/18,30,2016,10,50,28,27,12,9
2016/10/19,30,2016,10,57,31,38,11,4
2016/10/20,30,2016,10,68,23,36,8,4
2016/10/21,30,2016,10,57,30,19,14,4
2016/10/22,30,2016,10,68,23,34,7,2
2016/10/23,30,2016,10,49,15,34,7,3
2016/10/24,30,2016,10,36,20,20,12,4
2016/10/25,30,2016,10,53,27,29,14,10
2016/10/26,30,2016,10,63,18,37,7,3
2016/10/27,30,2016,10,59,29,19,16,3
2016/10/28,30,2016,10,73,19,34,6,2
2016/10/29,30,2016,10,48,24,37,5,3
2016/10/30,30,2016,10,61,22,24,13,4
2016/10/31,30,2016,10,63,18,35,8,2
2016/11/1,30,2016,11,50,15,36,8,2
2016/11/2,30,2016,11,42,18,40,5,4
2016/11/3,30,2016,11,55,24,38,8,3
2016/11/4,30,2016,11,68,27,39,11,6
2016/11/5,30,2016,11,79,26,32,5,2
2016/11/6,30,2016,11,77,26,32,9,3
2016/11/7,30,2016,11,76,26,17,14,2
2016/11/8,30,2016,11,68,10,30,4,3
2016/11/9,30,2016,11,41,13,26,6, 
2016/11/10,30,2016,11,45,21,25,10,2
2016/11/11,30,2016,11,60,24,38,10,3
2016/11/12,30,2016,11,70,25,34,7,4
2016/11/13,30,2016,11,73,18,19,11,2
2016/11/14,30,2016,11,60,20,26,10,3
2016/11/15,30,2016,11,58,17,30,8,3
2016/11/16,30,2016,11,59,21,26,11,4
2016/11/17,30,2016,11,67,30,28,14,6
2016/11/18,30,2016,11,83,26,31,13,3
2016/11/19,30,2016,11,63,24,27,10,3
2016/11/20,30,2016,11,67,23,23,12,2
2016/11/21,30,2016,11,65,29,29,12,3
2016/11/22,30,2016,11,73,10,25,5,2
2016/11/23,30,2016,11,36,12,26,8,4
2016/11/24,30,2016,11,35,12,25,9,2
2016/11/25,30,2016,11,40,21,29,11,4
2016/11/26,30,2016,11,58,18,24,9,1
2016/11/27,30,2016,11,40,16,29,7,2
2016/11/28,30,2016,11,55,15,27,8,2
2016/11/29,30,2016,11,53,19,26,9,2
2016/11/30,30,2016,11,61,21,30,11,4
2016/12/1,30,2016,12,64,23,33,9,3
2016/12/2,30,2016,12,66,22,26,14,3
2016/12/3,30,2016,12,66,23,22,9,4
2016/12/4,30,2016,12,63,22,27,12,4
2016/12/5,30,2016,12,61,24,33,9,3
2016/12/6,30,2016,12,65,14,28,10,2
2016/12/7,30,2016,12,52,22,29,14,2
2016/12/8,30,2016,12,64,32,38,16,4
2016/12/9,30,2016,12,82,19,32,7,4
2016/12/10,30,2016,12,60,14,26,6,2
2016/12/11,30,2016,12,44,18,26,13,2
2016/12/12,30,2016,12,53,21,9,16,2
2016/12/13,30,2016,12,58,14,29,6,2
2016/12/14,30,2016,12,34,14,26,12,2
2016/12/15,30,2016,12,45,14,28,8,5
2016/12/16,30,2016,12,46,18,29,12,7
2016/12/17,30,2016,12,58,24,28,10,3
2016/12/18,30,2016,12,72,24,24,16,4
2016/12/19,30,2016,12,72,30,13,24,4
2016/12/20,30,2016,12,87,30,19,18,3
2016/12/21,30,2016,12,78,22,35,9,4
2016/12/22,30,2016,12,53,29,33,6,19
2016/12/23,30,2016,12,85,14,28,7,5
2016/12/24,30,2016,12,43,10,30,6,3
2016/12/25,30,2016,12,37,19,23,16,4
2016/12/26,30,2016,12,57,20,34,11,8
2016/12/27,30,2016,12,47,12,29,9,2
2016/12/28,30,2016,12,31,15,28,9,5
2016/12/29,30,2016,12,44,14,29,7,3
2016/12/30,30,2016,12,40,16,29,7,4
2016/12/31,30,2016,12,47, , , , 
2016/7/1,30,2016,7,71,31,20,7,8
2016/7/2,30,2016,7,61,39,17,8,14
2016/7/3,30,2016,7,67,51,19,12,19
2016/7/4,30,2016,7,109,41,24,10,14
2016/7/5,30,2016,7,82,24,14,6,10
2016/7/6,30,2016,7,46,28,30,7,13
2016/7/7,30,2016,7,60,36,22,11,6
2016/7/8,30,2016,7,75,20,18,7,5
2016/7/9,30,2016,7,34,33,29,9,9
2016/7/10,30,2016,7,62,38,37,12,8
2016/7/11,30,2016,7,85,38,20,12,11
2016/7/12,30,2016,7,71,39,19,11,7
2016/7/13,30,2016,7,66,31,44,11,9
2016/7/14,30,2016,7,62,25,34,5,12
2016/7/15,30,2016,7,60,28,38,10,11
2016/7/16,30,2016,7,58,47,34,9,8
2016/7/17,30,2016,7,97,33,48,6,4
2016/7/18,30,2016,7,69,30,75,8,5
2016/7/19,30,2016,7,68,30,72,9,14
2016/7/20,30,2016,7,69,28,63,12,10
2016/7/21,30,2016,7,62,32,67,10,8
2016/7/22,30,2016,7,71,31,34,12,14
2016/7/23,30,2016,7,70,30,36,11,14
2016/7/24,30,2016,7,68,29,34,12,12
2016/7/25,30,2016,7,61,25,28,10,8
2016/7/26,30,2016,7,52,23,24,10,11
2016/7/27,30,2016,7,44,23,20,10,13
2016/7/28,30,2016,7,43,24,20,8,10
2016/7/29,30,2016,7,47,28,26,11,15
2016/7/30,30,2016,7,54,33,47,12,19
2016/7/31,30,2016,7,69,38,51,8,9
2016/8/1,30,2016,8,78,43,59,8,6
2016/8/2,30,2016,8,84,43,70,9,9
2016/8/3,30,2016,8,86,47,58,12,16
2016/8/4,30,2016,8,104,43,55,13,20
2016/8/5,30,2016,8,92,40,39,10,16
2016/8/6,30,2016,8,80,35,43,10,15
2016/8/7,30,2016,8,76,34,58,8,10
2016/8/8,30,2016,8,67,35,51,6,7
2016/8/9,30,2016,8,74,26,66,7,6
2016/8/10,30,2016,8,53,25,82,7,7
2016/8/11,30,2016,8,59,36,60,13,18
2016/8/12,30,2016,8,76,37,35,12,16
2016/8/13,30,2016,8,74,36,36,11,13
2016/8/14,30,2016,8,71,44,47,8,11
2016/8/15,30,2016,8,90,45,34,10,12
2016/8/16,30,2016,8,89,40,50,10,10
2016/8/17,30,2016,8,74,33,70,9,8
2016/8/18,30,2016,8,66,41,60,10,15
2016/8/19,30,2016,8,86,41,57,8,7
2016/8/20,30,2016,8,72,32,31,11,19
2016/8/21,30,2016,8,60,32,33,8,7
2016/8/22,30,2016,8,55,23,60,8,7
2016/8/23,30,2016,8,49,23,33,9,12
2016/8/24,30,2016,8,49,27,18,9,15
2016/8/25,30,2016,8,52,25,25,7,12
2016/8/26,30,2016,8,46,19,38,6,4
2016/8/27,30,2016,8,39,24,42,6,8
2016/8/28,30,2016,8,50,24,29,7,5
2016/8/29,30,2016,8,41,23,44,7,21
2016/8/30,30,2016,8,58,25,40,15,22
2016/8/31,30,2016,8,63,34,72,9,11
2016/9/1,30,2016,9,76,37,41,10,9
2016/9/2,30,2016,9,78,30,38,8,7
2016/9/3,30,2016,9,65,20,17,5,7
2016/9/4,30,2016,9,35,17,15,7,4
2016/9/5,30,2016,9,33,19,27,8,6
2016/9/6,30,2016,9,40,20,34,8,9
2016/9/7,30,2016,9,37,19,37,6,4
2016/9/8,30,2016,9,46,23,56,8,4
2016/9/9,30,2016,9,59,22,51,7,4
2016/9/10,30,2016,9,59,30,53,11,13
2016/9/11,30,2016,9,73,33,52,9,8
2016/9/12,30,2016,9,76,23,24,10,5
2016/9/13,30,2016,9,46,21,28,11,3
2016/9/14,30,2016,9,46,25,40,14,4
2016/9/15,30,2016,9,56,30,43,14,10
2016/9/16,30,2016,9,66,26,18,8,8
2016/9/17,30,2016,9,56,22,10,9,10
2016/9/18,30,2016,9,35,16,20,7,5
2016/9/19,30,2016,9,36,14,28,6,2
2016/9/20,30,2016,9,22,18,27,11,3
2016/9/21,30,2016,9,43,22,26,12,3
2016/9/22,30,2016,9,50,20,36,11,3
2016/9/23,30,2016,9,43,23,20,12,4
2016/9/24,30,2016,9,50,23,24,9,8
2016/9/25,30,2016,9,56,22,24,12,5
2016/9/26,30,2016,9,51,28,28,13,12
2016/9/27,30,2016,9,59,25,11,9,6
2016/9/28,30,2016,9,51,19,27,8,6
2016/9/29,30,2016,9,40,26,44,11,5
2016/9/30,30,2016,9,60,35,36,13,6
2016/4/1,30,2016,4,79,25,40,16,12
2016/4/2,30,2016,4,61,18,39,10,6
2016/4/3,30,2016,4,46,31,31,12,4
