表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
公開日：,2021年3月5日,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,データが得られないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,A1301,,A130101,,A130102,,A1302,,A130201,,A130202,,A1303,,A130301,,A130302,,A1304,,A130401,,A130402,,A1305,,A130501,,A130502,,A1306,,A130601,,A130602,
調査年 コード,調査年,地域 コード,地域,/項目,A1301_15歳未満人口【人】,注釈,A130101_15歳未満人口（男）【人】,注釈,A130102_15歳未満人口（女）【人】,注釈,A1302_15～64歳人口【人】,注釈,A130201_15～64歳人口（男）【人】,注釈,A130202_15～64歳人口（女）【人】,注釈,A1303_65歳以上人口【人】,注釈,A130301_65歳以上人口（男）【人】,注釈,A130302_65歳以上人口（女）【人】,注釈,A1304_15歳未満人口割合【％】,注釈,A130401_15歳未満人口割合（男）【％】,注釈,A130402_15歳未満人口割合（女）【％】,注釈,A1305_15～64歳人口割合【％】,注釈,A130501_15～64歳人口割合（男）【％】,注釈,A130502_15～64歳人口割合（女）【％】,注釈,A1306_65歳以上人口割合【％】,注釈,A130601_65歳以上人口割合（男）【％】,注釈,A130602_65歳以上人口割合（女）【％】,注釈
2006100000,2006年度,33000,岡山県,,"274,000",,"141,000",,"133,000",,"1,229,000",,"608,000",,"620,000",,"452,000",,"188,000",,"263,000",,14,,15,,13.1,,62.9,,64.9,,61,,23.1,,20.1,,25.9,
2006100000,2006年度,34000,広島県,,"401,000",,"206,000",,"195,000",,"1,851,000",,"924,000",,"927,000",,"623,000",,"259,000",,"363,000",,13.9,,14.8,,13.1,,64.4,,66.5,,62.4,,21.7,,18.7,,24.5,
2006100000,2006年度,35000,山口県,,"193,000",,"99,000",,"94,000",,"908,000",,"446,000",,"462,000",,"382,000",,"154,000",,"228,000",,13,,14.2,,12,,61.2,,63.8,,58.9,,25.7,,22,,29.1,
2006100000,2006年度,36000,徳島県,,"104,000",,"53,000",,"51,000",,"501,000",,"247,000",,"253,000",,"201,000",,"82,000",,"119,000",,12.9,,13.9,,12,,62.2,,64.7,,59.9,,24.9,,21.4,,28.1,
2006100000,2006年度,37000,香川県,,"138,000",,"71,000",,"68,000",,"630,000",,"314,000",,"316,000",,"241,000",,"100,000",,"141,000",,13.7,,14.6,,12.9,,62.4,,64.8,,60.3,,23.8,,20.6,,26.8,
2006100000,2006年度,38000,愛媛県,,"196,000",,"100,000",,"95,000",,"905,000",,"442,000",,"463,000",,"360,000",,"146,000",,"214,000",,13.4,,14.6,,12.4,,62,,64.3,,60,,24.6,,21.2,,27.7,
2006100000,2006年度,39000,高知県,,"100,000",,"51,000",,"49,000",,"480,000",,"236,000",,"244,000",,"210,000",,"84,000",,"126,000",,12.7,,13.8,,11.7,,60.8,,63.6,,58.2,,26.6,,22.5,,30.1,
2006100000,2006年度,40000,福岡県,,"702,000",,"360,000",,"342,000",,"3,319,000",,"1,619,000",,"1,700,000",,"1,033,000",,"417,000",,"617,000",,13.9,,15,,12.9,,65.7,,67.6,,63.9,,20.4,,17.4,,23.2,
2006100000,2006年度,41000,佐賀県,,"129,000",,"66,000",,"63,000",,"534,000",,"261,000",,"274,000",,"200,000",,"79,000",,"120,000",,14.9,,16.3,,13.7,,62,,64.2,,59.9,,23.1,,19.5,,26.4,
2006100000,2006年度,42000,長崎県,,"209,000",,"107,000",,"102,000",,"903,000",,"437,000",,"465,000",,"355,000",,"141,000",,"214,000",,14.2,,15.6,,13.1,,61.5,,63.8,,59.6,,24.2,,20.6,,27.4,
2006100000,2006年度,43000,熊本県,,"261,000",,"134,000",,"127,000",,"1,130,000",,"551,000",,"579,000",,"445,000",,"179,000",,"267,000",,14.2,,15.5,,13,,61.6,,63.8,,59.6,,24.3,,20.7,,27.4,
2006100000,2006年度,44000,大分県,,"163,000",,"83,000",,"79,000",,"743,000",,"363,000",,"381,000",,"300,000",,"122,000",,"178,000",,13.5,,14.7,,12.4,,61.6,,63.9,,59.7,,24.8,,21.4,,27.9,
2006100000,2006年度,45000,宮崎県,,"165,000",,"85,000",,"80,000",,"706,000",,"343,000",,"364,000",,"277,000",,"112,000",,"165,000",,14.4,,15.7,,13.2,,61.5,,63.5,,59.7,,24.1,,20.8,,27.1,
2006100000,2006年度,46000,鹿児島県,,"248,000",,"127,000",,"121,000",,"1,055,000",,"513,000",,"542,000",,"440,000",,"174,000",,"266,000",,14.2,,15.6,,13,,60.5,,63,,58.3,,25.3,,21.4,,28.6,
2006100000,2006年度,47000,沖縄県,,"251,000",,"129,000",,"122,000",,"891,000",,"448,000",,"443,000",,"226,000",,"94,000",,"131,000",,18.4,,19.2,,17.6,,65.1,,66.7,,63.6,,16.5,,14.1,,18.9,
2005100000,2005年度,0,全国,,"17,521,234",,"8,971,683",,"8,549,551",,"84,092,414",,"42,210,963",,"41,881,451",,"25,672,005",,"10,874,599",,"14,797,406",,13.7,,14.4,,13.1,,65.8,,67.7,,64,,20.1,,17.4,,22.6,
2005100000,2005年度,1000,北海道,,"719,057",,"366,538",,"352,519",,"3,696,064",,"1,795,532",,"1,900,532",,"1,205,692",,"509,605",,"696,087",,12.8,,13.7,,11.9,,65.7,,67.1,,64.4,,21.4,,19.1,,23.6,
2005100000,2005年度,2000,青森県,,"198,959",,"101,385",,"97,574",,"910,856",,"446,408",,"464,448",,"326,562",,"131,072",,"195,490",,13.8,,14.9,,12.9,,63.4,,65.7,,61.3,,22.7,,19.3,,25.8,
2005100000,2005年度,3000,岩手県,,"190,578",,"97,727",,"92,851",,"850,253",,"424,835",,"425,418",,"339,957",,"138,203",,"201,754",,13.8,,14.7,,12.9,,61.4,,64,,59,,24.5,,20.8,,28,
2005100000,2005年度,4000,宮城県,,"325,829",,"166,786",,"159,043",,"1,558,087",,"781,632",,"776,455",,"470,512",,"197,055",,"273,457",,13.8,,14.5,,13.1,,66,,68,,64.1,,19.9,,17.1,,22.6,
2005100000,2005年度,5000,秋田県,,"142,507",,"72,796",,"69,711",,"694,288",,"344,223",,"350,065",,"308,193",,"123,233",,"184,960",,12.4,,13.5,,11.5,,60.6,,63.7,,57.9,,26.9,,22.8,,30.6,
2005100000,2005年度,6000,山形県,,"166,653",,"85,079",,"81,574",,"739,030",,"373,222",,"365,808",,"309,913",,"126,365",,"183,548",,13.7,,14.5,,12.9,,60.8,,63.8,,58,,25.5,,21.6,,29.1,
2005100000,2005年度,7000,福島県,,"307,294",,"157,341",,"149,953",,"1,307,734",,"663,316",,"644,418",,"474,860",,"195,117",,"279,743",,14.7,,15.5,,14,,62.5,,65.2,,60,,22.7,,19.2,,26,
2005100000,2005年度,8000,茨城県,,"422,913",,"217,182",,"205,731",,"1,974,159",,"1,011,873",,"962,286",,"576,272",,"249,706",,"326,566",,14.2,,14.7,,13.8,,66.4,,68.4,,64.4,,19.4,,16.9,,21.8,
2005100000,2005年度,9000,栃木県,,"285,245",,"146,138",,"139,107",,"1,336,513",,"688,222",,"648,291",,"390,896",,"165,351",,"225,545",,14.1,,14.6,,13.7,,66.3,,68.7,,63.9,,19.4,,16.5,,22.2,
2005100000,2005年度,10000,群馬県,,"291,995",,"149,478",,"142,517",,"1,314,259",,"668,572",,"645,687",,"416,909",,"177,734",,"239,175",,14.4,,15,,13.9,,64.9,,67.1,,62.8,,20.6,,17.8,,23.3,
2005100000,2005年度,11000,埼玉県,,"986,361",,"505,086",,"481,275",,"4,892,253",,"2,509,890",,"2,382,363",,"1,157,006",,"526,493",,"630,513",,14,,14.2,,13.8,,69.4,,70.6,,68.1,,16.4,,14.8,,18,
2005100000,2005年度,12000,千葉県,,"819,348",,"419,100",,"400,248",,"4,154,600",,"2,120,424",,"2,034,176",,"1,060,343",,"475,954",,"584,389",,13.5,,13.8,,13.2,,68.6,,70,,67.2,,17.5,,15.7,,19.3,
2005100000,2005年度,13000,東京都,,"1,424,667",,"728,982",,"695,685",,"8,695,592",,"4,451,316",,"4,244,276",,"2,295,527",,"991,015",,"1,304,512",,11.3,,11.6,,11,,69.1,,71.1,,67.2,,18.3,,15.8,,20.7,
2005100000,2005年度,14000,神奈川県,,"1,184,631",,"606,120",,"578,511",,"6,088,141",,"3,149,405",,"2,938,736",,"1,480,262",,"663,612",,"816,650",,13.5,,13.6,,13.3,,69.2,,70.9,,67.6,,16.8,,14.9,,18.8,
2005100000,2005年度,15000,新潟県,,"330,302",,"168,792",,"161,510",,"1,514,869",,"766,190",,"748,679",,"580,739",,"238,524",,"342,215",,13.6,,14.3,,12.9,,62.3,,65.1,,59.7,,23.9,,20.3,,27.3,
2005100000,2005年度,16000,富山県,,"149,545",,"76,673",,"72,872",,"702,924",,"352,939",,"349,985",,"258,317",,"105,336",,"152,981",,13.5,,14.3,,12.6,,63.2,,65.9,,60.7,,23.2,,19.7,,26.6,
2005100000,2005年度,17000,石川県,,"166,175",,"84,844",,"81,331",,"761,257",,"381,372",,"379,885",,"245,739",,"100,305",,"145,434",,14.2,,15,,13.4,,64.8,,67.3,,62.6,,20.9,,17.7,,24,
2005100000,2005年度,18000,福井県,,"120,745",,"62,068",,"58,677",,"513,858",,"257,597",,"256,261",,"185,501",,"76,460",,"109,041",,14.7,,15.6,,13.8,,62.5,,64.8,,60.4,,22.6,,19.2,,25.7,
2005100000,2005年度,19000,山梨県,,"127,627",,"65,770",,"61,857",,"562,495",,"286,039",,"276,456",,"193,580",,"81,312",,"112,268",,14.4,,15.2,,13.7,,63.6,,66,,61.3,,21.9,,18.8,,24.9,
2005100000,2005年度,20000,長野県,,"316,368",,"162,233",,"154,135",,"1,356,317",,"684,870",,"671,447",,"521,984",,"220,178",,"301,806",,14.4,,15.2,,13.7,,61.8,,64.1,,59.5,,23.8,,20.6,,26.8,
2005100000,2005年度,21000,岐阜県,,"305,845",,"156,342",,"149,503",,"1,357,583",,"673,160",,"684,423",,"442,124",,"189,974",,"252,150",,14.5,,15.3,,13.8,,64.4,,66,,63,,21,,18.6,,23.2,
2005100000,2005年度,22000,静岡県,,"536,799",,"275,751",,"261,048",,"2,471,335",,"1,255,724",,"1,215,611",,"779,193",,"334,118",,"445,075",,14.2,,14.8,,13.6,,65.2,,67.2,,63.2,,20.5,,17.9,,23.1,
2005100000,2005年度,23000,愛知県,,"1,069,498",,"548,030",,"521,468",,"4,901,072",,"2,516,565",,"2,384,507",,"1,248,562",,"551,422",,"697,140",,14.7,,15.1,,14.4,,67.6,,69.2,,65.9,,17.2,,15.2,,19.3,
2005100000,2005年度,24000,三重県,,"266,741",,"136,808",,"129,933",,"1,197,255",,"598,909",,"598,346",,"400,647",,"169,961",,"230,686",,14.3,,15.1,,13.5,,64.1,,66,,62.3,,21.5,,18.7,,24,
2005100000,2005年度,25000,滋賀県,,"213,147",,"109,464",,"103,683",,"916,572",,"464,864",,"451,708",,"249,418",,"106,323",,"143,095",,15.4,,16.1,,14.8,,66.4,,68.2,,64.6,,18.1,,15.6,,20.5,
2005100000,2005年度,26000,京都府,,"345,071",,"176,226",,"168,845",,"1,755,447",,"865,426",,"890,021",,"530,350",,"221,972",,"308,378",,13,,13.8,,12.3,,66.3,,68,,64.7,,20,,17.4,,22.4,
2005100000,2005年度,27000,大阪府,,"1,211,257",,"620,465",,"590,792",,"5,913,558",,"2,919,288",,"2,994,270",,"1,634,218",,"707,651",,"926,567",,13.7,,14.5,,13,,67.1,,68.2,,66,,18.5,,16.5,,20.4,
2005100000,2005年度,28000,兵庫県,,"793,885",,"406,385",,"387,500",,"3,667,475",,"1,791,428",,"1,876,047",,"1,108,564",,"470,077",,"638,487",,14.2,,15.2,,13.3,,65.6,,66.8,,64.5,,19.8,,17.5,,21.9,
2005100000,2005年度,29000,奈良県,,"197,136",,"101,207",,"95,929",,"938,702",,"452,201",,"486,501",,"283,528",,"121,900",,"161,628",,13.9,,15,,12.9,,66,,66.9,,65.3,,19.9,,18,,21.7,
2005100000,2005年度,30000,和歌山県,,"142,670",,"73,118",,"69,552",,"642,428",,"311,230",,"331,198",,"249,473",,"102,854",,"146,619",,13.8,,15,,12.7,,62,,63.8,,60.4,,24.1,,21.1,,26.8,
2005100000,2005年度,31000,鳥取県,,"84,823",,"43,284",,"41,539",,"375,539",,"188,748",,"186,791",,"146,113",,"57,818",,"88,295",,14,,14.9,,13.1,,61.9,,65,,59,,24.1,,19.9,,27.9,
2005100000,2005年度,32000,島根県,,"100,542",,"51,404",,"49,138",,"439,471",,"221,145",,"218,326",,"201,103",,"80,475",,"120,628",,13.5,,14.5,,12.6,,59.2,,62.5,,56.2,,27.1,,22.8,,31,
2005100000,2005年度,33000,岡山県,,"275,743",,"141,411",,"134,332",,"1,236,318",,"611,276",,"625,042",,"438,054",,"181,940",,"256,114",,14.1,,15.1,,13.2,,63.2,,65.1,,61.4,,22.4,,19.4,,25.1,
2005100000,2005年度,34000,広島県,,"403,271",,"206,845",,"196,426",,"1,858,849",,"926,136",,"932,713",,"600,545",,"248,835",,"351,710",,14,,14.9,,13.2,,64.6,,66.6,,62.7,,20.9,,17.9,,23.7,
2005100000,2005年度,35000,山口県,,"196,729",,"100,784",,"95,945",,"920,531",,"451,252",,"469,279",,"373,346",,"150,399",,"222,947",,13.2,,14.3,,12.2,,61.7,,64.1,,59.5,,25,,21.4,,28.3,
2005100000,2005年度,36000,徳島県,,"105,814",,"54,259",,"51,555",,"506,642",,"249,968",,"256,674",,"197,313",,"80,301",,"117,012",,13.1,,14.1,,12.1,,62.6,,65,,60.3,,24.4,,20.9,,27.5,
2005100000,2005年度,37000,香川県,,"139,505",,"71,459",,"68,046",,"635,746",,"316,118",,"319,628",,"235,508",,"97,421",,"138,087",,13.8,,14.7,,12.9,,62.8,,65,,60.7,,23.3,,20,,26.2,
2005100000,2005年度,38000,愛媛県,,"200,270",,"102,707",,"97,563",,"914,747",,"446,057",,"468,690",,"351,990",,"142,438",,"209,552",,13.6,,14.8,,12.6,,62.3,,64.5,,60.4,,24,,20.6,,27,
2005100000,2005年度,39000,高知県,,"102,421",,"52,451",,"49,970",,"487,367",,"239,706",,"247,661",,"206,375",,"82,209",,"124,166",,12.9,,14,,11.8,,61.2,,64,,58.7,,25.9,,22,,29.4,
2005100000,2005年度,40000,福岡県,,"701,195",,"358,625",,"342,570",,"3,326,610",,"1,619,535",,"1,707,075",,"997,798",,"400,902",,"596,896",,13.9,,15,,12.9,,65.9,,67.6,,64.3,,19.8,,16.7,,22.5,
2005100000,2005年度,41000,佐賀県,,"131,969",,"67,921",,"64,048",,"537,864",,"262,244",,"275,620",,"196,108",,"77,819",,"118,289",,15.2,,16.6,,14,,62.1,,64.2,,60.2,,22.6,,19.1,,25.8,
2005100000,2005年度,42000,長崎県,,"215,987",,"110,608",,"105,379",,"913,224",,"441,630",,"471,594",,"348,820",,"138,804",,"210,016",,14.6,,16,,13.4,,61.8,,63.9,,59.9,,23.6,,20.1,,26.7,
2005100000,2005年度,43000,熊本県,,"264,013",,"135,605",,"128,408",,"1,139,125",,"554,688",,"584,437",,"437,244",,"175,565",,"261,679",,14.3,,15.6,,13.2,,61.8,,64,,59.9,,23.7,,20.3,,26.8,
2005100000,2005年度,44000,大分県,,"164,541",,"84,270",,"80,271",,"748,872",,"364,678",,"384,194",,"292,805",,"118,754",,"174,051",,13.6,,14.8,,12.5,,61.9,,64,,60.1,,24.2,,20.8,,27.2,
2005100000,2005年度,45000,宮崎県,,"169,075",,"86,842",,"82,233",,"712,527",,"345,501",,"367,026",,"270,586",,"109,286",,"161,300",,14.7,,16,,13.5,,61.8,,63.7,,60.1,,23.5,,20.2,,26.4,
2005100000,2005年度,46000,鹿児島県,,"252,285",,"128,845",,"123,440",,"1,065,960",,"518,928",,"547,032",,"434,559",,"171,649",,"262,910",,14.4,,15.7,,13.2,,60.8,,63.3,,58.6,,24.8,,20.9,,28.2,
2005100000,2005年度,47000,沖縄県,,"254,203",,"130,449",,"123,754",,"888,046",,"446,681",,"441,365",,"218,897",,"91,102",,"127,795",,18.7,,19.5,,17.9,,65.2,,66.8,,63.7,,16.1,,13.6,,18.4,
2004100000,2004年度,0,全国,,"17,734,000",,"9,088,000",,"8,645,000",,"85,077,000",,"42,701,000",,"42,376,000",,"24,876,000",,"10,506,000",,"14,371,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,1000,北海道,,"732,000",,"375,000",,"358,000",,"3,737,000",,"1,817,000",,"1,920,000",,"1,175,000",,"498,000",,"677,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,2000,青森県,,"201,000",,"102,000",,"99,000",,"936,000",,"461,000",,"475,000",,"315,000",,"125,000",,"190,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,3000,岩手県,,"194,000",,"100,000",,"95,000",,"867,000",,"434,000",,"434,000",,"333,000",,"135,000",,"198,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,4000,宮城県,,"330,000",,"169,000",,"161,000",,"1,583,000",,"795,000",,"788,000",,"458,000",,"191,000",,"267,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,5000,秋田県,,"143,000",,"73,000",,"70,000",,"715,000",,"355,000",,"360,000",,"302,000",,"120,000",,"182,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,6000,山形県,,"167,000",,"85,000",,"82,000",,"752,000",,"381,000",,"372,000",,"305,000",,"124,000",,"181,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,7000,福島県,,"312,000",,"160,000",,"152,000",,"1,328,000",,"674,000",,"653,000",,"466,000",,"191,000",,"275,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,8000,茨城県,,"424,000",,"218,000",,"206,000",,"2,012,000",,"1,031,000",,"981,000",,"553,000",,"237,000",,"315,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,9000,栃木県,,"287,000",,"147,000",,"140,000",,"1,347,000",,"692,000",,"655,000",,"379,000",,"160,000",,"220,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,10000,群馬県,,"290,000",,"148,000",,"141,000",,"1,338,000",,"681,000",,"657,000",,"406,000",,"172,000",,"233,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,11000,埼玉県,,"1,000,000",,"514,000",,"487,000",,"4,954,000",,"2,538,000",,"2,416,000",,"1,093,000",,"496,000",,"597,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,12000,千葉県,,"822,000",,"422,000",,"400,000",,"4,202,000",,"2,145,000",,"2,057,000",,"1,015,000",,"456,000",,"560,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,13000,東京都,,"1,491,000",,"760,000",,"731,000",,"8,661,000",,"4,422,000",,"4,239,000",,"2,227,000",,"966,000",,"1,261,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,14000,神奈川県,,"1,209,000",,"620,000",,"588,000",,"6,110,000",,"3,153,000",,"2,957,000",,"1,414,000",,"635,000",,"779,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,15000,新潟県,,"330,000",,"169,000",,"161,000",,"1,549,000",,"785,000",,"764,000",,"573,000",,"234,000",,"339,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,16000,富山県,,"149,000",,"76,000",,"72,000",,"714,000",,"358,000",,"356,000",,"254,000",,"103,000",,"151,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,17000,石川県,,"168,000",,"86,000",,"82,000",,"771,000",,"387,000",,"384,000",,"240,000",,"97,000",,"142,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,18000,福井県,,"121,000",,"62,000",,"59,000",,"521,000",,"262,000",,"259,000",,"183,000",,"75,000",,"108,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,19000,山梨県,,"129,000",,"67,000",,"62,000",,"567,000",,"288,000",,"279,000",,"189,000",,"79,000",,"110,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,20000,長野県,,"313,000",,"160,000",,"153,000",,"1,386,000",,"701,000",,"685,000",,"512,000",,"216,000",,"297,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,21000,岐阜県,,"305,000",,"156,000",,"149,000",,"1,377,000",,"683,000",,"694,000",,"428,000",,"183,000",,"244,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,22000,静岡県,,"528,000",,"272,000",,"257,000",,"2,513,000",,"1,277,000",,"1,236,000",,"754,000",,"321,000",,"432,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,23000,愛知県,,"1,089,000",,"560,000",,"529,000",,"4,908,000",,"2,510,000",,"2,398,000",,"1,196,000",,"525,000",,"670,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,24000,三重県,,"265,000",,"136,000",,"129,000",,"1,211,000",,"604,000",,"607,000",,"388,000",,"164,000",,"224,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,25000,滋賀県,,"213,000",,"109,000",,"104,000",,"919,000",,"465,000",,"454,000",,"240,000",,"102,000",,"139,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,26000,京都府,,"355,000",,"181,000",,"174,000",,"1,765,000",,"871,000",,"894,000",,"519,000",,"217,000",,"302,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,27000,大阪府,,"1,243,000",,"635,000",,"608,000",,"6,026,000",,"2,985,000",,"3,042,000",,"1,545,000",,"664,000",,"880,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,28000,兵庫県,,"795,000",,"405,000",,"389,000",,"3,726,000",,"1,823,000",,"1,903,000",,"1,066,000",,"450,000",,"617,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,29000,奈良県,,"200,000",,"103,000",,"97,000",,"958,000",,"463,000",,"495,000",,"273,000",,"117,000",,"156,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,30000,和歌山県,,"143,000",,"74,000",,"70,000",,"663,000",,"322,000",,"341,000",,"244,000",,"100,000",,"144,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,31000,鳥取県,,"85,000",,"44,000",,"41,000",,"380,000",,"191,000",,"189,000",,"144,000",,"57,000",,"87,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,32000,島根県,,"98,000",,"51,000",,"48,000",,"450,000",,"226,000",,"223,000",,"200,000",,"80,000",,"121,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,33000,岡山県,,"278,000",,"142,000",,"136,000",,"1,245,000",,"616,000",,"628,000",,"429,000",,"177,000",,"252,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,34000,広島県,,"406,000",,"209,000",,"197,000",,"1,884,000",,"938,000",,"946,000",,"588,000",,"243,000",,"345,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,35000,山口県,,"197,000",,"102,000",,"96,000",,"941,000",,"462,000",,"479,000",,"366,000",,"147,000",,"219,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,36000,徳島県,,"108,000",,"55,000",,"53,000",,"512,000",,"252,000",,"260,000",,"194,000",,"79,000",,"115,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,37000,香川県,,"140,000",,"72,000",,"68,000",,"647,000",,"322,000",,"325,000",,"231,000",,"95,000",,"136,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,38000,愛媛県,,"199,000",,"102,000",,"97,000",,"934,000",,"456,000",,"479,000",,"344,000",,"139,000",,"206,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,39000,高知県,,"104,000",,"53,000",,"51,000",,"496,000",,"244,000",,"252,000",,"203,000",,"81,000",,"123,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,40000,福岡県,,"712,000",,"366,000",,"347,000",,"3,375,000",,"1,647,000",,"1,728,000",,"970,000",,"389,000",,"582,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,41000,佐賀県,,"132,000",,"68,000",,"64,000",,"545,000",,"266,000",,"279,000",,"192,000",,"76,000",,"116,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,42000,長崎県,,"214,000",,"109,000",,"105,000",,"940,000",,"457,000",,"483,000",,"341,000",,"135,000",,"206,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,43000,熊本県,,"267,000",,"137,000",,"130,000",,"1,156,000",,"563,000",,"592,000",,"429,000",,"172,000",,"257,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,44000,大分県,,"167,000",,"86,000",,"81,000",,"759,000",,"370,000",,"389,000",,"289,000",,"117,000",,"172,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,45000,宮崎県,,"169,000",,"87,000",,"82,000",,"727,000",,"353,000",,"374,000",,"265,000",,"106,000",,"159,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,46000,鹿児島県,,"256,000",,"131,000",,"125,000",,"1,082,000",,"528,000",,"554,000",,"430,000",,"170,000",,"261,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2004100000,2004年度,47000,沖縄県,,"253,000",,"130,000",,"124,000",,"887,000",,"447,000",,"440,000",,"219,000",,"90,000",,"128,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2003100000,2003年度,0,全国,,"17,905,000",,"9,175,000",,"8,729,000",,"85,404,000",,"42,870,000",,"42,534,000",,"24,311,000",,"10,259,000",,"14,052,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2003100000,2003年度,1000,北海道,,"745,000",,"381,000",,"364,000",,"3,767,000",,"1,830,000",,"1,937,000",,"1,147,000",,"488,000",,"659,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2003100000,2003年度,2000,青森県,,"207,000",,"105,000",,"101,000",,"942,000",,"464,000",,"479,000",,"312,000",,"125,000",,"187,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2003100000,2003年度,3000,岩手県,,"199,000",,"102,000",,"97,000",,"875,000",,"437,000",,"438,000",,"328,000",,"134,000",,"195,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2003100000,2003年度,4000,宮城県,,"335,000",,"172,000",,"163,000",,"1,589,000",,"798,000",,"791,000",,"449,000",,"188,000",,"261,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2003100000,2003年度,5000,秋田県,,"148,000",,"76,000",,"72,000",,"720,000",,"356,000",,"363,000",,"299,000",,"120,000",,"179,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
2003100000,2003年度,6000,山形県,,"171,000",,"87,000",,"84,000",,"757,000",,"383,000",,"374,000",,"302,000",,"123,000",,"179,000",,***,,***,,***,,***,,***,,***,,***,,***,,***,
