表題：,都道府県・市区町村のすがた（社会・人口統計体系）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
公開日：,2021/3/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
***,調査又は集計していないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,データが得られないもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,数値が秘匿されているもの,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,A1101,,A1201,,A1202,,A1203,,A1204,,A1205,,A1206,,A1207,,A1208,,A1209,,A1210,,A1211,,A1212,,A1213,,A1214,,A1215,,A1216,,A1217,,A1218,,A1219,,A1220,,A1221,
調査年 コード,調査年,year,prefecture_num,地域 コード,地域,/項目,A1101_総人口【人】,注釈,A1201_0～4歳人口【人】,注釈,A1202_5～9歳人口【人】,注釈,A1203_10～14歳人口【人】,注釈,A1204_15～19歳人口【人】,注釈,A1205_20～24歳人口【人】,注釈,A1206_25～29歳人口【人】,注釈,A1207_30～34歳人口【人】,注釈,A1208_35～39歳人口【人】,注釈,A1209_40～44歳人口【人】,注釈,A1210_45～49歳人口【人】,注釈,A1211_50～54歳人口【人】,注釈,A1212_55～59歳人口【人】,注釈,A1213_60～64歳人口【人】,注釈,A1214_65～69歳人口【人】,注釈,A1215_70～74歳人口【人】,注釈,A1216_75～79歳人口【人】,注釈,A1217_80～84歳人口【人】,注釈,A1218_85～89歳人口【人】,注釈,A1219_90～94歳人口【人】,注釈,A1220_95～99歳人口【人】,注釈,A1221_100歳以上人口【人】,注釈
2014100000,2014年度,2014,12,12000,千葉県,,"6,209,000",,"248,000",,"257,000",,"274,000",,"286,000",,"307,000",,"329,000",,"365,000",,"433,000",,"511,000",,"442,000",,"377,000",,"361,000",,"437,000",,"470,000",,"416,000",,"299,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,13,13000,東京都,,"13,399,000",,"533,000",,"487,000",,"496,000",,"545,000",,"737,000",,"925,000",,"999,000",,"1,073,000",,"1,177,000",,"1,043,000",,"863,000",,"720,000",,"779,000",,"832,000",,"747,000",,"592,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,14,14000,神奈川県,,"9,103,000",,"378,000",,"382,000",,"401,000",,"423,000",,"477,000",,"522,000",,"574,000",,"672,000",,"789,000",,"708,000",,"580,000",,"500,000",,"574,000",,"612,000",,"549,000",,"408,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,15,15000,新潟県,,"2,320,000",,"87,000",,"92,000",,"102,000",,"111,000",,"99,000",,"102,000",,"122,000",,"146,000",,"156,000",,"144,000",,"141,000",,"154,000",,"184,000",,"172,000",,"144,000",,"128,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,16,16000,富山県,,"1,072,000",,"40,000",,"44,000",,"49,000",,"50,000",,"43,000",,"45,000",,"55,000",,"70,000",,"81,000",,"67,000",,"63,000",,"65,000",,"79,000",,"88,000",,"73,000",,"57,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,17,17000,石川県,,"1,157,000",,"47,000",,"50,000",,"54,000",,"58,000",,"58,000",,"57,000",,"62,000",,"77,000",,"88,000",,"73,000",,"68,000",,"70,000",,"81,000",,"90,000",,"73,000",,"54,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,18,18000,福井県,,"791,000",,"33,000",,"35,000",,"38,000",,"40,000",,"35,000",,"35,000",,"42,000",,"50,000",,"55,000",,"49,000",,"49,000",,"51,000",,"59,000",,"57,000",,"49,000",,"40,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,19,19000,山梨県,,"841,000",,"32,000",,"34,000",,"39,000",,"44,000",,"40,000",,"39,000",,"43,000",,"51,000",,"60,000",,"58,000",,"54,000",,"54,000",,"62,000",,"60,000",,"53,000",,"42,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,20,20000,長野県,,"2,110,000",,"84,000",,"92,000",,"101,000",,"103,000",,"84,000",,"87,000",,"109,000",,"136,000",,"153,000",,"136,000",,"128,000",,"130,000",,"151,000",,"155,000",,"138,000",,"112,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,21,21000,岐阜県,,"2,043,000",,"84,000",,"90,000",,"100,000",,"103,000",,"95,000",,"95,000",,"109,000",,"131,000",,"151,000",,"132,000",,"123,000",,"123,000",,"148,000",,"155,000",,"133,000",,"105,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,22,22000,静岡県,,"3,715,000",,"155,000",,"161,000",,"173,000",,"176,000",,"157,000",,"174,000",,"208,000",,"244,000",,"279,000",,"249,000",,"228,000",,"232,000",,"272,000",,"276,000",,"243,000",,"188,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,23,23000,愛知県,,"7,464,000",,"341,000",,"341,000",,"359,000",,"368,000",,"400,000",,"435,000",,"473,000",,"539,000",,"619,000",,"528,000",,"450,000",,"408,000",,"466,000",,"510,000",,"445,000",,"328,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,24,24000,三重県,,"1,826,000",,"75,000",,"79,000",,"87,000",,"90,000",,"84,000",,"86,000",,"100,000",,"119,000",,"137,000",,"120,000",,"113,000",,"111,000",,"129,000",,"134,000",,"118,000",,"93,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,25,25000,滋賀県,,"1,414,000",,"67,000",,"68,000",,"72,000",,"73,000",,"76,000",,"78,000",,"85,000",,"100,000",,"110,000",,"92,000",,"84,000",,"83,000",,"95,000",,"96,000",,"80,000",,"59,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,26,26000,京都府,,"2,616,000",,"102,000",,"106,000",,"114,000",,"124,000",,"147,000",,"154,000",,"148,000",,"173,000",,"200,000",,"171,000",,"151,000",,"143,000",,"174,000",,"200,000",,"173,000",,"130,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,27,27000,大阪府,,"8,845,000",,"360,000",,"363,000",,"399,000",,"425,000",,"459,000",,"491,000",,"523,000",,"608,000",,"732,000",,"634,000",,"529,000",,"470,000",,"577,000",,"654,000",,"600,000",,"447,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,28,28000,兵庫県,,"5,550,000",,"234,000",,"238,000",,"260,000",,"272,000",,"267,000",,"275,000",,"305,000",,"369,000",,"435,000",,"380,000",,"339,000",,"325,000",,"383,000",,"415,000",,"359,000",,"275,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,29,29000,奈良県,,"1,373,000",,"52,000",,"58,000",,"64,000",,"70,000",,"68,000",,"65,000",,"71,000",,"85,000",,"102,000",,"91,000",,"83,000",,"83,000",,"101,000",,"109,000",,"97,000",,"71,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,30,30000,和歌山県,,"972,000",,"37,000",,"38,000",,"44,000",,"47,000",,"41,000",,"40,000",,"46,000",,"56,000",,"68,000",,"62,000",,"61,000",,"62,000",,"73,000",,"77,000",,"69,000",,"56,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,31,31000,鳥取県,,"577,000",,"24,000",,"24,000",,"27,000",,"28,000",,"24,000",,"25,000",,"31,000",,"36,000",,"38,000",,"33,000",,"35,000",,"39,000",,"45,000",,"43,000",,"34,000",,"31,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,32,32000,島根県,,"699,000",,"28,000",,"29,000",,"31,000",,"32,000",,"27,000",,"27,000",,"35,000",,"41,000",,"44,000",,"38,000",,"41,000",,"46,000",,"55,000",,"55,000",,"44,000",,"41,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,33,33000,岡山県,,"1,926,000",,"82,000",,"83,000",,"90,000",,"94,000",,"95,000",,"99,000",,"106,000",,"124,000",,"140,000",,"115,000",,"108,000",,"115,000",,"133,000",,"146,000",,"122,000",,"98,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,34,34000,広島県,,"2,846,000",,"124,000",,"123,000",,"130,000",,"135,000",,"134,000",,"142,000",,"158,000",,"188,000",,"216,000",,"180,000",,"164,000",,"168,000",,"201,000",,"216,000",,"180,000",,"139,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,35,35000,山口県,,"1,415,000",,"54,000",,"57,000",,"63,000",,"65,000",,"58,000",,"60,000",,"70,000",,"85,000",,"96,000",,"82,000",,"79,000",,"88,000",,"112,000",,"117,000",,"100,000",,"82,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,36,36000,徳島県,,"763,000",,"29,000",,"29,000",,"33,000",,"35,000",,"32,000",,"33,000",,"40,000",,"47,000",,"51,000",,"45,000",,"45,000",,"52,000",,"62,000",,"60,000",,"49,000",,"43,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,37,37000,香川県,,"980,000",,"41,000",,"41,000",,"46,000",,"46,000",,"42,000",,"42,000",,"52,000",,"64,000",,"71,000",,"59,000",,"56,000",,"62,000",,"74,000",,"80,000",,"62,000",,"52,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,38,38000,愛媛県,,"1,396,000",,"55,000",,"57,000",,"63,000",,"65,000",,"57,000",,"60,000",,"72,000",,"87,000",,"96,000",,"84,000",,"84,000",,"91,000",,"109,000",,"110,000",,"90,000",,"77,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,39,39000,高知県,,"736,000",,"26,000",,"28,000",,"32,000",,"34,000",,"28,000",,"29,000",,"36,000",,"45,000",,"50,000",,"42,000",,"44,000",,"48,000",,"58,000",,"61,000",,"50,000",,"42,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,40,40000,福岡県,,"5,099,000",,"231,000",,"224,000",,"231,000",,"241,000",,"278,000",,"279,000",,"308,000",,"347,000",,"370,000",,"318,000",,"297,000",,"312,000",,"375,000",,"361,000",,"298,000",,"238,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,41,41000,佐賀県,,"837,000",,"38,000",,"39,000",,"42,000",,"44,000",,"37,000",,"39,000",,"46,000",,"51,000",,"53,000",,"49,000",,"51,000",,"56,000",,"66,000",,"58,000",,"48,000",,"42,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,42,42000,長崎県,,"1,387,000",,"58,000",,"59,000",,"65,000",,"67,000",,"58,000",,"59,000",,"70,000",,"80,000",,"88,000",,"83,000",,"88,000",,"97,000",,"114,000",,"102,000",,"86,000",,"77,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,43,43000,熊本県,,"1,795,000",,"80,000",,"80,000",,"84,000",,"87,000",,"81,000",,"85,000",,"98,000",,"109,000",,"112,000",,"105,000",,"109,000",,"121,000",,"139,000",,"126,000",,"105,000",,"97,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,44,44000,大分県,,"1,173,000",,"49,000",,"49,000",,"52,000",,"54,000",,"52,000",,"53,000",,"62,000",,"73,000",,"77,000",,"67,000",,"68,000",,"77,000",,"92,000",,"91,000",,"75,000",,"65,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,45,45000,宮崎県,,"1,112,000",,"50,000",,"50,000",,"53,000",,"55,000",,"44,000",,"47,000",,"59,000",,"68,000",,"70,000",,"63,000",,"68,000",,"78,000",,"90,000",,"83,000",,"67,000",,"62,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,46,46000,鹿児島県,,"1,662,000",,"74,000",,"74,000",,"78,000",,"79,000",,"68,000",,"75,000",,"90,000",,"98,000",,"100,000",,"95,000",,"104,000",,"120,000",,"135,000",,"115,000",,"97,000",,"93,000",,***,,***,,***,,***,,***,
2014100000,2014年度,2014,47,47000,沖縄県,,"1,426,000",,"85,000",,"81,000",,"82,000",,"80,000",,"77,000",,"80,000",,"89,000",,"99,000",,"104,000",,"91,000",,"89,000",,"93,000",,"99,000",,"69,000",,"60,000",,"56,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,0,0,全国,,"127,414,000",,"5,239,000",,"5,361,000",,"5,790,000",,"6,047,000",,"6,205,000",,"6,869,000",,"7,623,000",,"9,060,000",,"9,667,000",,"8,406,000",,"7,734,000",,"7,731,000",,"9,666,000",,"8,699,000",,"7,596,000",,"6,302,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,1,1000,北海道,,"5,438,000",,"196,000",,"207,000",,"227,000",,"244,000",,"251,000",,"270,000",,"301,000",,"367,000",,"383,000",,"347,000",,"345,000",,"360,000",,"465,000",,"390,000",,"339,000",,"297,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,2,2000,青森県,,"1,337,000",,"46,000",,"51,000",,"61,000",,"66,000",,"52,000",,"59,000",,"70,000",,"83,000",,"88,000",,"85,000",,"90,000",,"96,000",,"115,000",,"94,000",,"83,000",,"81,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,3,3000,岩手県,,"1,299,000",,"48,000",,"52,000",,"60,000",,"62,000",,"52,000",,"58,000",,"68,000",,"81,000",,"82,000",,"78,000",,"84,000",,"92,000",,"108,000",,"87,000",,"81,000",,"79,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,4,4000,宮城県,,"2,333,000",,"94,000",,"98,000",,"107,000",,"111,000",,"127,000",,"133,000",,"146,000",,"165,000",,"164,000",,"145,000",,"145,000",,"155,000",,"184,000",,"144,000",,"124,000",,"112,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,5,5000,秋田県,,"1,050,000",,"33,000",,"38,000",,"43,000",,"47,000",,"34,000",,"41,000",,"52,000",,"62,000",,"63,000",,"61,000",,"70,000",,"79,000",,"96,000",,"75,000",,"69,000",,"72,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,6,6000,山形県,,"1,144,000",,"43,000",,"47,000",,"52,000",,"55,000",,"43,000",,"52,000",,"61,000",,"70,000",,"69,000",,"66,000",,"73,000",,"81,000",,"97,000",,"75,000",,"68,000",,"68,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,7,7000,福島県,,"1,940,000",,"71,000",,"81,000",,"94,000",,"101,000",,"81,000",,"91,000",,"105,000",,"122,000",,"123,000",,"117,000",,"129,000",,"141,000",,"166,000",,"126,000",,"112,000",,"106,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,8,8000,茨城県,,"2,937,000",,"117,000",,"126,000",,"139,000",,"144,000",,"136,000",,"152,000",,"172,000",,"204,000",,"216,000",,"187,000",,"178,000",,"194,000",,"239,000",,"207,000",,"177,000",,"137,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,9,9000,栃木県,,"1,986,000",,"81,000",,"86,000",,"93,000",,"95,000",,"88,000",,"104,000",,"120,000",,"142,000",,"147,000",,"127,000",,"124,000",,"135,000",,"164,000",,"136,000",,"112,000",,"91,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,10,10000,群馬県,,"1,986,000",,"79,000",,"87,000",,"96,000",,"100,000",,"88,000",,"94,000",,"111,000",,"138,000",,"148,000",,"128,000",,"118,000",,"126,000",,"158,000",,"142,000",,"120,000",,"96,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,11,11000,埼玉県,,"7,228,000",,"297,000",,"308,000",,"329,000",,"349,000",,"383,000",,"401,000",,"445,000",,"545,000",,"603,000",,"507,000",,"431,000",,"423,000",,"541,000",,"513,000",,"449,000",,"323,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,12,12000,千葉県,,"6,201,000",,"250,000",,"259,000",,"276,000",,"286,000",,"307,000",,"336,000",,"375,000",,"455,000",,"508,000",,"427,000",,"370,000",,"367,000",,"473,000",,"454,000",,"393,000",,"293,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,13,13000,東京都,,"13,307,000",,"523,000",,"483,000",,"497,000",,"539,000",,"756,000",,"934,000",,"1,001,000",,"1,102,000",,"1,165,000",,"1,009,000",,"827,000",,"712,000",,"839,000",,"803,000",,"718,000",,"592,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,14,14000,神奈川県,,"9,084,000",,"381,000",,"384,000",,"405,000",,"420,000",,"485,000",,"529,000",,"587,000",,"704,000",,"788,000",,"683,000",,"559,000",,"498,000",,"622,000",,"592,000",,"522,000",,"401,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,15,15000,新潟県,,"2,336,000",,"89,000",,"94,000",,"104,000",,"114,000",,"96,000",,"109,000",,"126,000",,"152,000",,"154,000",,"143,000",,"143,000",,"158,000",,"195,000",,"160,000",,"141,000",,"131,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,16,16000,富山県,,"1,077,000",,"40,000",,"45,000",,"50,000",,"51,000",,"41,000",,"48,000",,"57,000",,"74,000",,"79,000",,"65,000",,"63,000",,"66,000",,"87,000",,"84,000",,"69,000",,"58,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,17,17000,石川県,,"1,160,000",,"48,000",,"51,000",,"55,000",,"58,000",,"57,000",,"58,000",,"64,000",,"82,000",,"85,000",,"72,000",,"68,000",,"71,000",,"89,000",,"85,000",,"68,000",,"55,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,18,18000,福井県,,"796,000",,"34,000",,"35,000",,"39,000",,"41,000",,"33,000",,"37,000",,"43,000",,"52,000",,"54,000",,"48,000",,"49,000",,"51,000",,"63,000",,"53,000",,"46,000",,"42,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,19,19000,山梨県,,"847,000",,"32,000",,"35,000",,"40,000",,"45,000",,"40,000",,"40,000",,"44,000",,"54,000",,"60,000",,"57,000",,"54,000",,"55,000",,"66,000",,"57,000",,"51,000",,"43,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,20,20000,長野県,,"2,122,000",,"86,000",,"94,000",,"103,000",,"105,000",,"79,000",,"93,000",,"112,000",,"143,000",,"151,000",,"134,000",,"128,000",,"131,000",,"163,000",,"148,000",,"131,000",,"113,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,21,21000,岐阜県,,"2,053,000",,"85,000",,"92,000",,"102,000",,"103,000",,"94,000",,"100,000",,"112,000",,"138,000",,"148,000",,"130,000",,"123,000",,"125,000",,"160,000",,"147,000",,"127,000",,"106,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,22,22000,静岡県,,"3,730,000",,"157,000",,"164,000",,"175,000",,"178,000",,"151,000",,"186,000",,"213,000",,"257,000",,"277,000",,"244,000",,"228,000",,"234,000",,"293,000",,"264,000",,"232,000",,"189,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,23,23000,愛知県,,"7,449,000",,"343,000",,"343,000",,"362,000",,"368,000",,"398,000",,"444,000",,"480,000",,"565,000",,"610,000",,"510,000",,"440,000",,"407,000",,"509,000",,"488,000",,"424,000",,"327,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,24,24000,三重県,,"1,833,000",,"76,000",,"80,000",,"88,000",,"91,000",,"81,000",,"91,000",,"102,000",,"126,000",,"135,000",,"119,000",,"112,000",,"111,000",,"139,000",,"128,000",,"112,000",,"95,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,25,25000,滋賀県,,"1,415,000",,"67,000",,"69,000",,"73,000",,"73,000",,"77,000",,"80,000",,"87,000",,"104,000",,"108,000",,"90,000",,"84,000",,"83,000",,"103,000",,"90,000",,"75,000",,"60,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,26,26000,京都府,,"2,622,000",,"103,000",,"107,000",,"116,000",,"123,000",,"157,000",,"151,000",,"151,000",,"183,000",,"197,000",,"167,000",,"149,000",,"144,000",,"195,000",,"189,000",,"163,000",,"131,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,27,27000,大阪府,,"8,856,000",,"363,000",,"368,000",,"407,000",,"422,000",,"464,000",,"499,000",,"531,000",,"645,000",,"727,000",,"611,000",,"513,000",,"474,000",,"640,000",,"631,000",,"575,000",,"441,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,28,28000,兵庫県,,"5,565,000",,"235,000",,"242,000",,"265,000",,"272,000",,"268,000",,"282,000",,"313,000",,"391,000",,"431,000",,"370,000",,"336,000",,"327,000",,"419,000",,"395,000",,"341,000",,"276,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,29,29000,奈良県,,"1,381,000",,"53,000",,"58,000",,"65,000",,"71,000",,"69,000",,"68,000",,"72,000",,"90,000",,"101,000",,"90,000",,"83,000",,"84,000",,"111,000",,"104,000",,"92,000",,"71,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,30,30000,和歌山県,,"980,000",,"37,000",,"39,000",,"45,000",,"48,000",,"39,000",,"43,000",,"48,000",,"60,000",,"67,000",,"61,000",,"61,000",,"63,000",,"79,000",,"73,000",,"66,000",,"57,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,31,31000,鳥取県,,"580,000",,"24,000",,"25,000",,"27,000",,"28,000",,"23,000",,"27,000",,"32,000",,"37,000",,"36,000",,"33,000",,"36,000",,"40,000",,"48,000",,"40,000",,"33,000",,"32,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,32,32000,島根県,,"704,000",,"28,000",,"29,000",,"32,000",,"33,000",,"26,000",,"29,000",,"36,000",,"43,000",,"43,000",,"38,000",,"42,000",,"47,000",,"59,000",,"51,000",,"42,000",,"43,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,33,33000,岡山県,,"1,932,000",,"82,000",,"84,000",,"92,000",,"95,000",,"96,000",,"101,000",,"107,000",,"131,000",,"136,000",,"112,000",,"109,000",,"115,000",,"146,000",,"139,000",,"116,000",,"100,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,34,34000,広島県,,"2,850,000",,"125,000",,"124,000",,"131,000",,"137,000",,"134,000",,"145,000",,"162,000",,"199,000",,"211,000",,"175,000",,"165,000",,"170,000",,"218,000",,"205,000",,"170,000",,"141,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,35,35000,山口県,,"1,425,000",,"55,000",,"58,000",,"64,000",,"65,000",,"57,000",,"63,000",,"72,000",,"89,000",,"94,000",,"80,000",,"81,000",,"91,000",,"122,000",,"110,000",,"96,000",,"84,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,36,36000,徳島県,,"769,000",,"29,000",,"30,000",,"34,000",,"36,000",,"31,000",,"35,000",,"41,000",,"49,000",,"50,000",,"45,000",,"46,000",,"53,000",,"66,000",,"56,000",,"47,000",,"44,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,37,37000,香川県,,"985,000",,"41,000",,"42,000",,"46,000",,"46,000",,"40,000",,"45,000",,"54,000",,"68,000",,"69,000",,"58,000",,"57,000",,"62,000",,"81,000",,"74,000",,"59,000",,"53,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,38,38000,愛媛県,,"1,406,000",,"56,000",,"58,000",,"64,000",,"67,000",,"55,000",,"63,000",,"74,000",,"91,000",,"94,000",,"84,000",,"85,000",,"91,000",,"118,000",,"104,000",,"87,000",,"78,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,39,39000,高知県,,"743,000",,"27,000",,"29,000",,"32,000",,"34,000",,"29,000",,"31,000",,"37,000",,"47,000",,"49,000",,"42,000",,"45,000",,"49,000",,"63,000",,"58,000",,"48,000",,"44,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,40,40000,福岡県,,"5,096,000",,"230,000",,"224,000",,"233,000",,"245,000",,"279,000",,"285,000",,"314,000",,"358,000",,"362,000",,"310,000",,"300,000",,"317,000",,"402,000",,"336,000",,"287,000",,"239,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,41,41000,佐賀県,,"841,000",,"38,000",,"39,000",,"43,000",,"44,000",,"37,000",,"41,000",,"47,000",,"52,000",,"52,000",,"49,000",,"52,000",,"58,000",,"69,000",,"53,000",,"47,000",,"43,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,42,42000,長崎県,,"1,397,000",,"59,000",,"60,000",,"67,000",,"68,000",,"57,000",,"62,000",,"71,000",,"83,000",,"88,000",,"83,000",,"90,000",,"100,000",,"120,000",,"95,000",,"84,000",,"79,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,43,43000,熊本県,,"1,801,000",,"80,000",,"80,000",,"85,000",,"89,000",,"81,000",,"89,000",,"99,000",,"111,000",,"110,000",,"106,000",,"112,000",,"123,000",,"145,000",,"117,000",,"102,000",,"99,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,44,44000,大分県,,"1,180,000",,"49,000",,"50,000",,"53,000",,"56,000",,"50,000",,"56,000",,"64,000",,"76,000",,"75,000",,"66,000",,"70,000",,"78,000",,"99,000",,"85,000",,"72,000",,"67,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,45,45000,宮崎県,,"1,119,000",,"50,000",,"50,000",,"54,000",,"56,000",,"43,000",,"51,000",,"61,000",,"70,000",,"68,000",,"63,000",,"70,000",,"79,000",,"95,000",,"76,000",,"66,000",,"63,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,46,46000,鹿児島県,,"1,675,000",,"75,000",,"75,000",,"79,000",,"82,000",,"67,000",,"79,000",,"91,000",,"100,000",,"98,000",,"97,000",,"107,000",,"124,000",,"138,000",,"107,000",,"97,000",,"95,000",,***,,***,,***,,***,,***,
2013100000,2013年度,2013,47,47000,沖縄県,,"1,419,000",,"85,000",,"81,000",,"83,000",,"82,000",,"75,000",,"83,000",,"90,000",,"103,000",,"102,000",,"89,000",,"90,000",,"94,000",,"98,000",,"62,000",,"61,000",,"56,000",,***,,***,,***,,***,,***,
