date, pm25, pm10, o3, no2, so2, co
2020/4/8, 59, 15, 53, 6, 1, 3
2020/4/9, 56, 6, 41, 3, , 2
2020/4/10, 32, 7, 43, 3, 1, 3
2020/4/11, 34, 9, 41, 2, 1, 2
2020/4/12, 37, 3, 34, 7, 1, 3
2020/4/13, 19, 3, 38, 2, 1, 2
2020/4/14, 27, 5, 41, 5, 1, 3
2020/4/15, 43, 11, 47, 7, 1, 3
2020/4/16, 49, 8, 37, 4, 1, 3
2020/4/17, 37, 7, 41, 4, 1, 3
2020/4/18, 23, 5, 42, 3, 1, 2
2020/4/19, 35, 8, 31, 6, 1, 3
2020/4/20, 24, 10, 38, 7, 1, 3
2020/4/21, 39, 8, 42, 4, 1, 3
2020/4/22, 42, 2, 39, 2, 1, 2
2020/4/23, 34, 3, 43, 3, , 3
2020/4/24, 34, 8, 47, 2, 1, 2
2020/4/25, 40, 14, 66, 3, 1, 2
2020/4/26, 59, 12, 52, 4, , 3
2020/4/27, 49, 11, 49, 4, 1, 3
2020/4/28, 42, 11, 54, 3, , 2
2020/4/29, 46, 19, 66, 5, 1, 3
2020/4/30, 66, 23, 50, 3, 1, 3
2020/5/1, 70, 31, 53, 4, 1, 3
2020/5/2, 89, 36, 36, 2, 1, 2
2020/5/3, 92, 12, 34, 1, 1, 2
2020/5/4, 41, 11, 36, 2, 1, 2
2020/5/5, 39, 7, 37, 2, 1, 2
2020/5/6, 41, 5, 40, 2, 1, 1
2020/5/7, 39, 6, 45, 3, 1, 2
2020/5/8, 38, 8, 39, 3, 1, 2
2020/5/9, 41, 11, 25, 3, 1, 2
2020/5/10, 33, 13, 42, 4, 1, 3
2020/5/11, 46, 13, 51, 4, 1, 3
2020/5/12, 50, 15, 49, 3, 1, 2
2020/5/13, 53, 8, 50, 3, 1, 2
2020/5/14, 53, 15, 54, 5, 1, 2
2020/5/15, 47, 9, 35, 3, 1, 3
2020/5/16, 32, 8, 34, 1, 1, 2
2020/5/17, 39, 11, 37, 3, 1, 3
2020/5/18, 41, 10, 35, 2, 1, 2
2020/5/19, 33, 8, 41, 3, 1, 2
2020/5/20, 39, 6, 23, 5, 1, 3
2020/5/21, 28, 6, 37, 4, 1, 2
2020/5/22, 43, 7, 36, 3, 1, 2
2020/5/23, 42, 7, 39, 1, 1, 2
2020/5/24, 39, 8, 39, 2, 1, 2
2020/5/25, 42, 13, 33, 5, 1, 3
2020/5/26, 50, 9, 44, 3, 1, 2
2020/5/27, 48, 12, 48, 3, 1, 2
2020/5/28, 51, 10, 43, 3, 1, 2
2020/5/29, 41, 9, 45, 3, 1, 2
2020/5/30, 54, 9, 34, 2, 1, 2
2020/5/31, 38, 7, 34, 3, 1, 2
2020/6/1, 37, 14, 42, 3, 1, 3
2020/6/2, 42, 22, 57, 4, 1, 3
2020/6/3, 65, 29, 50, 4, 1, 3
2020/6/4, 80, 26, 49, 4, 1, 3
2020/6/5, 78, 25, 51, 4, 1, 3
2020/6/6, 80, 16, 47, 2, 1, 3
2020/6/7, 50, 19, 46, 3, 1, 3
2020/6/8, 59, 20, 46, 4, 1, 3
2020/6/9, 62, 14, 36, 3, 1, 2
2020/6/10, 67, 14, 18, 3, 1, 2
2020/6/11, 38, 9, 24, 3, , 2
2020/6/12, 46, 5, 18, 3, 1, 2
2020/6/13, 19, 6, 21, 3, 1, 2
