date, pm25, pm10, o3, no2, so2, co
2020/3/1, 62, 15, 29, 16, 1, 2
2020/3/2, 42, 20, 36, 17, 2, 3
2020/3/3, 49, 17, 28, 20, 1, 2
2020/3/4, 43, 14, 35, 17, 2, 3
2020/3/5, 41, 12, 38, 16, 2, 3
2020/3/6, 52, 16, 35, 16, 1, 2
2020/3/7, 44, 16, 30, 7, 1, 2
2020/3/8, 36, 16, 33, 14, 1, 2
2020/3/9, 42, 29, 33, 19, 2, 3
2020/3/10, 51, 15, 43, 17, 4, 2
2020/3/11, 51, 10, 40, 14, 1, 2
2020/3/12, 48, 21, 40, 28, 6, 3
2020/3/13, 64, 14, 34, 14, 1, 2
2020/3/14, 42, 12, 37, 15, 1, 2
2020/3/15, 49, 16, 34, 17, 2, 2
2020/3/16, 53, 15, 44, 22, 3, 2
2020/3/17, 53, 18, 47, 32, 2, 3
2020/3/18, 66, 28, 39, 28, 5, 2
2020/3/19, 72, 13, 35, 12, 4, 3
2020/3/20, 52, 20, 40, 29, 6, 4
2020/3/21, 68, 32, 51, 16, 5, 5
2020/3/22, 79, 16, 38, 19, 1, 2
2020/3/23, 52, 14, 36, 16, 1, 2
2020/3/24, 51, 13, 41, 22, 4, 3
2020/3/25, 59, 23, 52, 30, 8, 4
2020/3/26, 71, 30, 38, 31, 7, 4
2020/3/27, 75, 25, 35, 11, 4, 3
2020/3/28, 58, 10, 32, 4, 1, 2
2020/3/29, 26, , , , , 
2019/10/1, 73, 23, 64, 23, 4, 3
2019/10/2, 76, 24, 41, 24, 4, 2
2019/10/3, 74, 22, 41, 17, 3, 3
2019/10/4, 59, 18, 48, 17, 2, 2
2019/10/5, 51, 12, 31, 4, 2, 2
2019/10/6, 37, 9, 29, 6, 2, 2
2019/10/7, 30, 13, 29, 11, 4, 3
2019/10/8, 36, 15, 39, 21, 2, 2
2019/10/9, 51, 17, 33, 20, 2, 3
2019/10/10, 51, 19, 27, 15, 2, 3
2019/10/11, 29, 31, 22, 3, 2, 1
2019/10/12, 32, 12, 32, 5, 1, 2
2019/10/13, 43, 18, 25, 8, , 2
2019/10/14, 50, 12, 29, 19, 3, 2
2019/10/15, 36, 15, 30, 19, 2, 2
2019/10/16, 27, 13, 27, 23, 2, 3
2019/10/17, 42, 13, 32, 17, 3, 2
2019/10/18, 51, 23, 21, 22, 3, 4
2019/10/19, 52, 25, 31, 16, 3, 4
2019/10/20, 50, 15, 33, 16, 2, 2
2019/10/21, 49, 11, 35, 6, 1, 5
2019/10/22, 37, 10, 34, 26, 3, 2
2019/10/23, 44, 14, 34, 18, 2, 2
2019/10/24, 44, 15, 32, 13, 2, 2
2019/10/25, 16, 17, 27, 25, 6, 3
2019/10/26, 21, 20, 27, 17, 3, 5
2019/10/27, 40, 15, 32, 22, 2, 2
2019/10/28, 30, 18, 20, 25, 1, 3
2019/10/29, 29, 26, 32, 36, 4, 6
2019/10/30, 65, 30, 39, 28, 3, 3
2019/10/31, 75, 34, 39, 39, 7, 5
2019/11/1, 96, 19, 33, 23, 2, 3
2019/11/2, 61, 27, 29, 15, 2, 4
2019/11/3, 71, 16, 32, 15, 2, 3
2019/11/4, 51, 15, 32, 29, 2, 5
2019/11/5, 55, 25, 32, 30, 2, 6
2019/11/6, 74, 28, 35, 31, 9, 5
2019/11/7, 79, 18, 36, 29, 3, 3
2019/11/8, 60, 16, 33, 20, 3, 2
2019/11/9, 53, 17, 34, 12, 2, 3
2019/11/10, 64, 23, 24, 28, 4, 3
2019/11/11, 64, 21, 35, 29, 4, 3
2019/11/12, 61, 23, 29, 30, 2, 3
2019/11/13, 55, 20, 37, 20, 4, 3
2019/11/14, 50, 15, 27, 26, 2, 4
2019/11/15, 46, 24, 35, 32, 3, 6
2019/11/16, 75, 18, 33, 18, 2, 4
2019/11/17, 62, 27, 39, 21, 6, 3
2019/11/18, 59, 27, 34, 22, 3, 3
2019/11/19, 64, 9, 29, 15, 2, 3
2019/11/20, 37, 13, 28, 27, 2, 3
2019/11/21, 53, 20, 15, 22, 2, 3
2019/11/22, 51, 15, 29, 9, 1, 2
2019/11/23, 26, 16, 22, 13, 3, 2
2019/11/24, 40, 25, 23, 22, 4, 4
2019/11/25, 53, 14, 25, 18, 2, 2
2019/11/26, 40, 21, 19, 24, 2, 3
2019/11/27, 49, 15, 24, 23, 2, 3
2019/11/28, 42, 12, 30, 27, 2, 5
2019/11/29, 48, 17, 32, 30, 1, 5
2019/11/30, 57, 36, 17, 30, 3, 8
2019/12/1, 94, 52, 24, 33, 2, 6
2019/12/2, 90, 15, 29, 31, 3, 5
2019/12/3, 52, 15, 25, 30, 5, 5
2019/12/4, 53, 19, 26, 38, 3, 5
2019/12/5, 62, 16, 23, 25, 2, 4
2019/12/6, 40, 15, 23, 25, 2, 4
2019/12/7, 48, 22, 35, 23, 2, 5
2019/12/8, 72, 25, 23, 26, 2, 4
2019/12/9, 63, 29, 20, 27, 2, 4
2019/12/10, 70, 37, 12, 31, 3, 5
2019/12/11, 79, 26, 30, 27, 3, 4
2019/12/12, 70, 13, 23, 23, 2, 3
2019/12/13, 47, 28, 27, 26, 3, 4
2019/12/14, 75, 19, 30, 13, 2, 4
2019/12/15, 60, 25, 24, 28, 2, 5
2019/12/16, 75, 38, 9, 33, 3, 6
2019/12/17, 84, 25, 19, 28, 3, 6
2019/12/18, 66, 17, 20, 24, 2, 4
2019/12/19, 54, 22, 26, 24, 3, 4
2019/12/20, 63, 11, 21, 17, 2, 3
2019/12/21, 35, 25, 30, 14, 2, 4
2019/12/22, 69, 13, 26, 28, 4, 6
2019/12/23, 51, 15, 29, 28, 3, 5
2019/12/24, 57, 21, 19, 35, 3, 5
2019/12/25, 67, 27, 24, 35, 3, 6
2019/12/26, 80, 16, 30, 20, 3, 4
2019/12/27, 56, 9, 33, 17, 2, 3
2019/12/28, 43, 17, 33, 18, 3, 4
2019/12/29, 72, , , , , 
2019/7/1, 56, 44, 45, 21, 7, 3
2019/7/2, 75, 41, 48, 21, 3, 4
2019/7/3, 78, 21, 46, 14, 2, 2
2019/7/4, 38, 21, 42, 24, 2, 2
2019/7/5, 55, 13, 36, 12, 2, 2
