date, pm25, pm10, o3, no2, so2, co
2020/8/21, 49, 8, 35, 1, 1, 2
2020/8/22, 39, 8, 34, 1, 2, 
2020/8/23, 33, 13, 28, 1, 1, 5
2020/8/24, 42, 11, 27, 2, 1, 2
2020/8/25, 45, 16, 33, 1, 2, 2
2020/8/26, 50, 17, 33, 1, 4, 2
2020/8/27, 57, 21, 34, 1, 1, 2
2020/8/28, 50, 26, 39, 1, 1, 2
2020/8/29, 67, 29, 26, 1, , 2
2020/8/30, 56, 4, 19, 1, , 1
2020/8/31, 27, 4, 23, 1, , 1
2020/9/1, 27, 6, 21, , , 1
2020/9/2, 30, 10, 20, 1, , 1
2020/9/3, 31, 16, 28, 2, 1, 3
2020/9/4, 41, 13, 20, 1, 3, 3
2020/9/5, 36, 6, 18, 1, , 2
2020/9/6, 25, 6, 20, , , 2
2020/9/7, 35, , , , , 
2020/9/13, 17, 8, 24, 1, , 1
2020/9/14, 24, 7, 29, 1, , 1
2020/9/15, 33, 8, 27, 1, , 2
2020/9/16, 36, 15, 31, 2, , 2
2020/9/17, 46, 8, 39, 1, , 2
2020/9/18, 39, 8, 41, 1, , 2
2020/9/19, 33, 9, 33, 1, , 2
2020/9/20, 43, 8, 39, 1, , 2
2020/9/21, 32, 7, 27, 1, , 2
2020/9/22, 33, 8, 27, 1, , 2
2020/9/23, 37, 7, 26, 1, , 2
2020/9/24, 30, 6, 23, 2, , 3
2020/9/25, 25, 2, 22, 1, , 2
2020/9/26, 26, 4, 29, 1, 1, 2
2020/9/27, 32, 6, 33, 1, , 2
2020/9/28, 30, 6, 29, 2, , 2
2020/9/29, 33, 7, 29, 1, , 2
2020/9/30, 39, 8, 20, 1, , 2
2020/4/1, 26, 7, 38, 1, 1, 2
2020/4/2, 44, 16, 42, 5, 1, 2
2020/4/3, 59, 10, 49, 2, 1, 2
2020/4/4, 46, 6, 35, 1, 1, 
2020/4/5, 31, 9, 42, 1, , 
2020/4/6, 43, 14, 45, 3, 1, 3
2020/4/7, 59, 15, 42, 3, 1, 2
2020/4/8, 64, 7, 35, 3, , 2
2020/4/9, 35, 4, 35, 1, , 2
2020/4/10, 28, 6, 36, 4, , 2
2020/4/11, 37, 6, 38, 2, , 2
2020/4/12, 40, 6, 36, 2, 1, 2
2020/4/13, 32, 5, 37, 2, , 2
2020/4/14, 46, 10, 37, 3, , 2
2020/4/15, 48, 5, 33, 2, , 2
2020/4/16, 29, 5, 36, 3, 1, 2
2020/4/17, 25, 4, 37, 1, , 2
2020/4/18, 28, 2, 38, 2, , 
2020/4/19, 17, 4, 40, 1, , 2
2020/4/20, 29, 10, 37, 3, , 
2020/4/21, 50, 7, 35, 1, , 2
2020/4/22, 40, 6, 31, 1, , 2
2020/4/23, 30, 4, 34, 3, , 2
2020/4/24, 29, 7, 46, 2, , 2
2020/4/25, 37, 9, 48, 2, , 2
2020/4/26, 46, 6, 36, 2, , 2
2020/4/27, 29, 6, 38, 3, 1, 2
2020/4/28, 37, 14, 42, 4, , 2
2020/4/29, 51, 16, 45, 4, 1, 2
2020/4/30, 62, 23, 50, 4, 1, 3
2020/5/1, 75, 27, 46, 1, 1, 2
2020/5/2, 76, 23, 45, 3, , 2
2020/5/3, 76, 22, 41, 4, 2, 2
2020/5/4, 77, 5, 34, 1, 1, 1
2020/5/5, 27, 4, 34, 1, 1, 1
2020/5/6, 26, 4, 37, 1, 1, 
2020/5/7, 34, 6, 38, 2, 1, 3
2020/5/8, 40, 9, 42, 3, 1, 2
2020/5/9, 40, 10, 38, 1, , 2
2020/5/10, 38, 22, 45, 3, 2, 2
2020/5/11, 64, 24, 49, 3, 1, 2
2020/5/12, 65, 20, 47, 3, 1, 2
2020/5/13, 66, 12, 44, 2, 1, 2
2020/5/14, 42, 17, 50, 5, 1, 2
2020/5/15, 55, 12, 45, 2, 1, 2
2020/5/16, 44, 7, 42, 3, 1, 2
2020/5/17, 33, 10, 39, 2, 1, 2
2020/5/18, 37, 2, 29, 1, , 2
2020/5/19, 22, 3, 25, 1, , 1
2020/5/20, 16, 4, 23, 1, , 2
2020/5/21, 32, 4, 28, 2, 3, 2
2020/5/22, 31, 4, 30, 1, , 2
2020/5/23, 27, 8, 38, 1, 1, 
2020/5/24, 40, 8, 40, 3, , 2
2020/5/25, 40, 6, 37, 3, 1, 2
2020/5/26, 34, 9, 45, 3, , 2
2020/5/27, 48, 10, 41, 2, , 2
2020/5/28, 43, 10, 36, 2, 1, 2
2020/5/29, 45, 6, 36, 1, 1, 1
2020/5/30, 29, 5, 41, 2, 1, 1
2020/5/31, 27, 8, 42, 2, 1, 2
2020/6/1, 37, 17, 45, 2, , 2
2020/6/2, 57, 11, 43, 2, 1, 2
2020/6/3, 49, 15, 61, 2, 1, 2
2020/6/4, 57, 22, 56, 2, 1, 2
2020/6/5, 63, 8, 38, 1, 1, 2
2020/6/6, 39, 4, 34, 1, 1, 
2020/6/7, 29, 5, 27, 2, 1, 1
2020/6/8, 28, 7, 36, 3, 1, 1
2020/6/9, 30, 13, 52, 3, 1, 2
2020/6/10, 48, 28, 29, 4, , 2
2020/6/11, 65, 16, 41, 1, , 2
2020/6/12, 57, 9, 39, 1, 1, 2
2020/6/13, 38, 10, 33, 1, , 2
2020/6/14, 40, 14, 37, 1, , 2
2020/6/15, 45, 13, 41, 2, 1, 2
2020/6/16, 42, 4, 23, 1, , 2
2020/6/17, 23, 6, 31, 1, 1, 2
2020/6/18, 37, 9, 36, 1, 1, 2
2020/6/19, 39, 6, 28, 1, , 1
2020/6/20, 32, 5, 25, 1, 1, 1
2020/6/21, 29, 6, 30, 1, , 1
2020/6/22, 37, 11, 30, 2, 1, 1
2020/6/23, 38, 7, 27, 1, , 1
2020/6/24, 42, 6, 24, 1, , 2
2020/6/25, 29, 14, 39, 3, , 2
2020/6/26, 30, 33, 38, 3, , 2
2020/6/27, 63, 5, 26, 2, 1, 1
2020/6/28, 40, 5, 21, 1, , 1
2020/6/29, 32, 9, 28, 1, , 1
2020/6/30, 35, 12, 26, 2, , 2
2020/1/1, 41, 6, 31, 1, 1, 1
2020/1/2, 32, 6, 32, 2, , 1
2020/1/3, 29, 6, 30, 2, 1, 2
2020/1/4, 31, 5, 30, 1, 1, 
2020/1/5, 26, 6, 26, 6, 1, 2
2020/1/6, 38, 4, 23, 10, , 3
2020/1/7, 21, 6, 26, 4, , 3
2020/1/8, 20, 6, 27, 2, , 2
2020/1/9, 23, 7, 22, 6, 1, 3
2020/1/10, 24, 7, 21, 8, , 3
2020/1/11, 23, 6, 23, 7, , 3
2020/1/12, 23, 6, 27, 6, 1, 3
2020/1/13, 30, 8, 25, 8, 1, 3
2020/1/14, 28, 3, 28, 7, 1, 2
2020/1/15, 22, 7, 27, 2, , 3
2020/1/16, 37, 5, 30, 7, 1, 3
2020/1/17, 34, 6, 30, 9, 1, 3
2020/1/18, 35, 6, 28, 4, , 2
2020/1/19, 30, 4, 33, 3, 1, 2
2020/1/20, 27, 8, 32, 3, 1, 2
2020/1/21, 50, 8, 24, 6, , 3
2020/1/22, 41, 9, 19, 10, , 4
2020/1/23, 30, 8, 30, 7, 1, 2
2020/1/24, 30, 9, 28, 3, 1, 2
2020/1/25, 35, 5, 27, 6, 1, 2
2020/1/26, 24, 7, 25, 10, 1, 3
2020/1/27, 28, 6, 31, 3, , 2
2020/1/28, 22, 7, 27, 4, 2, 2
2020/1/29, 24, 5, 29, 2, 2, 2
