date, pm25, pm10, o3, no2, so2
2017/4/8, 40, 26, 50, 6, 1
2017/4/9, 76, 14, 41, 9, 3
2017/4/10, 52, 8, 36, 11, 1
2017/4/11, 26, 24, 56, 12, 2
2017/4/12, 66, 20, 67, 14, 3
2017/4/13, 61, 18, 59, 10, 2
2017/4/14, 60, 22, 49, 4, 2
2017/4/15, 61, 20, 34, 4, 2
2017/4/16, 49, 19, 42, 3, 3
2017/4/17, 44, 25, 55, 8, 1
2017/4/18, 66, 31, 50, 9, 1
2017/4/19, 67, 23, 44, 10, 2
2017/4/20, 54, 19, 49, 11, 2
2017/4/21, 58, 23, 60, 7, 1
2017/4/22, 67, 15, 47, 7, 
2017/4/23, 52, 16, 48, 8, 2
2017/4/24, 58, 15, 45, 7, 3
2017/4/25, 52, 12, 33, 9, 
2017/4/26, 47, 17, 52, 10, 2
2017/4/27, 58, 17, 59, 11, 2
2017/4/28, 56, 44, 84, 12, 3
2017/4/29, 104, 39, 96, 6, 3
2017/4/30, 105, 20, 54, 7, 2
2017/5/1, 67, 36, 48, 7, 4
2017/5/2, 103, 27, 51, 8, 2
2017/5/3, 85, 12, 42, 5, 2
2017/5/4, 47, 10, 36, 3, 4
2017/5/5, 39, 33, 48, 6, 1
2017/5/6, 74, 42, 58, 8, 2
2017/5/7, 80, 60, 69, 13, 4
2017/5/8, 118, 37, 43, 10, 2
2017/5/9, 82, 20, 55, 6, 
2017/5/10, 57, 25, 58, 9, 2
2017/5/11, 70, 28, 46, 12, 1
2017/5/12, 75, 12, 48, 6, 
2017/5/13, 61, 30, 62, 5, 
2017/5/14, 76, 16, 42, 13, 4
2017/5/15, 46, 14, 41, 12, 3
2017/5/16, 47, 21, 69, 12, 3
2017/5/17, 61, 23, 59, 14, 2
2017/5/18, 72, 27, 59, 15, 2
2017/5/19, 79, 26, 61, 12, 3
2017/5/20, 76, 18, 47, 7, 3
2017/5/21, 66, 16, 45, 8, 2
2017/5/22, 58, 18, 32, 14, 4
2017/5/23, 64, 21, 30, 10, 2
2017/5/24, 61, 21, 30, 9, 4
2017/5/25, 65, 19, 42, 12, 2
2017/5/26, 53, 15, 49, 8, 2
2017/5/27, 49, 17, 57, 7, 2
2017/5/28, 57, 18, 40, 11, 3
2017/5/29, 56, 20, 47, 13, 8
2017/5/30, 64, 22, 36, 9, 3
2017/5/31, 64, 27, 33, 5, 2
2017/6/1, 68, 32, 55, 9, 2
2017/6/2, 79, 18, 54, 10, 2
2017/6/3, 56, 18, 64, 6, 2
2017/6/4, 61, 16, 54, 10, 
2017/6/5, 51, 17, 42, 10, 3
2017/6/6, 55, 18, 43, 5, 2
2017/6/7, 48, 17, 48, 11, 2
2017/6/8, 49, 24, 51, 10, 2
2017/6/9, 72, 21, 46, 10, 2
2017/6/10, 69, 24, 55, 4, 3
2017/6/11, 73, 18, 39, 7, 3
2017/6/12, 60, 12, 38, 10, 2
2017/6/13, 46, 19, 46, 13, 3
2017/6/14, 58, 24, 47, 12, 2
2017/6/15, 65, 24, 48, 12, 2
2017/6/16, 72, 30, 50, 11, 2
2017/6/17, 81, 22, 49, 7, 3
2017/6/18, 71, 26, 50, 11, 3
2017/6/19, 74, 28, 37, 8, 4
2017/6/20, 77, 14, 44, 8, 2
2017/6/21, 37, 17, 35, 10, 2
2017/6/22, 53, 19, 36, 9, 2
2017/6/23, 54, 17, 32, 7, 2
2017/6/24, 36, 14, 32, 6, 2
2017/6/25, 35, 19, 26, 10, 3
2017/6/26, 55, 20, 29, 10, 2
2017/6/27, 57, 21, 42, 9, 
2017/6/28, 56, 26, 28, 6, 
2017/6/29, 61, 23, 12, 3, 3
2017/6/30, 33, 16, 11, 3, 1
2017/1/2, 66, 29, 36, 11, 1
2017/1/3, 77, 33, 36, 15, 2
2017/1/4, 78, 25, 34, 10, 1
2017/1/5, 65, 15, 29, 9, 
2017/1/6, 36, 23, 24, 18, 2
2017/1/7, 56, 14, 27, 6, 1
2017/1/8, 32, 25, 36, 8, 
2017/1/9, 67, 23, 32, 16, 
2017/1/10, 59, 16, 29, 15, 1
2017/1/11, 42, 18, 31, 19, 2
2017/1/12, 46, 30, 35, 11, 2
2017/1/13, 77, 18, 30, 5, 1
2017/1/14, 41, 10, 30, 5, 
2017/1/15, 28, 14, 29, 14, 1
2017/1/16, 32, 11, 27, 15, 1
2017/1/17, 27, 12, 23, 17, 3
2017/1/18, 45, 22, 25, 21, 2
2017/1/19, 73, 28, 41, 10, 2
2017/1/20, 82, 15, 34, 11, 2
2017/1/21, 56, 14, 36, 5, 
2017/1/22, 47, 11, 34, 9, 2
2017/1/23, 48, 10, 35, 18, 1
2017/1/24, 36, 11, 32, 18, 2
2017/1/25, 39, 13, 34, 19, 
2017/1/26, 51, 23, 35, 17, 
2017/1/27, 67, 16, 27, 21, 2
2017/1/28, 49, 22, 30, 10, 
2017/1/29, 58, 28, 34, 9, 2
2017/1/30, 71, 18, 29, 15, 
2017/1/31, 61, 14, 31, 14, 2
2017/2/1, 47, 12, 29, 17, 2
2017/2/2, 41, 9, 29, 23, 2
2017/2/3, 31, 12, 28, 18, 3
2017/2/4, 44, 14, 33, 8, 2
2017/2/5, 43, 24, 38, 10, 2
2017/2/6, 74, 17, 35, 17, 
2017/2/7, 58, 13, 32, 15, 1
2017/2/8, 49, 12, 36, 8, 1
2017/2/9, 40, 10, 34, 6, 
2017/2/10, 39, 11, 33, 5, 
2017/2/11, 44, 9, 33, 7, 
2017/2/12, 37, 20, 44, 18, 3
2017/2/13, 61, 42, 46, 18, 2
2017/2/14, 113, 15, 42, 17, 2
2017/2/15, 58, 16, 41, 14, 4
2017/2/16, 57, 36, 40, 8, 2
2017/2/17, 76, 11, 37, 9, 1
2017/2/18, 29, 13, 41, 7, 2
2017/2/19, 45, 32, 44, 7, 1
2017/2/20, 67, 20, 38, 12, 
2017/2/21, 65, 18, 36, 7, 
2017/2/22, 53, 18, 35, 9, 
2017/2/23, 49, 14, 35, 13, 2
2017/2/24, 48, 23, 39, 14, 1
2017/2/25, 71, 32, 41, 10, 2
2017/2/26, 98, 17, 37, 14, 2
2017/2/27, 62, 15, 41, 14, 2
2017/2/28, 54, 16, 40, 18, 2
2017/3/1, 61, 21, 48, 8, 2
2017/3/2, 60, 17, 42, 16, 2
2017/3/3, 55, 16, 46, 16, 3
2017/3/4, 53, 16, 35, 9, 
2017/3/5, 55, 24, 49, 14, 2
2017/3/6, 69, 18, 41, 12, 2
2017/3/7, 58, 13, 38, 6, 1
2017/3/8, 47, 18, 58, 8, 1
2017/3/9, 55, 26, 75, 18, 2
2017/3/10, 68, 16, 60, 16, 2
2017/3/11, 58, 17, 69, 10, 2
2017/3/12, 64, 16, 50, 12, 1
2017/3/13, 65, 29, 74, 11, 3
2017/3/14, 111, 20, 52, 10, 1
2017/3/15, 77, 15, 40, 12, 
2017/3/16, 51, 20, 45, 16, 1
2017/3/17, 64, 26, 42, 15, 2
2017/3/18, 74, 23, 62, 9, 3
2017/3/19, 75, 27, 50, 12, 2
2017/3/20, 84, 19, 54, 11, 2
2017/3/21, 53, 25, 52, 13, 1
2017/3/22, 75, 18, 36, 11, 
2017/3/23, 56, 26, 43, 16, 
2017/3/24, 81, 25, 43, 11, 6
2017/3/25, 80, 22, 51, 7, 2
2017/3/26, 71, 28, 51, 11, 1
2017/3/27, 83, 22, 52, 13, 2
2017/3/28, 70, 24, 39, 14, 3
2017/3/29, 70, 47, 65, 13, 2
2017/3/30, 113, 26, 43, 13, 1
2017/3/31, 70, 12, 43, 9, 1
2016/10/1, 27, 24, 20, 5, 2
2016/10/2, 50, 22, 14, 8, 3
2016/10/3, 42, 23, 19, 7, 9
2016/10/4, 55, 30, 18, 4, 2
2016/10/5, 40, 23, 32, 10, 1
2016/10/6, 52, 28, 32, 11, 10
2016/10/7, 82, 12, 22, 4, 5
2016/10/8, 34, 11, 32, 4, 1
2016/10/9, 46, 8, 31, 5, 
2016/10/10, 34, 11, 31, 10, 2
2016/10/11, 44, 19, 33, 13, 
2016/10/12, 49, 25, 37, 11, 1
2016/10/13, 62, 20, 30, 15, 3
2016/10/14, 54, 24, 37, 12, 3
2016/10/15, 60, 17, 35, 6, 4
2016/10/16, 39, 24, 26, 12, 
2016/10/17, 41, 21, 32, 11, 1
2016/10/18, 54, 27, 26, 14, 
2016/10/19, 67, 30, 33, 12, 
2016/10/20, 73, 34, 27, 13, 2
2016/10/21, 74, 19, 22, 9, 2
2016/10/22, 43, 16, 30, 5, 
2016/10/23, 45, 13, 27, 7, 
2016/10/24, 33, 26, 29, 10, 3
2016/10/25, 48, 19, 33, 11, 3
2016/10/26, 41, 19, 32, 10, 2
2016/10/27, 42, 23, 33, 9, 1
2016/10/28, 49, 17, 32, 8, 
2016/10/29, 44, 22, 33, 8, 1
2016/10/30, 57, 25, 29, 12, 3
2016/10/31, 63, 19, 33, 10, 1
2016/11/1, 47, 15, 33, 14, 2
2016/11/2, 34, 34, 38, 13, 2
2016/11/3, 69, 34, 40, 16, 5
2016/11/4, 82, 32, 37, 12, 
2016/11/5, 77, 34, 38, 7, 1
2016/11/6, 84, 25, 35, 10, 2
2016/11/7, 63, 34, 28, 16, 1
2016/11/8, 77, 20, 29, 10, 
2016/11/9, 51, 16, 26, 8, 5
2016/11/10, 39, 21, 30, 15, 
2016/11/11, 49, 30, 34, 15, 2
2016/11/12, 72, 29, 32, 9, 2
2016/11/13, 72, 20, 30, 9, 2
2016/11/14, 50, 24, 33, 14, 2
2016/11/15, 54, 30, 30, 14, 
2016/11/16, 64, 29, 35, 19, 2
2016/11/17, 68, 36, 30, 17, 2
2016/11/18, 75, 32, 32, 10, 
2016/11/19, 67, 24, 28, 7, 
2016/11/20, 56, 29, 29, 13, 2
2016/11/21, 73, 27, 31, 12, 1
2016/11/22, 68, 18, 24, 9, 2
2016/11/23, 42, 12, 26, 10, 1
2016/11/24, 26, 14, 26, 14, 1
2016/11/25, 35, 22, 24, 16, 4
2016/11/26, 53, 12, 28, 7, 
2016/11/27, 34, 39, 32, 13, 2
2016/11/28, 81, 29, 29, 17, 2
2016/11/29, 70, 27, 30, 17, 5
2016/11/30, 65, 28, 38, 13, 2
2016/12/1, 66, 28, 28, 18, 1
2016/12/2, 68, 19, 30, 17, 2
2016/12/3, 53, 28, 27, 13, 2
2016/12/4, 62, 23, 30, 15, 1
2016/12/5, 61, 31, 41, 12, 2
2016/12/6, 73, 18, 29, 18, 3
2016/12/7, 43, 27, 33, 17, 3
2016/12/8, 71, 40, 46, 20, 3
2016/12/9, 91, 22, 32, 16, 1
2016/12/10, 57, 15, 31, 10, 
2016/12/11, 41, 20, 26, 15, 2
2016/12/12, 48, 19, 30, 13, 
2016/12/13, 50, 23, 31, 10, 2
2016/12/14, 59, 19, 34, 9, 
2016/12/15, 45, 12, 34, 12, 
2016/12/16, 31, 17, 31, 16, 
2016/12/17, 42, 22, 28, 11, 2
2016/12/18, 57, 24, 25, 16, 3
2016/12/19, 62, 29, 25, 19, 2
2016/12/20, 66, 21, 24, 14, 3
2016/12/21, 57, 16, 29, 6, 1
2016/12/22, 32, 22, 32, 6, 
2016/12/23, 60, 18, 27, 12, 2
2016/12/24, 52, 23, 29, 10, 3
2016/12/25, 62, 29, 26, 14, 2
2016/12/26, 59, 17, 29, 8, 1
2016/12/27, 46, 13, 27, 8, 
2016/12/28, 31, 16, 30, 13, 
2016/12/29, 44, 15, 28, 13, 2
2016/12/30, 41, 15, 27, 9, 
2016/12/31, 35, , , , 
2016/7/1, 31, 23, 10, 2, 
2016/7/2, 25, 24, 11, 2, 
2016/7/3, 32, 22, 12, 3, 
2016/7/4, 29, 25, 8, 4, 3
2016/7/5, 47, 17, 10, 5, 3
2016/7/6, 35, 20, 16, 8, 3
2016/7/7, 46, 14, 12, 6, 2
2016/7/8, 24, 15, 14, 4, 2
2016/7/9, 26, 15, 12, 3, 2
2016/7/10, 17, 22, 15, 6, 1
2016/7/11, 31, 34, 17, 2, 
2016/7/12, 41, 34, 21, 3, 
2016/7/13, 42, 38, 30, 7, 2
2016/7/14, 60, 23, 37, 8, 1
2016/7/15, 53, 41, 31, 6, 
2016/7/16, 68, 28, 39, 4, 1
2016/7/17, 58, 28, 35, 6, 3
2016/7/18, 70, 32, 40, 10, 2
2016/7/19, 66, 28, 31, 9, 3
2016/7/20, 60, 29, 35, 9, 2
2016/7/21, 53, 22, 34, 8, 2
2016/7/22, 48, 25, 35, 9, 1
2016/7/23, 60, 29, 30, 6, 3
2016/7/24, 64, 23, 20, 7, 3
2016/7/25, 45, 21, 22, 8, 3
2016/7/26, 42, 20, 21, 6, 3
2016/7/27, 46, 27, 18, 7, 3
2016/7/28, 60, 22, 20, 7, 1
2016/7/29, 43, 24, 28, 7, 2
2016/7/30, 43, 25, 30, 4, 1
2016/7/31, 55, 41, 31, 7, 2
2016/8/1, 77, 42, 34, 7, 1
2016/8/2, 83, 46, 36, 11, 4
2016/8/3, 84, 46, 33, 8, 2
2016/8/4, 86, 48, 35, 9, 4
2016/8/5, 91, 35, 30, 7, 3
2016/8/6, 75, 28, 26, 6, 2
2016/8/7, 55, 34, 32, 8, 2
2016/8/8, 66, 37, 42, 10, 2
2016/8/9, 74, 40, 42, 11, 4
2016/8/10, 73, 31, 49, 11, 2
2016/8/11, 62, 38, 48, 11, 2
2016/8/12, 73, 46, 52, 7, 2
2016/8/13, 89, 41, 35, 4, 
2016/8/14, 78, 39, 26, 7, 1
2016/8/15, 73, 38, 38, 8, 3
2016/8/16, 68, 31, 38, 8, 1
2016/8/17, 58, 31, 40, 11, 4
2016/8/18, 62, 35, 30, 8, 2
2016/8/19, 63, 42, 42, 7, 2
2016/8/20, 77, 33, 48, 6, 8
2016/8/21, 67, 28, 30, 7, 1
2016/8/22, 48, 22, 40, 9, 1
2016/8/23, 44, 30, 56, 12, 9
2016/8/24, 62, 21, 20, 11, 1
2016/8/25, 42, 26, 31, 10, 1
2016/8/26, 48, 24, 35, 7, 3
2016/8/27, 45, 21, 27, 5, 
2016/8/28, 34, 14, 33, 7, 
2016/8/29, 26, 22, 38, 10, 
2016/8/30, 43, 31, 84, 6, 4
2016/8/31, 65, 40, 73, 9, 4
2016/9/1, 81, 40, 39, 14, 2
2016/9/2, 85, 31, 23, 12, 2
2016/9/3, 67, 18, 21, 4, 2
2016/9/4, 38, 27, 22, 7, 1
2016/9/5, 52, 36, 29, 12, 1
2016/9/6, 67, 34, 28, 10, 3
2016/9/7, 69, 42, 48, 12, 3
2016/9/8, 107, 36, 46, 12, 4
2016/9/9, 86, 39, 51, 10, 5
2016/9/10, 91, 41, 44, 8, 5
2016/9/11, 101, 21, 36, 7, 1
2016/9/12, 42, 16, 39, 7, 
2016/9/13, 28, 23, 28, 10, 
2016/9/14, 47, 27, 34, 10, 
2016/9/15, 56, 28, 24, 13, 6
2016/9/16, 60, 21, 12, 5, 4
2016/9/17, 36, 16, 8, 4, 1
2016/9/18, 26, 16, 12, 6, 2
2016/9/19, 22, 13, 25, 5, 
2016/9/20, 29, 18, 30, 8, 1
2016/9/21, 42, 28, 31, 8, 4
2016/9/22, 66, 25, 30, 7, 1
2016/9/23, 60, 29, 42, 13, 4
2016/9/24, 67, 45, 30, 10, 2
2016/9/25, 96, 31, 21, 8, 2
2016/9/26, 73, 26, 18, 10, 5
2016/9/27, 61, 25, 8, 7, 4
2016/9/28, 49, 16, 22, 9, 3
2016/9/29, 30, 24, 15, 8, 7
2016/9/30, 41, 17, 11, 6, 2
2016/4/1, 52, 26, 36, 8, 2
2016/4/2, 61, 20, 32, 8, 1
2016/4/3, 44, 13, 42, 7, 
2016/4/4, 20, 15, 42, 7, 2
2016/4/5, 37, 19, 37, 9, 2
2016/4/6, 47, 26, 31, 5, 1
2016/4/7, 47, 18, 38, 8, 2
2016/4/8, 40, 27, 37, 10, 4
2016/4/9, 62, 31, 44, 6, 3
2016/4/10, 72, 39, 45, 9, 1
2016/4/11, 84, 24, 41, 7, 3
2016/4/12, 60, 22, 40, 5, 1
2016/4/13, 50, 23, 41, 8, 2
2016/4/14, 53, 32, 49, 8, 2
2016/4/15, 70, 27, 43, 6, 2
2016/4/16, 62, 23, 49, 2, 
2016/4/17, 51, 26, 39, 9, 1
2016/4/18, 58, 30, 49, 12, 2
2016/4/19, 68, 30, 50, 8, 5
2016/4/20, 73, 26, 50, 4, 2
2016/4/21, 46, 25, 41, 7, 
2016/4/22, 52, 44, 43, 11, 3
2016/4/23, 103, 39, 36, 7, 7
2016/4/24, 86, 43, 29, 12, 5
2016/4/25, 86, 28, 33, 17, 9
2016/4/26, 68, 19, 30, 8, 1
2016/4/27, 37, 14, 40, 4, 
2016/4/28, 30, 21, 42, 6, 2
2016/4/29, 47, 24, 45, 7, 3
2016/4/30, 60, 27, 46, 4, 1
2016/5/1, 68, 28, 37, 5, 2
2016/5/2, 70, 27, 44, 3, 2
2016/5/3, 44, 41, 75, 4, 2
2016/5/4, 79, 39, 59, 8, 2
2016/5/5, 78, 23, 50, 6, 1
2016/5/6, 49, 37, 46, 8, 4
2016/5/7, 69, 42, 42, 5, 7
2016/5/8, 81, 17, 39, 4, 
2016/5/9, 34, 15, 36, 7, 1
2016/5/10, 23, 14, 42, 5, 
2016/5/11, 21, 18, 42, 8, 4
2016/5/12, 46, 23, 47, 8, 3
2016/5/13, 56, 25, 51, 7, 3
2016/5/14, 66, 24, 33, 4, 1
2016/5/15, 56, 22, 36, 6, 2
2016/5/16, 43, 25, 53, 9, 3
2016/5/17, 63, 22, 61, 10, 3
2016/5/18, 59, 30, 50, 12, 7
2016/5/19, 76, 28, 51, 9, 5
2016/5/20, 74, 30, 47, 9, 4
2016/5/21, 74, 39, 55, 9, 9
2016/5/22, 94, 31, 48, 9, 3
2016/5/23, 81, 25, 41, 8, 4
2016/5/24, 55, 18, 38, 7, 2
2016/5/25, 39, 35, 64, 10, 2
2016/5/26, 87, 53, 61, 10, 2
2016/5/27, 132, 43, 48, 7, 1
2016/5/28, 99, 21, 38, 6, 
2016/5/29, 40, 37, 80, 7, 3
2016/5/30, 90, 35, 60, 10, 3
2016/5/31, 87, 37, 49, 11, 2
2016/6/1, 86, 19, 41, 7, 1
2016/6/2, 45, 26, 43, 8, 7
2016/6/3, 61, 20, 40, 6, 2
2016/6/4, 39, 15, 33, 6, 
2016/6/5, 32, 19, 24, 7, 3
2016/6/6, 42, 19, 29, 6, 3
2016/6/7, 40, 19, 27, 6, 3
2016/6/8, 47, 21, 33, 9, 2
2016/6/9, 49, 29, 42, 7, 2
2016/6/10, 67, 30, 28, 6, 2
2016/6/11, 69, 21, 19, 4, 4
2016/6/12, 43, 19, 32, 7, 1
2016/6/13, 40, 24, 35, 6, 3
2016/6/14, 62, 30, 26, 3, 9
2016/6/15, 66, 28, 43, 5, 1
2016/6/16, 55, 27, 45, 6, 
2016/6/17, 59, 26, 38, 6, 6
2016/6/18, 62, 23, 25, 2, 
2016/6/19, 40, 21, 20, 4, 
2016/6/20, 31, 37, 36, 6, 2
2016/6/21, 66, 23, 21, 4, 1
2016/6/22, 32, 22, 35, 7, 
2016/6/23, 43, 33, 32, 3, 
2016/6/24, 48, 24, 44, 9, 1
2016/6/25, 53, 30, 50, 7, 1
2016/6/26, 75, 36, 39, 9, 
2016/6/27, 79, 15, 27, 15, 
2016/6/28, 24, 20, 20, 9, 
2016/6/29, 25, 35, 21, 11, 
2016/6/30, 24, 37, 18, 6, 3
2016/1/4, 114, 48, 35, 13, 2
2016/1/5, 118, 25, 23, 15, 3
2016/1/6, 61, 27, 29, 14, 2
2016/1/7, 77, 19, 28, 12, 
2016/1/8, 55, 22, 27, 13, 
2016/1/9, 64, 27, 32, 10, 2
2016/1/10, 76, 30, 34, 13, 3
2016/1/11, 81, 19, 29, 17, 3
2016/1/12, 48, 16, 27, 14, 
2016/1/13, 48, 19, 28, 12, 2
2016/1/14, 59, 22, 28, 16, 4
2016/1/15, 62, 33, 35, 17, 5
2016/1/16, 86, 28, 30, 11, 2
2016/1/17, 72, 19, 33, 8, 2
2016/1/18, 49, 12, 31, 5, 
2016/1/19, 34, 17, 28, 13, 2
2016/1/20, 49, 23, 22, 19, 3
2016/1/21, 65, 20, 22, 18, 2
2016/1/22, 50, 27, 28, 14, 4
2016/1/23, 75, 13, 31, 3, 1
2016/1/24, 29, 16, 30, 9, 
2016/1/25, 48, 23, 29, 17, 
2016/1/26, 63, 31, 35, 26, 2
2016/1/27, 76, 42, 24, 25, 2
2016/1/28, 81, 21, 29, 14, 
2016/1/29, 33, 12, 30, 8, 
2016/1/30, 27, 31, 45, 8, 7
2016/1/31, 80, 39, 33, 16, 3
2016/2/1, 102, 23, 29, 13, 2
2016/2/2, 59, 20, 30, 15, 2
2016/2/3, 49, 27, 37, 17, 3
2016/2/4, 72, 27, 32, 17, 2
2016/2/5, 71, 22, 32, 15, 2
2016/2/6, 54, 24, 32, 9, 2
2016/2/7, 64, 23, 40, 15, 2
2016/2/8, 60, 33, 44, 13, 2
2016/2/9, 77, 21, 33, 19, 2
2016/2/10, 52, 28, 38, 20, 4
2016/2/11, 68, 21, 37, 7, 1
2016/2/12, 53, 24, 28, 3, 
2016/2/13, 35, 25, 31, 3, 
2016/2/14, 53, 17, 34, 4, 
2016/2/15, 39, 18, 34, 7, 
2016/2/16, 50, 21, 33, 8, 
2016/2/17, 58, 15, 36, 8, 
2016/2/18, 45, 17, 31, 15, 2
2016/2/19, 46, 17, 35, 6, 2
2016/2/20, 42, 31, 37, 5, 2
2016/2/21, 65, 19, 29, 14, 2
2016/2/22, 49, 22, 37, 10, 1
2016/2/23, 52, 28, 35, 8, 2
2016/2/24, 62, 18, 34, 9, 1
2016/2/25, 53, 27, 39, 12, 3
2016/2/26, 70, 39, 41, 10, 2
2016/2/27, 90, 38, 45, 7, 3
2016/2/28, 85, 29, 41, 5, 2
2016/2/29, 70, 20, 34, 7, 2
2016/3/1, 57, 26, 45, 12, 2
2016/3/2, 65, 25, 42, 13, 1
2016/3/3, 61, 28, 41, 13, 5
2016/3/4, 68, 29, 39, 9, 2
2016/3/5, 68, 24, 33, 3, 1
2016/3/6, 51, 20, 29, 10, 6
2016/3/7, 53, 40, 39, 9, 3
2016/3/8, 91, 22, 33, 8, 1
2016/3/9, 39, 21, 30, 10, 2
2016/3/10, 49, 19, 39, 8, 2
2016/3/11, 53, 21, 39, 9, 2
2016/3/12, 59, 23, 32, 8, 2
2016/3/13, 58, 27, 44, 7, 2
2016/3/14, 66, 31, 46, 12, 2
2016/3/15, 78, 23, 43, 12, 3
2016/3/16, 61, 22, 40, 13, 4
2016/3/17, 57, 16, 37, 7, 1
2016/3/18, 33, 30, 44, 9, 2
2016/3/19, 67, 31, 41, 5, 1
2016/3/20, 72, 20, 40, 6, 1
2016/3/21, 51, 16, 42, 10, 3
2016/3/22, 40, 31, 44, 11, 1
2016/3/23, 75, 23, 40, 9, 1
2016/3/24, 58, 15, 36, 6, 
2016/3/25, 38, 21, 47, 8, 2
2016/3/26, 56, 29, 53, 4, 
2016/3/27, 77, 27, 53, 9, 2
2016/3/28, 78, 40, 77, 15, 3
2016/3/29, 93, 35, 61, 13, 1
2016/3/30, 76, 29, 44, 14, 2
2016/3/31, 65, 22, 45, 7, 1
2015/10/1, 45, 22, 38, 11, 
2015/10/2, 45, 18, 34, 11, 1
2015/10/3, 40, 25, 48, 6, 2
2015/10/4, 62, 16, 36, 10, 
2015/10/5, 36, 15, 33, 11, 
2015/10/6, 37, 14, 20, 12, 
2015/10/7, 24, , , , 
2015/10/19, 73, 32, 47, 16, 2
2015/10/20, 81, 43, 49, 17, 3
2015/10/21, 111, 41, 44, 12, 2
2015/10/22, 101, 40, 44, 15, 3
2015/10/23, 102, 48, 51, 16, 2
2015/10/24, 118, 31, 47, 6, 1
2015/10/25, 80, 25, 36, 13, 2
2015/10/26, 63, 24, 35, 6, 1
2015/10/27, 47, 24, 32, 10, 
2015/10/28, 49, 22, 38, 13, 2
2015/10/29, 58, 29, 31, 18, 2
2015/10/30, 73, 20, 31, 9, 1
2015/10/31, 49, 22, 29, 7, 5
2015/11/1, 56, 19, 31, 11, 1
2015/11/2, 54, 41, 39, 12, 2
2015/11/3, 84, 26, 36, 14, 3
2015/11/4, 71, 24, 34, 16, 3
2015/11/5, 64, 27, 35, 15, 2
2015/11/6, 71, 31, 28, 11, 
2015/11/7, 71, 21, 30, 3, 3
2015/11/8, 33, 16, 27, 12, 1
2015/11/9, 35, 20, 32, 12, 
2015/11/10, 53, 15, 26, 11, 
2015/11/11, 33, 20, 25, 11, 4
2015/11/12, 49, 17, 23, 11, 2
2015/11/13, 42, 17, 25, 11, 
2015/11/14, 35, 18, 34, 8, 2
2015/11/15, 42, 21, 33, 9, 2
2015/11/16, 51, 16, 33, 6, 2
2015/11/17, 31, 13, 28, 10, 
2015/11/18, 20, 13, 25, 11, 
2015/11/19, 23, 18, 25, 12, 1
2015/11/20, 42, 20, 30, 10, 
2015/11/21, 53, 27, 28, 9, 2
2015/11/22, 69, 33, 26, 11, 1
2015/11/23, 75, 13, 27, 8, 
2015/11/24, 26, 15, 22, 9, 1
2015/11/25, 34, 14, 29, 10, 
2015/11/26, 33, 14, 28, 12, 
2015/11/27, 34, 19, 25, 10, 
2015/11/28, 49, 24, 25, 9, 
2015/11/29, 66, 27, 26, 16, 
2015/11/30, 65, 29, 32, 16, 2
2015/12/1, 77, 33, 26, 19, 1
2015/12/2, 68, 30, 26, 8, 1
2015/12/3, 71, 22, 28, 9, 2
2015/12/4, 62, 20, 30, 14, 2
2015/12/5, 52, 26, 25, 9, 2
2015/12/6, 65, 23, 26, 15, 2
2015/12/7, 62, 18, 25, 14, 1
2015/12/8, 51, 18, 27, 16, 3
2015/12/9, 46, 16, 30, 14, 
2015/12/10, 35, 11, 28, 9, 
2015/12/11, 24, 20, 30, 12, 
2015/12/12, 60, 14, 35, 7, 
2015/12/13, 41, 15, 28, 13, 1
2015/12/14, 38, 19, 27, 17, 
2015/12/15, 46, 24, 30, 12, 2
2015/12/16, 66, 13, 23, 8, 1
2015/12/17, 30, 15, 24, 13, 2
2015/12/18, 35, 19, 23, 14, 2
2015/12/19, 52, 22, 22, 14, 3
2015/12/20, 59, 21, 74, 14, 1
2015/12/21, 53, 19, 22, 14, 2
2015/12/22, 52, 20, 25, 12, 
2015/12/23, 54, 22, 28, 16, 2
2015/12/24, 61, 21, 27, 13, 2
2015/12/25, 57, 36, 33, 19, 4
2015/12/26, 100, 48, 35, 12, 3
2015/12/27, 122, 18, 22, 15, 2
2015/12/28, 45, 16, 26, 11, 1
2015/12/29, 50, 17, 27, 11, 2
2015/12/30, 51, , , , 
2016/1/1, 86, 29, 31, 9, 
2016/1/2, 74, 28, 26, 9, 
2016/1/3, 69, 45, 44, 17, 3
2015/7/1, 56, 27, 35, 9, 
2015/7/2, 63, 33, 32, 12, 2
2015/7/3, 75, 35, 28, 12, 1
2015/7/4, 89, 26, 38, 6, 
2015/7/5, 67, 30, 32, 8, 6
2015/7/6, 67, 17, 18, 11, 1
2015/7/7, 41, 20, 15, 7, 1
2015/7/8, 43, 32, 33, 10, 4
2015/7/9, 67, 23, 19, 5, 2
2015/7/10, 55, 17, 14, 4, 
2015/7/11, 26, 24, 13, 1, 2
2015/7/12, 37, 30, 28, 6, 
2015/7/13, 49, 16, 23, 11, 
2015/7/14, 36, 26, 37, 11, 11
2015/7/15, 63, 27, 35, 5, 1
2015/7/16, 63, 15, 23, 5, 
2015/7/17, 27, 19, 27, 7, 3
2015/7/18, 41, 20, 18, 4, 1
2015/7/19, 44, 19, 18, 5, 
2015/7/20, 37, 23, 18, 5, 1
2015/7/21, 43, 29, 21, 4, 8
2015/7/22, 44, 22, 11, 4, 2
2015/7/23, 39, 21, 13, 3, 3
