date, pm25, pm10, o3, no2, so2, co
2020/8/14, 47, 23, 38, 7, 1, 1
2020/8/15, 59, 23, 43, 5, 1, 1
2020/8/16, 58, 25, 30, 10, 1, 2
2020/8/17, 64, 21, 41, 5, 1, 2
2020/8/18, 56, 26, 70, 6, 3, 3
2020/8/19, 61, 37, 84, 19, 3, 2
2020/8/20, 67, 31, 70, 16, 2, 2
2020/8/21, 67, 25, 61, 12, 2, 2
2020/8/22, 61, 18, 45, 9, 3, 4
2020/8/23, 48, 22, 54, 12, 2, 1
2020/8/24, 53, 22, 45, 15, 2, 1
2020/8/25, 54, 25, 58, 16, 3, 3
2020/8/26, 56, 22, 24, 13, 1, 1
2020/8/27, 42, 19, 17, 10, 2, 2
2020/8/28, 34, 23, 36, 6, 2, 2
2020/8/29, 52, 12, 41, 3, 3, 2
2020/8/30, 36, 14, 57, 4, 2, 3
2020/8/31, 38, 15, 40, 11, 1, 2
2020/9/1, 31, 18, 30, 11, 1, 1
2020/9/2, 43, 22, 19, 10, 1, 
2020/9/3, 33, 14, 16, 17, 1, 3
2020/9/4, 32, 18, 54, 12, 2, 2
2020/9/5, 42, 12, 26, 5, 1, 1
2020/9/6, 29, 28, 18, 7, 1, 1
2020/9/7, 33, , , , , 
2020/9/13, 25, 6, 28, 6, 1, 1
2020/9/14, 21, 12, 42, 10, 2, 3
2020/9/15, 1, 19, 44, 15, 2, 2
2020/9/16, 1, 14, 30, 10, 1, 1
2020/9/17, 1, 14, 34, 8, 2, 2
2020/9/18, 1, 11, 39, 3, 1, 2
2020/9/19, 1, 17, 43, 7, 1, 2
2020/9/20, 1, 16, 44, 7, 1, 2
2020/9/21, 1, 18, 45, 8, 1, 2
2020/9/22, 1, 20, 43, 18, 3, 4
2020/9/23, 47, 22, 43, 19, 2, 4
2020/9/24, 64, 14, 21, 14, 1, 2
2020/9/25, 38, 8, 29, 10, 1, 2
2020/9/26, 21, 5, 31, 4, 1, 1
2020/9/27, 16, 8, 37, 9, 1, 1
2020/9/28, 25, 15, 37, 18, 3, 3
2020/9/29, 48, 18, 45, 18, 1, 2
2020/9/30, 58, 13, 36, 12, 1, 1
2020/4/1, 52, 9, 45, 9, 1, 2
2020/4/2, 40, 17, 42, 24, 2, 4
2020/4/3, 60, 24, 59, 20, 3, 4
2020/4/4, 75, 11, 42, 3, 1, 2
2020/4/5, 40, 13, 46, 10, 1, 2
2020/4/6, 49, 17, 52, 21, 1, 2
2020/4/7, 60, 26, 71, 25, 4, 5
2020/4/8, 74, 15, 50, 12, 1, 2
2020/4/9, 56, 11, 43, 9, 1, 2
2020/4/10, 42, 11, 47, 9, 1, 2
2020/4/11, 45, 14, 43, 8, 1, 2
2020/4/12, 53, 7, 37, 13, 1, 2
2020/4/13, 26, 10, 43, 8, 1, 2
2020/4/14, 41, 17, 53, 19, 1, 3
2020/4/15, 56, 24, 66, 18, 2, 3
2020/4/16, 77, 19, 46, 18, 1, 3
2020/4/17, 60, 18, 52, 8, 1, 2
2020/4/18, 50, 6, 46, 4, 1, 2
2020/4/19, 22, 9, 39, 17, 1, 3
2020/4/20, 34, 15, 48, 18, 1, 3
2020/4/21, 49, 13, 44, 9, 1, 2
2020/4/22, 47, 12, 43, 10, 1, 2
