date, pm25, pm10, o3, no2, so2
2017/3/22, 37, 11, 40, 9, 1
2017/3/23, 44, 5, 38, 4, 
2017/3/24, 33, 7, 39, 6, 1
2017/3/25, 34, 7, 34, 5, 1
2017/3/26, 30, 4, 35, 3, 
2017/3/27, 14, 10, 44, 6, 1
2017/3/28, 51, 16, 46, 6, 1
2017/3/29, 58, 22, 58, 9, 2
2017/3/30, 68, 15, 42, 7, 1
2017/3/31, 52, 9, 39, 4, 1
2016/10/1, 32, 12, 37, 4, 1
2016/10/2, 39, 26, 19, 9, 1
2016/10/3, 66, 16, 36, 7, 1
2016/10/4, 47, 14, 30, 7, 1
2016/10/5, 36, 7, 31, 5, 1
2016/10/6, 39, 14, 34, 6, 1
2016/10/7, 36, 19, 13, 7, 
2016/10/8, 58, 12, 25, 3, 
2016/10/9, 37, 7, 28, 3, 1
2016/10/10, 20, 7, 29, 4, 1
2016/10/11, 27, 11, 35, 5, 1
2016/10/12, 31, 11, 23, 7, 1
2016/10/13, 34, 10, 34, 6, 1
2016/10/14, 33, 14, 44, 5, 1
2016/10/15, 41, 12, 37, 6, 1
2016/10/16, 37, 11, 16, 7, 1
2016/10/17, 37, 10, 27, 9, 2
2016/10/18, 34, 15, 37, 6, 2
2016/10/19, 37, 16, 37, 6, 1
2016/10/20, 49, 9, 34, 8, 1
2016/10/21, 37, 17, 27, 5, 1
2016/10/22, 44, 10, 32, 3, 1
2016/10/23, 43, 9, 31, 6, 1
2016/10/24, 33, 15, 30, 7, 2
2016/10/25, 46, 15, 35, 9, 1
2016/10/26, 51, 10, 33, 4, 
2016/10/27, 34, 13, 17, 6, 
2016/10/28, 32, 6, 29, 3, 
2016/10/29, 27, 14, 24, 5, 1
2016/10/30, 47, 16, 29, 6, 2
2016/10/31, 54, 10, 24, 6, 
2016/11/1, 42, 7, 20, 7, 1
2016/11/2, 30, 8, 28, 5, 
2016/11/3, 27, 7, 29, 7, 
2016/11/4, 29, 19, 27, 8, 1
2016/11/5, 52, 18, 28, 3, 
2016/11/6, 50, 10, 28, 6, 1
2016/11/7, 38, 12, 20, 7, 1
2016/11/8, 46, 6, 29, 5, 
2016/11/9, 22, 11, 22, 11, 1
2016/11/10, 37, 4, 21, 4, 
2016/11/11, 20, 8, 29, 6, 1
2016/11/12, 33, 15, 33, 7, 2
2016/11/13, 55, 23, 23, 11, 2
2016/11/14, 66, 16, 24, 8, 1
2016/11/15, 50, 12, 29, 6, 1
2016/11/16, 33, 6, 27, 6, 1
2016/11/17, 32, 14, 27, 10, 1
2016/11/18, 44, 18, 9, 11, 
2016/11/19, 57, 14, 19, 6, 2
2016/11/20, 41, 11, 26, 5, 1
2016/11/21, 32, 8, 25, 8, 1
2016/11/22, 35, 8, 23, 4, 1
2016/11/23, 30, 4, 25, 5, 
2016/11/24, 20, 4, 22, 8, 1
2016/11/25, 28, 5, 25, 5, 1
2016/11/26, 24, 6, 18, 6, 1
2016/11/27, 25, 8, 28, 8, 
2016/11/28, 23, 10, 26, 10, 
2016/11/29, 36, 7, 26, 10, 1
2016/11/30, 38, 8, 19, 10, 
2016/12/1, 43, 8, 28, 10, 
2016/12/2, 36, 6, 26, 10, 1
2016/12/3, 35, 19, 29, 8, 1
2016/12/4, 60, 23, 23, 13, 1
2016/12/5, 65, 8, 26, 7, 1
2016/12/6, 37, 4, 21, 11, 1
2016/12/7, 37, 8, 25, 9, 1
2016/12/8, 38, 10, 33, 13, 1
2016/12/9, 49, 6, 35, 6, 1
2016/12/10, 36, 5, 34, 7, 
2016/12/11, 28, 7, 32, 10, 1
2016/12/12, 39, 16, 28, 14, 2
2016/12/13, 67, 7, 34, 10, 
2016/12/14, 36, 4, 29, 11, 1
2016/12/15, 24, 2, 24, 10, 
2016/12/16, 26, 7, 19, 15, 1
2016/12/17, 37, 10, 23, 13, 1
2016/12/18, 55, 17, 21, 20, 1
2016/12/19, 63, 21, 18, 22, 2
2016/12/20, 69, 16, 24, 19, 2
2016/12/21, 61, 15, 20, 18, 1
2016/12/22, 66, 3, 26, 6, 
2016/12/23, 22, 4, 28, 7, 
2016/12/24, 18, 8, 27, 9, 1
2016/12/25, 45, 12, 18, 13, 1
2016/12/26, 51, 13, 25, 14, 
2016/12/27, 55, 3, 29, 7, 
2016/12/28, 22, 4, 22, 8, 1
2016/12/29, 39, 6, 27, 8, 1
2016/12/30, 27, 7, 26, 8, 1
2016/12/31, 40, , , , 
2016/7/7, 58, 20, 34, 7, 1
2016/7/8, 46, 21, 16, 7, 
2016/7/9, 41, 13, 33, 4, 1
2016/7/10, 36, 18, 42, 5, 1
2016/7/11, 46, 28, 37, 4, 1
2016/7/12, 54, 25, 39, 4, 1
2016/7/13, 54, 28, 41, 3, 1
2016/7/14, 66, 13, 25, 3, 1
2016/7/15, 22, 15, 28, 5, 1
2016/7/16, 38, 26, 41, 3, 1
2016/7/17, 54, 26, 33, 2, 1
2016/7/18, 62, 13, 34, 4, 1
2016/7/19, 40, 12, 26, 5, 1
2016/7/20, 31, 12, 18, 5, 1
2016/7/21, 29, 10, 20, 6, 1
2016/7/22, 31, 7, 23, 3, 1
2016/7/23, 30, 7, 20, 2, 1
2016/7/24, 32, 9, 15, 5, 1
2016/7/25, 36, 14, 20, 6, 1
2016/7/26, 37, 14, 29, 4, 1
2016/7/27, 36, 16, 31, 6, 1
2016/7/28, 47, 11, 25, 3, 1
2016/7/29, 38, 11, 26, 3, 1
2016/7/30, 45, 9, 11, 2, 1
2016/7/31, 35, 8, 14, 2, 1
2016/8/1, 36, 13, 18, 5, 1
2016/8/2, 37, 11, 18, 5, 1
2016/8/3, 33, 12, 31, 4, 1
2016/8/4, 34, 21, 59, 6, 1
2016/8/5, 49, 14, 39, 6, 1
2016/8/6, 46, 12, 14, 3, 1
2016/8/7, 39, 11, 18, 2, 1
2016/8/8, 34, 15, 38, 3, 1
2016/8/9, 47, 12, 36, 5, 2
2016/8/10, 40, 13, 26, 4, 2
2016/8/11, 37, 12, 28, 4, 1
2016/8/12, 38, 10, 29, 4, 2
2016/8/13, 42, 6, 29, 3, 2
2016/8/14, 32, 13, 31, 3, 1
2016/8/15, 31, 17, 13, 2, 1
2016/8/16, 40, 25, 43, 4, 1
2016/8/17, 59, 25, 14, 7, 1
2016/8/18, 45, 13, 8, 4, 1
2016/8/19, 32, 12, 9, 2, 
2016/8/20, 29, 16, 19, 3, 1
2016/8/21, 43, 16, 18, 3, 
2016/8/22, 25, 15, 32, 6, 
2016/8/23, 42, 11, 27, 5, 1
2016/8/25, 48, 12, 22, 4, 1
2016/8/26, 43, 14, 21, 5, 1
2016/8/27, 16, 6, 25, 3, 1
2016/8/28, 28, 10, 14, 2, 1
2016/8/29, 24, 14, 31, 3, 1
2016/8/30, 23, 20, 50, 7, 2
2016/8/31, 43, 24, 60, 8, 2
2016/9/1, 49, 24, 34, 6, 2
2016/9/2, 45, 18, 24, 3, 1
2016/9/3, 47, 9, 16, 3, 1
2016/9/4, 27, 14, 22, 5, 1
2016/9/5, 37, 18, 37, 6, 1
2016/9/6, 35, 9, 25, 8, 2
2016/9/7, 25, 15, 26, 5, 1
2016/9/8, 28, 7, 38, 3, 1
2016/9/9, 33, 9, 36, 3, 1
2016/9/10, 32, 13, 42, 3, 1
2016/9/11, 30, 10, 26, 3, 1
2016/9/12, 29, 7, 18, 5, 1
2016/9/13, 20, 10, 28, 4, 1
2016/9/14, 20, 14, 31, 6, 2
2016/9/15, 38, 11, 29, 6, 1
2016/9/16, 29, 20, 47, 5, 2
2016/9/17, 45, 11, 27, 5, 1
2016/9/18, 28, 8, 23, 5, 2
2016/9/19, 20, 5, 27, 2, 
2016/9/20, 12, 8, 29, 4, 1
2016/9/21, 23, 5, 22, 2, 
2016/9/22, 16, 10, 16, 10, 1
2016/9/23, 29, 9, 22, 8, 1
2016/9/24, 24, 14, 32, 6, 1
2016/9/25, 38, 17, 27, 7, 2
2016/9/26, 45, 22, 25, 7, 1
2016/9/27, 49, 34, 24, 7, 1
2016/9/28, 64, 8, 24, 6, 1
2016/9/29, 20, 7, 33, 4, 1
2016/9/30, 26, 13, 27, 5, 1
2016/4/1, 59, 12, 35, 5, 2
2016/4/2, 37, 24, 35, 6, 2
2016/4/3, 53, 16, 29, 7, 1
2016/4/4, 33, 9, 34, 6, 1
2016/4/5, 30, 18, 44, 10, 2
2016/4/6, 55, 17, 28, 12, 1
2016/4/7, 37, 10, 42, 8, 1
2016/4/8, 36, 17, 46, 8, 2
2016/4/9, 51, 19, 45, 6, 2
2016/4/10, 49, 8, 37, 4, 1
2016/4/11, 38, 18, 37, 5, 1
2016/4/12, 51, 19, 37, 9, 1
2016/4/13, 54, 10, 31, 8, 2
2016/4/14, 36, 13, 39, 6, 1
2016/4/15, 37, 13, 38, 9, 1
2016/4/16, 45, 20, 39, 5, 1
2016/4/17, 50, 20, 46, 8, 2
2016/4/18, 49, 18, 43, 9, 2
2016/4/19, 50, 14, 43, 9, 1
2016/4/20, 49, 21, 39, 8, 1
2016/4/21, 54, 17, 42, 6, 1
2016/4/22, 32, 15, 44, 6, 1
2016/4/23, 44, 31, 42, 6, 1
2016/4/24, 67, 21, 38, 7, 
2016/4/25, 55, 16, 43, 7, 
2016/4/26, 49, 20, 45, 7, 2
2016/4/27, 46, 12, 40, 7, 
2016/4/28, 30, 5, 39, 4, 
2016/4/29, 21, 11, 45, 6, 1
2016/4/30, 42, 18, 54, 5, 1
2016/5/1, 55, 19, 44, 5, 1
2016/5/2, 48, 27, 48, 6, 1
2016/5/3, 63, 16, 47, 3, 1
2016/5/4, 45, 20, 57, 5, 1
2016/5/5, 44, 14, 41, 6, 2
2016/5/6, 23, 15, 53, 5, 1
2016/5/7, 58, 31, 47, 4, 1
2016/5/8, 67, 29, 41, 7, 1
2016/5/9, 62, 10, 38, 6, 1
2016/5/10, 23, 11, 32, 8, 1
2016/5/11, 30, 11, 39, 7, 2
2016/5/12, 31, 13, 44, 7, 1
2016/5/13, 36, 13, 43, 5, 2
2016/5/14, 39, 12, 38, 4, 2
2016/5/15, 36, 23, 40, 7, 2
2016/5/16, 53, 13, 29, 8, 1
2016/5/17, 27, 14, 45, 8, 2
2016/5/18, 41, 17, 46, 5, 1
2016/5/19, 48, 11, 32, 4, 1
2016/5/20, 20, 9, 28, 7, 2
2016/5/21, 28, 11, 36, 5, 1
2016/5/22, 31, 23, 53, 8, 1
2016/5/23, 68, 30, 31, 9, 2
2016/5/24, 69, , , , 
2016/1/4, 56, 15, 30, 10, 1
2016/1/5, 45, 4, 17, 12, 1
2016/1/6, 28, 5, 25, 8, 1
2016/1/7, 27, 8, 23, 12, 1
2016/1/8, 28, 4, 27, 9, 1
2016/1/9, 27, 5, 30, 7, 1
2016/1/10, 35, 4, 30, 6, 1
2016/1/11, 22, 8, 27, 8, 1
2016/1/12, 27, 13, 27, 14, 2
2016/1/13, 43, 11, 25, 11, 1
2016/1/14, 46, 10, 22, 10, 2
2016/1/15, 33, 7, 26, 6, 1
2016/1/16, 38, 9, 30, 4, 1
2016/1/17, 35, 10, 46, 8, 1
2016/1/18, 25, 5, 28, 8, 1
2016/1/19, 21, 2, 29, 6, 1
2016/1/20, 23, 5, 22, 15, 1
2016/1/21, 24, 6, 25, 10, 1
2016/1/22, 26, 6, 24, 9, 1
2016/1/23, 26, 4, 28, 4, 1
2016/1/24, 22, 3, 28, 11, 1
2016/1/25, 29, 8, 28, 17, 1
2016/1/26, 42, 16, 25, 19, 2
2016/1/27, 51, 18, 31, 15, 1
2016/1/28, 58, 10, 20, 12, 2
2016/1/29, 38, 5, 22, 6, 1
2016/1/30, 24, 13, 28, 7, 1
2016/1/31, 44, 10, 22, 8, 1
2016/2/1, 35, 6, 26, 10, 1
2016/2/2, 33, 6, 27, 9, 1
2016/2/3, 29, 12, 37, 12, 1
2016/2/4, 45, 20, 33, 13, 1
2016/2/5, 51, 10, 30, 7, 1
2016/2/6, 40, 8, 31, 5, 1
2016/2/7, 31, 6, 26, 8, 2
2016/2/8, 29, 14, 35, 9, 2
2016/2/9, 42, 8, 32, 9, 1
2016/2/10, 34, 8, 31, 11, 1
2016/2/11, 38, 14, 27, 13, 2
2016/2/12, 48, 30, 30, 12, 2
2016/2/13, 66, 11, 29, 4, 1
2016/2/14, 29, 2, 25, 6, 
2016/2/15, 19, 6, 29, 12, 1
2016/2/16, 34, 8, 29, 9, 1
2016/2/17, 33, 8, 29, 11, 2
2016/2/18, 34, 14, 34, 13, 2
2016/2/19, 47, 18, 29, 10, 1
2016/2/20, 48, 8, 35, 5, 1
2016/2/21, 23, 7, 34, 8, 1
2016/2/22, 28, 11, 30, 10, 1
2016/2/23, 36, 10, 33, 5, 1
2016/2/24, 36, 3, 29, 9, 1
2016/2/25, 25, 8, 34, 10, 1
2016/2/26, 33, 8, 37, 8, 1
2016/2/27, 36, 11, 37, 6, 1
2016/2/28, 40, 14, 31, 9, 2
2016/2/29, 48, 3, 34, 6, 1
2016/3/1, 23, 8, 35, 10, 1
2016/3/2, 37, 13, 39, 12, 2
2016/3/3, 47, 22, 26, 13, 1
2016/3/4, 65, 15, 30, 7, 2
2016/3/5, 54, 27, 36, 5, 1
2016/3/6, 64, 26, 34, 9, 
2016/3/7, 49, 17, 35, 10, 1
2016/3/8, 46, 12, 31, 7, 1
2016/3/9, 29, 9, 30, 6, 2
2016/3/10, 36, 13, 30, 7, 1
2016/3/11, 42, 7, 32, 7, 2
2016/3/12, 38, 8, 30, 6, 1
2016/3/13, 35, 8, 26, 6, 
2016/3/14, 26, 10, 38, 4, 1
2016/3/15, 39, 15, 33, 15, 1
2016/3/16, 46, 21, 49, 13, 1
2016/3/17, 61, 21, 41, 10, 2
2016/3/18, 51, 14, 30, 8, 1
2016/3/19, 30, 23, 39, 5, 2
2016/3/20, 58, 8, 34, 7, 1
2016/3/21, 26, 9, 37, 10, 1
2016/3/22, 38, 15, 35, 11, 1
2016/3/23, 46, 11, 33, 7, 1
2016/3/24, 32, 3, 32, 6, 1
2016/3/25, 28, 5, 35, 6, 3
2016/3/26, 34, 8, 38, 5, 1
2016/3/27, 29, 10, 35, 6, 1
2016/3/28, 27, 14, 44, 8, 1
2016/3/29, 44, 23, 49, 11, 2
2016/3/30, 65, 16, 46, 7, 1
2016/3/31, 54, 22, 43, 8, 1
2015/10/1, 54, 12, 30, 4, 1
2015/10/2, 47, 16, 37, 5, 1
2015/10/3, 43, 15, 36, 3, 1
2015/10/4, 44, 10, 29, 5, 1
2015/10/5, 27, 7, 29, 4, 1
2015/10/6, 35, 6, 29, 2, 
2015/10/7, 29, 8, 35, 4, 
2015/10/8, 31, 20, 44, 11, 1
2015/10/9, 62, 43, 40, 10, 2
2015/10/10, 103, 24, 27, 8, 
2015/10/11, 59, 14, 35, 5, 2
2015/10/12, 38, 12, 38, 6, 2
2015/10/13, 49, 11, 30, 7, 1
2015/10/14, 25, 13, 35, 6, 1
2015/10/16, 81, 13, 31, 5, 1
2015/10/17, 47, 14, 35, 6, 2
2015/10/18, 49, 23, 38, 6, 1
2015/10/19, 58, 29, 42, 9, 1
2015/10/20, 73, 20, 31, 7, 1
2015/10/21, 55, 15, 31, 7, 1
2015/10/22, 48, 14, 34, 7, 1
2015/10/23, 47, 32, 48, 10, 2
2015/10/24, 80, 13, 32, 2, 
2015/10/25, 39, 15, 36, 9, 1
2015/10/26, 49, 18, 36, 7, 2
2015/10/27, 49, 12, 35, 5, 1
2015/10/28, 32, 13, 21, 9, 1
2015/10/29, 34, 17, 29, 8, 2
2015/10/30, 52, 10, 22, 6, 1
2015/10/31, 33, 13, 31, 6, 1
2015/11/1, 46, 12, 20, 6, 
2015/11/2, 39, 5, 28, 5, 1
2015/11/3, 30, 7, 32, 9, 1
2015/11/4, 34, 15, 37, 9, 1
2015/11/5, 49, 18, 26, 12, 2
2015/11/6, 53, 22, 32, 5, 1
2015/11/7, 60, 23, 19, 5, 1
2015/11/8, 63, 23, 14, 11, 1
2015/11/9, 49, 7, 19, 8, 1
2015/11/10, 21, 5, 28, 6, 1
2015/11/11, 27, 6, 28, 7, 1
2015/11/12, 24, 8, 27, 5, 1
2015/11/13, 31, 8, 23, 7, 1
2015/11/14, 25, 7, 20, 5, 
2015/11/15, 24, 6, 28, 7, 1
2015/11/16, 28, 19, 27, 8, 1
2015/11/17, 48, 16, 25, 6, 1
2015/11/18, 44, 6, 26, 6, 1
2015/11/19, 31, 13, 15, 9, 1
2015/11/20, 35, 9, 26, 5, 1
2015/11/21, 36, 10, 26, 5, 1
2015/11/22, 43, 15, 13, 4, 
2015/11/23, 43, 7, 22, 5, 1
2015/11/24, 30, 4, 24, 5, 1
2015/11/25, 18, 3, 20, 5, 
2015/11/26, 17, 4, 27, 7, 3
2015/11/27, 26, 5, 27, 6, 1
2015/11/28, 34, 4, 26, 4, 1
2015/11/29, 23, 10, 20, 9, 2
2015/11/30, 36, 13, 25, 8, 1
2015/12/1, 42, 14, 15, 8, 1
2015/12/2, 42, 22, 10, 12, 
2015/12/3, 54, 3, 26, 7, 1
2015/12/4, 26, 6, 28, 11, 2
2015/12/5, 34, 9, 22, 8, 
2015/12/6, 35, 7, 19, 9, 1
2015/12/7, 23, 6, 20, 8, 1
2015/12/8, 27, 14, 23, 11, 1
2015/12/9, 47, 41, 17, 19, 13
2015/12/10, 92, 30, 28, 10, 1
2015/12/11, 69, 10, 31, 8, 1
2015/12/12, 42, 18, 24, 8, 1
2015/12/13, 54, 13, 25, 9, 1
2015/12/14, 44, 19, 19, 11, 1
2015/12/15, 49, 24, 21, 12, 2
2015/12/16, 59, 4, 22, 6, 1
2015/12/17, 21, 10, 23, 14, 1
2015/12/18, 38, 7, 26, 9, 
2015/12/19, 27, 13, 27, 10, 1
2015/12/20, 48, 32, 16, 15, 2
2015/12/21, 79, 16, 28, 15, 1
2015/12/22, 55, 28, 19, 8, 1
2015/12/23, 72, 13, 16, 10, 2
2015/12/24, 44, 11, 27, 8, 1
2015/12/25, 34, 13, 24, 18, 2
2015/12/26, 45, 6, 25, 7, 1
2015/12/27, 32, 10, 24, 15, 1
2015/12/28, 38, 6, 25, 8, 1
2015/12/29, 30, 5, 25, 7, 1
2015/12/30, 30, , , , 
2016/1/1, 29, 7, 24, 6, 1
2016/1/2, 28, 14, 23, 10, 2
2016/1/3, 52, 18, 29, 9, 1
2015/7/1, 32, 21, 31, 11, 1
2015/7/2, 52, 23, 36, 10, 1
2015/7/3, 44, 22, 28, 8, 1
2015/7/4, 44, 21, 39, 6, 1
2015/7/5, 46, 19, 37, 8, 1
2015/7/6, 45, 19, 37, 6, 1
2015/7/7, 46, 29, 39, 9, 2
2015/7/8, 60, 13, 34, 6, 1
2015/7/9, 29, 20, 43, 8, 1
2015/7/10, 59, 23, 52, 6, 1
2015/7/11, 61, 36, 56, 6, 4
2015/7/12, 76, 29, 35, 7, 2
2015/7/13, 68, 15, 24, 6, 2
2015/7/14, 43, 13, 22, 5, 1
2015/7/15, 48, 22, 13, 4, 
2015/7/16, 30, 26, 13, 3, 1
2015/7/17, 39, 17, 18, 5, 1
2015/7/18, 30, 17, 34, 6, 1
2015/7/19, 51, 22, 28, 4, 1
2015/7/20, 53, 27, 53, 6, 3
2015/7/21, 65, 17, 31, 9, 2
2015/7/22, 46, 18, 28, 8, 1
2015/7/23, 35, 13, 33, 6, 1
2015/7/24, 43, 37, 75, 7, 3
2015/7/25, 74, 37, 46, 4, 2
2015/7/26, 77, 34, 35, 6, 2
2015/7/27, 64, 43, 45, 7, 2
2015/7/28, 77, 34, 30, 7, 2
2015/7/29, 67, 28, 32, 6, 2
2015/7/30, 61, 34, 60, 7, 2
2015/7/31, 76, 50, 69, 7, 3
2015/8/1, 100, 60, 57, 6, 2
2015/8/2, 111, 43, 62, 6, 2
2015/8/3, 92, 47, 62, 8, 3
2015/8/4, 87, 25, 61, 8, 2
2015/8/5, 83, 22, 66, 6, 2
2015/8/6, 80, 35, 46, 10, 4
2015/8/7, 80, 27, 31, 6, 3
2015/8/8, 73, 19, 24, 4, 1
2015/8/9, 46, 19, 16, 5, 1
2015/8/10, 49, 13, 10, 4, 1
2015/8/11, 43, 17, 24, 5, 2
2015/8/12, 47, 20, 24, 6, 1
2015/8/13, 41, 16, 22, 7, 2
2015/8/14, 40, 18, 33, 4, 2
2015/8/15, 47, 14, 26, 4, 1
2015/8/16, 37, 9, 22, 5, 1
2015/8/17, 20, 16, 31, 7, 1
2015/8/18, 39, 8, 34, 6, 2
2015/8/19, 39, 17, 25, 8, 1
2015/8/20, 30, 15, 27, 7, 1
2015/8/21, 43, 34, 29, 5, 2
2015/8/22, 60, 18, 35, 5, 1
2015/8/23, 43, 9, 27, 3, 1
2015/8/24, 33, 7, 29, 3, 1
2015/8/25, 28, 12, 28, 3, 1
2015/8/26, 18, 6, 22, 3, 1
2015/8/27, 28, 7, 24, 3, 1
2015/8/28, 23, 10, 25, 4, 1
2015/8/29, 28, 9, 31, 5, 1
2015/8/30, 23, 12, 32, 6, 1
2015/8/31, 29, 16, 26, 8, 1
2015/9/1, 38, 18, 24, 6, 1
2015/9/2, 41, 11, 39, 7, 1
2015/9/3, 34, 22, 44, 7, 1
2015/9/4, 52, 13, 38, 5, 2
2015/9/5, 50, 16, 34, 5, 1
2015/9/6, 38, 11, 29, 7, 1
2015/9/7, 26, 5, 26, 4, 
2015/9/8, 17, 17, 23, 3, 1
2015/9/9, 30, 14, 24, 4, 1
2015/9/10, 29, 9, 27, 4, 1
2015/9/11, 39, 14, 32, 5, 1
2015/9/12, 44, 23, 37, 5, 1
2015/9/13, 51, 5, 37, 7, 2
2015/9/14, 33, 11, 32, 6, 2
2015/9/15, 17, 13, 35, 7, 1
2015/9/16, 36, 11, 31, 5, 
2015/9/17, 27, 18, 21, 13, 1
2015/9/18, 45, 15, 32, 5, 1
2015/9/19, 44, 10, 29, 4, 2
2015/9/20, 44, 9, 29, 4, 1
2015/9/21, 31, 11, 36, 6, 2
2015/9/22, 43, 16, 37, 6, 1
2015/9/23, 45, 21, 32, 8, 2
2015/9/24, 55, 11, 25, 5, 1
2015/9/25, 22, 6, 25, 4, 1
2015/9/26, 30, 15, 18, 7, 1
2015/9/27, 38, 15, 38, 6, 1
2015/9/28, 44, 11, 31, 5, 
2015/9/29, 44, 11, 37, 8, 1
2015/9/30, 45, 16, 33, 7, 2
2015/4/1, 82, 11, 40, 9, 1
2015/4/2, 36, 32, 32, 9, 2
2015/4/3, 49, 9, 40, 7, 1
2015/4/4, 32, 14, 34, 4, 1
2015/4/5, 37, 17, 35, 7, 2
2015/4/6, 53, 12, 33, 9, 1
2015/4/7, 32, 9, 33, 6, 1
2015/4/8, 37, 5, 33, 5, 1
2015/4/9, 42, 12, 24, 10, 1
2015/4/10, 36, 7, 27, 7, 1
2015/4/11, 27, 8, 37, 6, 1
2015/4/12, 38, 12, 30, 7, 1
2015/4/13, 29, 7, 31, 7, 1
2015/4/14, 22, 10, 46, 7, 1
2015/4/15, 38, 13, 52, 10, 3
2015/4/16, 64, 26, 51, 9, 2
2015/4/17, 74, 21, 45, 8, 2
2015/4/18, 55, 31, 44, 9, 2
2015/4/19, 74, 44, 31, 11, 2
2015/4/20, 80, 4, 30, 7, 2
2015/4/21, 17, 16, 45, 9, 2
2015/4/22, 52, 21, 52, 7, 2
2015/4/23, 64, 20, 56, 6, 1
2015/4/24, 57, 21, 49, 7, 2
2015/4/25, 61, 18, 55, 4, 1
2015/4/26, 59, 27, 74, 8, 2
2015/4/27, 80, 32, 81, 12, 3
2015/4/28, 90, 22, 47, 6, 2
2015/4/29, 56, 11, 41, 5, 1
2015/4/30, 40, 9, 44, 5, 1
2015/5/1, 33, 18, 47, 6, 2
2015/5/2, 50, 13, 39, 4, 1
2015/5/3, 53, 13, 32, 4, 1
2015/5/4, 38, 12, 38, 3, 1
2015/5/5, 35, 16, 45, 4, 2
2015/5/6, 48, 19, 55, 7, 2
2015/5/7, 59, 27, 57, 7, 2
2015/5/8, 70, 29, 55, 7, 2
2015/5/9, 73, 17, 48, 3, 1
2015/5/10, 62, 8, 43, 5, 1
2015/5/11, 31, 18, 41, 7, 2
2015/5/12, 55, 22, 50, 4, 1
2015/5/13, 37, 23, 88, 8, 3
2015/5/14, 70, 31, 63, 9, 2
2015/5/15, 75, 35, 40, 9, 1
2015/5/16, 73, 25, 51, 4, 1
2015/5/17, 70, 17, 48, 6, 2
2015/5/18, 55, 12, 38, 7, 1
2015/5/19, 30, 14, 45, 8, 1
2015/5/20, 46, 25, 44, 5, 1
2015/5/21, 47, 11, 50, 9, 2
2015/5/22, 48, 21, 84, 8, 2
2015/5/23, 66, 19, 54, 6, 2
2015/5/24, 55, 21, 52, 9, 4
2015/5/25, 51, 23, 50, 10, 2
2015/5/26, 65, 24, 70, 7, 2
2015/5/27, 60, 28, 49, 5, 2
2015/5/28, 66, 21, 36, 7, 1
2015/5/29, 54, 12, 42, 4, 1
2015/5/30, 35, 19, 62, 4, 1
2015/5/31, 52, 17, 44, 5, 2
2015/6/1, 36, 19, 56, 7, 2
2015/6/2, 53, 23, 36, 9, 1
2015/6/3, 53, 13, 36, 5, 1
2015/6/4, 45, 8, 29, 9, 2
2015/6/5, 26, 8, 38, 5, 1
2015/6/6, 28, 12, 43, 4, 2
2015/6/7, 39, 11, 36, 5, 1
2015/6/8, 40, 7, 26, 5, 
2015/6/9, 36, 12, 48, 5, 2
2015/6/10, 42, 10, 42, 5, 2
2015/6/11, 40, 23, 33, 8, 2
2015/6/12, 48, 28, 55, 6, 1
2015/6/13, 65, 41, 50, 5, 2
2015/6/14, 80, 43, 68, 8, 3
2015/6/15, 96, 39, 44, 6, 3
2015/6/16, 83, 27, 42, 5, 2
2015/6/17, 64, 16, 31, 4, 1
2015/6/18, 34, 10, 29, 6, 1
2015/6/19, 23, 10, 41, 3, 1
2015/6/20, 30, 13, 33, 5, 1
2015/6/21, 30, 7, 39, 4, 1
2015/6/22, 33, 15, 38, 6, 2
2015/6/23, 37, 22, 45, 6, 2
2015/6/24, 54, 22, 30, 5, 2
2015/6/25, 58, 9, 36, 5, 1
2015/6/26, 26, 8, 32, 4, 1
2015/6/27, 26, 9, 26, 4, 1
2015/6/28, 24, 11, 30, 4, 1
2015/6/29, 34, 11, 29, 5, 1
2015/6/30, 30, 11, 28, 6, 2
2015/1/1, 36, 4, 24, 6, 1
2015/1/2, 32, 3, 25, 8, 1
2015/1/3, 32, 5, 22, 8, 1
2015/1/4, 46, 17, 28, 14, 2
2015/1/5, 59, 21, 28, 12, 2
2015/1/6, 63, 2, 29, 7, 1
2015/1/7, 24, 7, 27, 11, 1
2015/1/8, 35, 5, 24, 15, 1
2015/1/9, 39, 3, 28, 9, 1
2015/1/10, 26, 8, 28, 7, 1
2015/1/11, 39, 4, 29, 6, 1
2015/1/12, 26, 3, 27, 15, 1
2015/1/13, 36, 11, 24, 16, 1
2015/1/14, 53, 13, 24, 10, 1
2015/1/15, 45, 7, 28, 13, 1
2015/1/16, 43, 7, 30, 5, 1
2015/1/17, 34, 3, 30, 6, 
2015/1/18, 30, 6, 29, 6, 1
2015/1/19, 34, 15, 32, 10, 2
2015/1/20, 61, 11, 27, 8, 1
2015/1/21, 37, 8, 18, 8, 
2015/1/22, 33, 6, 34, 7, 
2015/1/23, 23, 7, 33, 13, 1
2015/1/24, 39, 9, 36, 7, 2
2015/1/25, 42, 14, 30, 12, 1
2015/1/26, 49, 15, 35, 8, 1
2015/1/27, 50, 5, 34, 6, 1
2015/1/28, 28, 7, 23, 14, 1
2015/1/29, 37, 6, 16, 7, 1
2015/1/30, 24, 4, 28, 6, 1
2015/1/31, 26, 3, 29, 3, 1
2015/2/1, 28, 7, 27, 11, 1
2015/2/2, 35, 5, 26, 13, 1
2015/2/3, 34, 6, 29, 11, 1
