date, pm25, pm10, o3, no2, so2, co
2020/11/25, 46, 17, 26, 25, 2, 4
2020/11/26, 55, 21, 27, 28, 2, 4
2020/11/27, 61, 12, 28, 17, 2, 3
2020/11/28, 40, 13, 24, 18, 2, 3
2020/11/29, 42, 16, 28, 23, 2, 4
2020/11/30, 52, 15, 26, 27, 3, 4
2020/12/1, 48, 17, 24, 27, 3, 5
2020/12/2, 49, 17, 29, 26, 2, 5
2020/12/3, 50, 13, 29, 25, 2, 3
2020/12/4, 42, 15, 30, 25, 2, 4
2020/12/5, 47, 17, 31, 24, 2, 4
2020/12/6, 52, 19, 27, 32, 3, 5
2020/12/7, 57, 25, 30, 32, 2, 5
2020/12/8, 63, 20, 29, 29, 3, 5
2020/12/9, 51, 21, 25, 32, 2, 6
2020/12/10, 69, 22, 30, 34, 4, 5
2020/12/11, 66, 24, 33, 26, 4, 4
2020/12/12, 64, 20, 30, 20, 3, 4
2020/12/13, 61, 16, 26, 25, 2, 3
2020/12/14, 39, 11, 24, 14, 2, 2
2020/12/15, 21, 11, 25, 19, 1, 3
2020/12/16, 20, 11, 24, 21, 2, 3
2020/12/17, 29, 21, 27, 28, 2, 4
2020/12/18, 58, 16, 27, 20, 1, 2
2020/12/19, 40, 11, 28, 16, 1, 2
2020/12/20, 27, 16, 27, 33, 2, 4
2020/12/21, 51, 25, 23, 35, 1, 5
2020/12/22, 67, 34, 23, 42, 1, 7
2020/12/23, 78, 37, 8, 39, 2, 7
2020/12/24, 82, 23, 30, 27, 2, 4
2020/12/25, 47, 16, 24, 23, 2, 3
2020/12/26, 39, 22, 28, 26, 3, 4
2020/12/27, 59, 21, 27, 26, 3, 4
2020/12/28, 57, 21, 25, 27, 2, 4
2020/12/29, 63, 14, 30, 11, 2, 3
2020/12/30, 41, 11, 28, 14, 1, 2
2020/12/31, 25, 12, 28, 16, 1, 2
2021/1/1, 38, 16, 29, 19, 2, 3
2021/1/2, 47, 17, 29, 19, 2, 3
2021/1/3, 49, 18, 28, 24, 1, 4
2020/7/1, 60, 28, 38, 24, 1, 2
2020/7/2, 59, 20, 38, 21, 1, 2
2020/7/3, 55, 21, 28, 18, 1, 2
2020/7/4, 40, 199, 46, 16, 2, 2
2020/7/5, 58, 21, 12, 13, 1, 2
2020/7/6, 38, 26, 21, 19, 1, 2
2020/7/7, 48, 16, 58, 25, 2, 2
2020/7/8, 49, 18, 31, 24, 2, 3
2020/7/9, 41, 18, 12, 17, 1, 3
2020/7/10, 43, 28, 17, 14, 1, 2
2020/7/11, 53, 18, 31, 16, 1, 2
2020/7/12, 45, 18, 19, 18, 1, 3
2020/7/13, 43, 20, 28, 18, 1, 3
2020/7/14, 45, 18, 21, 23, 1, 3
2020/7/15, 43, 13, 29, 17, 1, 3
2020/7/16, 42, 16, 31, 16, 1, 2
2020/7/17, 44, 18, 48, 20, 1, 3
2020/7/18, 47, 27, 58, 17, 2, 3
2020/7/19, 69, 44, 75, 28, 1, 3
2020/7/20, 91, 76, 63, 25, 2, 3
2020/7/21, 85, 19, 32, 18, 1, 2
2020/7/22, 49, 16, 28, 15, 1, 2
2020/7/23, 48, 21, 32, 14, 1, 3
2020/7/24, 54, 16, 19, 14, 1, 3
2020/7/25, 40, 16, 18, 12, 1, 3
2020/7/26, 44, 15, 24, 15, 1, 3
2020/7/27, 41, 23, 13, 18, 1, 3
2020/7/28, 51, 28, 24, 22, 1, 3
2020/7/29, 59, 24, 27, 22, 1, 3
2020/7/30, 46, 28, 42, 22, 2, 3
2020/7/31, 61, 24, 39, 16, 2, 3
2020/8/1, 63, 31, 59, 13, 1, 3
2020/8/2, 69, 38, 52, 25, 3, 2
2020/8/3, 77, 47, 69, 24, 3, 3
2020/8/4, 93, 56, 72, 29, 3, 2
2020/8/5, 121, 44, 52, 26, 2, 3
2020/8/6, 109, 46, 34, 20, 4, 2
2020/8/7, 92, 57, 27, 15, 4, 2
2020/8/8, 118, 34, 25, 12, 2, 1
2020/8/9, 66, 20, 26, 11, 1, 1
2020/8/10, 42, 25, 27, 16, 2, 1
2020/8/11, 47, 26, 40, 20, 1, 2
2020/8/12, 54, 28, 29, 15, 1, 2
2020/8/13, 56, 31, 59, 18, 1, 2
2020/8/14, 65, 37, 50, 11, 2, 2
2020/8/15, 69, 32, 37, 10, 3, 2
2020/8/16, 67, 34, 34, 14, 3, 2
2020/8/17, 73, 28, 34, 13, 3, 2
2020/8/18, 65, 30, 103, 27, 2, 3
2020/8/19, 69, 42, 103, 23, 5, 3
2020/8/20, 90, 48, 73, 22, 5, 3
2020/8/21, 92, 36, 45, 14, 3, 2
2020/8/22, 80, 24, 34, 10, 2, 2
2020/8/23, 53, 33, 75, 24, 3, 3
2020/8/24, 78, 41, 60, 24, 3, 3
2020/8/25, 80, 28, 49, 24, 2, 3
2020/8/26, 64, 21, 21, 13, 1, 2
2020/8/27, 44, 25, 42, 17, 1, 3
2020/8/28, 46, 20, 41, 17, 3, 2
2020/8/29, 51, 25, 39, 12, 3, 2
2020/8/30, 60, 22, 39, 18, 3, 2
2020/8/31, 57, 21, 31, 15, 2, 2
2020/9/1, 50, 21, 25, 15, 2, 1
2020/9/2, 41, 29, 12, 19, 1, 3
2020/9/3, 51, 35, 32, 21, 3, 3
2020/9/4, 62, 20, 26, 15, 3, 2
2020/9/5, 53, 14, 21, 8, 1, 1
2020/9/6, 39, 19, 17, 12, 1, 1
2020/9/7, 40, , , , , 
2020/9/13, 29, 11, 25, 16, 1, 2
2020/9/14, 30, 17, 46, 17, 2, 3
2020/9/15, 41, 22, 50, 20, 2, 2
2020/9/16, 53, 22, 36, 19, 2, 2
2020/9/17, 50, 23, 35, 18, 1, 2
2020/9/18, 43, 18, 39, 19, 1, 2
2020/9/19, 52, 21, 51, 20, 3, 3
2020/9/20, 59, 17, 39, 12, 2, 2
2020/9/21, 53, 19, 42, 12, 2, 3
2020/9/22, 56, 22, 36, 17, 3, 3
2020/9/23, 62, 28, 45, 25, 2, 3
2020/9/24, 68, 17, 23, 18, 2, 3
2020/9/25, 40, 14, 26, 20, 1, 3
2020/9/26, 43, 15, 32, 16, 1, 2
2020/9/27, 36, 16, 29, 19, 1, 3
2020/9/28, 43, 21, 39, 22, 2, 3
2020/9/29, 52, 19, 31, 22, 3, 3
2020/9/30, 55, 17, 33, 20, 2, 2
2020/4/1, 35, 17, 39, 21, 2, 3
2020/4/2, 50, 25, 43, 26, 4, 4
2020/4/3, 66, 26, 58, 26, 2, 4
2020/4/4, 68, 15, 37, 11, 1, 2
2020/4/5, 42, 19, 40, 21, 3, 2
2020/4/6, 55, 37, 47, 28, 5, 3
2020/4/7, 86, 37, 77, 28, 4, 4
2020/4/8, 90, 19, 45, 20, 3, 2
2020/4/9, 72, 14, 40, 18, 2, 2
2020/4/10, 48, 18, 40, 19, 2, 2
2020/4/11, 52, 18, 43, 17, 2, 2
2020/4/12, 47, 14, 38, 19, , 3
2020/4/13, 34, 15, 38, 14, 3, 2
2020/4/14, 44, 19, 42, 33, 2, 4
2020/4/15, 65, 22, 54, 27, 4, 4
2020/4/16, 75, 20, 45, 22, 2, 3
2020/4/17, 59, 24, 45, 24, 1, 3
2020/4/18, 66, 10, 43, 13, 2, 2
2020/4/19, 24, 11, 47, 24, 2, 2
2020/4/20, 34, 21, 49, 26, 4, 4
2020/4/21, 58, 17, 39, 18, 2, 2
2020/4/22, 49, 19, 36, 20, 3, 2
2020/4/23, 52, 19, 42, 25, 3, 3
2020/4/24, 53, 21, 52, 24, 5, 3
2020/4/25, 57, 27, 79, 20, 6, 3
2020/4/26, 73, 24, 50, 19, 3, 3
2020/4/27, 61, 15, 45, 19, 2, 2
2020/4/28, 55, 19, 69, 20, 3, 2
2020/4/29, 63, 26, 68, 24, 2, 3
2020/4/30, 76, 31, 58, 22, 3, 2
2020/5/1, 85, 97, 72, 22, 7, 2
2020/5/2, 111, 38, 44, 12, 2, 2
2020/5/3, 96, 13, 38, 12, 2, 2
2020/5/4, 41, 15, 39, 11, 3, 2
2020/5/5, 45, 14, 37, 13, 2, 2
2020/5/6, 46, 12, 40, 15, 2, 1
2020/5/7, 38, 18, 52, 21, 3, 2
2020/5/8, 50, 16, 40, 16, 1, 2
2020/5/9, 50, 21, 27, 13, 1, 2
2020/5/10, 47, 20, 58, 18, 3, 3
2020/5/11, 57, 29, 65, 30, 2, 3
2020/5/12, 78, 24, 47, 26, 5, 3
2020/5/13, 64, 28, 70, 30, 2, 3
2020/5/14, 66, 22, 58, 29, 4, 3
2020/5/15, 81, 15, 37, 18, 1, 3
2020/5/16, 43, 14, 39, 13, 2, 3
2020/5/17, 39, 17, 41, 15, 1, 3
2020/5/18, 48, 22, 51, 25, 1, 3
2020/5/19, 48, 23, 40, 22, 2, 2
2020/5/20, 55, 20, 30, 16, 1, 2
2020/5/21, 49, 22, 41, 13, 1, 2
2020/5/22, 54, 24, 48, 16, 3, 2
2020/5/23, 59, 16, 43, 12, 2, 2
2020/5/24, 46, 26, 51, 25, 2, 2
2020/5/25, 56, 28, 38, 27, 3, 3
2020/5/26, 67, 23, 52, 21, 3, 3
2020/5/27, 60, 19, 49, 21, 3, 2
2020/5/28, 60, 19, 48, 22, 3, 2
2020/5/29, 55, 20, 66, 19, 2, 3
2020/5/30, 60, 15, 40, 11, 1, 2
2020/5/31, 51, 12, 45, 13, 1, 2
2020/6/1, 41, 26, 87, 28, 1, 3
2020/6/2, 67, 36, 74, 31, 2, 3
2020/6/3, 87, 43, 98, 32, 3, 3
2020/6/4, 106, 48, 92, 30, 5, 3
2020/6/5, 102, 40, 55, 20, 1, 2
2020/6/6, 86, 14, 38, 13, 3, 2
2020/6/7, 41, 25, 77, 22, 4, 2
2020/6/8, 61, 41, 78, 27, 3, 2
2020/6/9, 86, 21, 33, 18, 2, 2
2020/6/10, 48, 25, 12, 15, 1, 2
2020/6/11, 44, 28, 24, 21, 1, 2
2020/6/12, 49, 20, 27, 18, 1, 2
2020/6/13, 42, 34, 21, 12, 1, 2
