date, pm25, pm10, o3, no2, so2
2017/7/27, 59, 33, 31, 1, 
2017/7/28, 67, 20, 31, 1, 
2017/7/29, 51, 20, 34, 1, 
2017/7/30, 53, 30, 36, 2, 2
2017/7/31, 67, 29, 29, 2, 2
2017/8/1, 67, 16, 39, 2, 
2017/8/2, 43, 14, 27, 2, 
2017/8/3, 39, 11, 24, 1, 
2017/8/4, 24, 12, 19, 1, 
2017/8/5, 31, 12, 26, 2, 
2017/8/6, 35, 20, 41, 1, 
2017/8/7, 51, 32, 43, 2, 
2017/8/8, 72, 25, 33, 2, 
2017/8/9, 48, 22, 36, 3, 
2017/8/10, 50, 17, 39, 1, 
2017/8/11, 46, 7, 23, 1, 
2017/8/12, 23, 9, 29, 1, 2
2017/8/13, 28, 13, 19, 2, 
2017/8/14, 32, 13, 27, 1, 
2017/8/15, 35, 14, 31, 1, 
2017/8/16, 36, 14, 32, 2, 
2017/8/17, 39, 12, 33, 1, 
2017/8/18, 39, 14, 39, 2, 
2017/8/19, 45, 17, 38, 1, 1
2017/8/20, 50, 16, 19, 2, 1
2017/8/21, 48, 12, 17, 1, 3
2017/8/22, 34, 12, 16, 1, 2
2017/8/23, 30, 12, 11, 1, 
2017/8/24, 30, 9, 19, 1, 
2017/8/25, 25, 14, 40, 2, 
2017/8/26, 37, 20, 54, 2, 2
2017/8/27, 58, 19, 50, 2, 2
2017/8/28, 58, 18, 29, 1, 
2017/8/29, 52, 15, 52, 1, 
2017/8/30, 49, 10, 39, 2, 
2017/8/31, 40, 11, 40, 2, 1
2017/9/1, 45, 5, 32, 2, 
2017/9/2, 28, 6, 33, 2, 1
2017/9/3, 27, 13, 22, 2, 
2017/9/4, 49, 12, 21, 2, 1
2017/9/5, 45, 10, , 1, 
2017/9/6, 31, , , , 
2017/9/11, 50, 12, 35, 1, 
2017/9/12, 34, 18, 55, 2, 
2017/9/13, 57, 19, 21, 2, 2
2017/9/14, 60, 14, 33, 2, 
2017/9/15, 43, 9, 30, 2, 
2017/9/16, 26, 5, 30, 2, 
2017/9/17, 18, 9, 35, 1, 
2017/9/18, 31, 22, 39, 2, 
2017/9/19, 66, 40, 31, 2, 
2017/9/20, 93, 22, 7, 2, 
2017/9/21, 71, 18, 25, 1, 
2017/9/22, 66, 16, 33, 2, 
2017/9/23, 58, 15, 23, 2, 
2017/9/24, 58, 22, 45, 2, 2
2017/9/25, 72, 25, 36, 2, 9
2017/9/26, 75, 11, 27, 2, 
2017/9/27, 27, 6, 40, 1, 
2017/9/28, 26, 12, 45, 2, 
2017/9/29, 49, 12, 52, 2, 2
2017/9/30, 47, 12, 24, 1, 2
2017/4/1, 41, 10, 48, 2, 
2017/4/2, 47, 13, 59, 2, 2
2017/4/3, 55, 13, 58, 3, 4
2017/4/4, 62, 15, 43, 3, 2
2017/4/5, 65, 11, 44, 2, 
2017/4/6, 49, 6, 31, 3, 
2017/4/7, 21, 6, 30, 3, 
2017/4/8, 15, 12, 52, 2, 
2017/4/9, 51, 12, 33, 3, 3
2017/4/10, 43, 2, 43, 2, 
2017/4/11, 14, 11, 49, 2, 2
2017/4/12, 48, 12, 65, 2, 2
2017/4/13, 55, 9, 53, 3, 2
2017/4/14, 55, 11, 41, 2, 
2017/4/15, 51, 14, 46, 1, 
2017/4/16, 58, 7, 38, 2, 
2017/4/17, 23, 27, 53, 2, 
2017/4/18, 43, 21, 50, 2, 
2017/4/19, 69, 14, 40, 3, 2
2017/4/20, 58, 15, 64, 2, 2
2017/4/21, 54, 19, 56, 2, 
2017/4/22, 62, 10, 48, 3, 1
2017/4/23, 51, 11, 53, 2, 3
2017/4/24, 52, 12, 47, 2, 2
2017/4/25, 48, 9, 35, 3, 
2017/4/26, 34, 15, 57, 3, 
2017/4/27, 56, 8, 56, 2, 1
2017/4/28, 46, 18, 66, 2, 2
2017/4/29, 63, 31, 91, 2, 2
2017/4/30, 85, 25, 68, 2, 2
2017/5/1, 75, 26, 60, 4, 4
2017/5/2, 79, 23, 47, 2, 5
2017/5/3, 74, 8, 40, 1, 4
2017/5/4, 38, 8, 37, 1, 2
2017/5/5, 33, 16, 42, 1, 1
2017/5/6, 52, 27, 57, , 2
2017/5/7, 85, 37, 59, 2, 2
2017/5/8, 104, 12, 40, 1, 
2017/5/9, 50, 11, 43, 2, 
2017/5/10, 41, 17, 61, 2, 
2017/5/11, 57, 20, 40, 2, 
2017/5/12, 60, 8, 48, 1, 
2017/5/13, 33, 14, 53, 1, 
2017/5/14, 55, 10, 47, 2, 
2017/5/15, 42, 10, 44, 2, 
2017/5/16, 47, 11, 54, 2, 
2017/5/17, 47, 16, 68, 2, 2
2017/5/18, 61, 19, 81, 2, 2
2017/5/19, 68, 21, 69, 2, 2
2017/5/20, 73, 19, 60, 2, 4
2017/5/21, 71, 22, 60, 2, 3
2017/5/22, 76, 20, 47, 3, 2
2017/5/23, 70, 15, 23, 2, 
2017/5/24, 56, 13, 41, 2, 
2017/5/25, 52, 13, 49, 2, 
2017/5/26, 48, 10, 64, 2, 
2017/5/27, 47, 12, 63, 2, 
2017/5/28, 51, 19, 100, 2, 2
2017/5/29, 68, 28, 86, 3, 2
2017/5/30, 84, 27, 45, 3, 4
2017/5/31, 81, 31, 44, 2, 1
2017/6/1, 87, 23, 53, 2, 
2017/6/2, 69, 13, 64, 2, 
2017/6/3, 52, 12, 71, 2, 
2017/6/4, 50, 7, 56, 3, 
2017/6/5, 38, 14, 46, 3, 3
2017/6/6, 53, 12, 34, 2, 
2017/6/7, 38, 9, 56, 2, 
2017/6/8, 42, 16, 65, 3, 
2017/6/9, 60, 22, 57, 2, 
2017/6/10, 68, 26, 51, 1, 
2017/6/11, 74, 10, 36, 3, 
2017/6/12, 38, 7, 40, 3, 2
2017/6/13, 33, 10, 49, 2, 
2017/6/14, 44, 17, 75, 2, 2
2017/6/15, 59, 22, 59, 2, 2
2017/6/16, 70, 21, 70, 2, 2
2017/6/17, 68, 18, 56, 2, 
2017/6/18, 59, 26, 69, 3, 2
2017/6/19, 75, 27, 32, 2, 4
2017/6/20, 71, 7, 48, 1, 
2017/6/21, 26, 14, 45, 2, 2
2017/6/22, 47, 15, 46, 2, 2
2017/6/23, 49, 12, 27, 2, 
2017/6/24, 31, 6, 27, 2, 
2017/6/25, 17, 15, 22, 1, 
2017/6/26, 44, 20, 27, 1, 2
2017/6/27, 57, 14, 45, 2, 2
2017/6/28, 44, 17, 32, 2, 2
2017/6/29, 46, 9, 13, 1, 
2017/6/30, 20, 13, 18, 1, 1
2017/1/2, 55, 9, 32, 2, 2
2017/1/3, 57, 12, 36, 3, 3
2017/1/4, 64, 13, 33, 3, 2
2017/1/5, 61, 3, 31, 4, 2
2017/1/6, 39, 7, 9, 4, 2
2017/1/7, 35, 3, 30, 4, 2
2017/1/8, 17, 13, 37, 2, 2
2017/1/9, 60, 10, 29, 2, 2
2017/1/10, 60, 3, 31, 2, 
2017/1/11, 33, , 34, 3, 46
2017/1/12, 46, 20, 39, 3, 2
2017/1/13, 75, 4, 31, 2, 1
2017/1/14, 29, 3, 30, 2, 
2017/1/15, 30, 3, 31, 3, 2
2017/1/16, 19, 4, 17, 3, 
2017/1/17, 15, 5, 20, 4, 
2017/1/18, 28, 18, 30, 5, 2
2017/1/19, 67, 22, 37, 3, 4
2017/1/20, 79, 15, 34, 3, 2
2017/1/21, 62, 8, 34, 2, 
2017/1/22, 45, 6, 35, 2, 2
2017/1/23, 47, 3, 35, 2, 
2017/1/24, 28, 5, 30, 4, 2
2017/1/25, 37, 7, 29, 3, 2
2017/1/26, 44, 17, 31, 3, 
2017/1/27, 64, 13, 29, 4, 
2017/1/28, 58, 9, 24, 2, 
2017/1/29, 45, 15, 38, 2, 2
2017/1/30, 64, 9, 32, 3, 
2017/1/31, 49, 9, 32, 4, 2
2017/2/1, 47, 4, 31, 3, 
2017/2/2, 31, 4, 30, 2, 
2017/2/3, 19, 8, 28, 4, 1
2017/2/4, 34, 8, 34, 2, 
2017/2/5, 37, 19, 39, 2, 2
2017/2/6, 74, 11, 34, 3, 
2017/2/7, 56, 8, 29, 3, 1
2017/2/8, 45, 6, 35, 2, 1
2017/2/9, 39, 5, 35, 2, 
2017/2/10, 43, 4, 34, 2, 
2017/2/11, 40, 3, 34, 4, 
2017/2/12, 37, 12, 39, 3, 2
2017/2/13, 50, 28, 44, 4, 2
2017/2/14, 98, 8, 34, 4, 
2017/2/15, 50, 9, 36, 6, 1
2017/2/16, 51, 21, 41, 2, 
2017/2/17, 77, 5, 38, 3, 2
2017/2/18, 34, 6, 35, 2, 1
2017/2/19, 46, 13, 40, 2, 
2017/2/20, 58, 13, 39, 3, 2
2017/2/21, 61, 8, 30, 4, 
2017/2/22, 40, 8, 37, 3, 2
2017/2/23, 45, 8, 37, 3, 2
2017/2/24, 44, 14, 41, 2, 2
2017/2/25, 59, 14, 42, 3, 2
2017/2/26, 66, 8, 39, 4, 
2017/2/27, 50, 5, 40, 4, 
2017/2/28, 42, 8, 38, 5, 2
2017/3/1, 50, 12, 43, 3, 
2017/3/2, 58, 10, 38, 3, 
2017/3/3, 54, 7, 44, 3, 2
2017/3/4, 46, 7, 33, 3, 1
2017/3/5, 45, 17, 52, 3, 2
2017/3/6, 68, 8, 39, 3, 2
2017/3/7, 53, 6, 36, 2, 
2017/3/8, 49, 10, 41, 2, 
2017/3/9, 56, 11, 44, 3, 1
2017/3/10, 59, 10, 51, 4, 2
2017/3/11, 55, 10, 47, 3, 2
2017/3/12, 50, 11, 38, 5, 
2017/3/13, 52, 19, 45, 3, 
2017/3/14, 75, 10, 41, 2, 
2017/3/15, 74, 7, 42, 3, 
2017/3/16, 60, 15, 53, 4, 
2017/3/17, 68, 13, 46, 4, 2
2017/3/18, 64, 18, 69, 6, 3
2017/3/19, 71, 20, 38, 4, 3
2017/3/20, 72, 15, 48, 3, 1
2017/3/21, 41, 16, 43, 3, 
2017/3/22, 65, 11, 38, 4, 
2017/3/23, 57, 17, 42, 6, 1
2017/3/24, 72, 12, 38, 4, 3
2017/3/25, 62, 10, 42, 2, 
2017/3/26, 54, 17, 48, 2, 
2017/3/27, 72, 15, 46, 2, 1
2017/3/28, 64, 16, 38, 3, 2
2017/3/29, 66, 27, 55, 3, 1
2017/3/30, 86, 13, 39, 6, 1
2017/3/31, 55, 7, 43, 3, 
2016/10/1, 30, 11, 13, 1, 2
2016/10/2, 39, 10, 14, 1, 2
2016/10/3, 35, 10, 15, 1, 3
2016/10/4, 39, 4, 18, 1, 3
2016/10/5, 20, 9, 40, 2, 3
2016/10/6, 38, 20, 28, 2, 11
2016/10/7, 73, 9, 19, 1, 2
2016/10/8, 33, 7, 38, 2, 2
2016/10/9, 42, 4, 35, 2, 2
2016/10/10, 26, 4, 26, 3, 2
2016/10/11, 31, 9, 44, 2, 2
2016/10/12, 41, 10, 32, 3, 2
2016/10/13, 54, 6, 33, 4, 2
2016/10/14, 36, 9, 36, 3, 2
2016/10/15, 47, 7, 22, 1, 2
2016/10/16, 35, 8, 25, 1, 
2016/10/17, 33, 7, 36, 1, 
2016/10/18, 40, 13, 32, 2, 2
2016/10/19, 58, 14, 42, 3, 2
2016/10/20, 63, 17, 20, 7, 2
2016/10/21, 63, 5, 17, 4, 2
2016/10/22, 25, 8, 31, 2, 2
2016/10/23, 39, 5, 33, 3, 2
2016/10/24, 34, 9, 20, 3, 2
2016/10/25, 44, 7, 32, 2, 
2016/10/26, 33, 7, 32, 2, 2
2016/10/27, 41, 6, 32, 2, 
2016/10/28, 25, 8, 35, 2, 1
2016/10/29, 39, 11, 34, 2, 2
2016/10/30, 53, 10, 22, 3, 3
2016/10/31, 51, 7, 35, 2, 2
2016/11/1, 42, 5, 33, 3, 2
2016/11/2, 29, 14, 44, 2, 3
2016/11/3, 59, 19, 35, 3, 3
2016/11/4, 80, 26, 35, 4, 3
2016/11/5, 91, 18, 40, 2, 3
2016/11/6, 70, 12, 30, 4, 3
2016/11/7, 60, 15, 31, 3, 
2016/11/8, 66, 8, 31, 3, 
2016/11/9, 41, 5, 26, 3, 5
2016/11/10, 36, 10, 34, 2, 1
2016/11/11, 43, 14, 22, 2, 6
2016/11/12, 67, 12, 22, 1, 2
2016/11/13, 62, 7, 24, 3, 5
2016/11/14, 38, 12, 36, 3, 3
2016/11/15, 46, 10, 30, 2, 1
2016/11/16, 53, 14, 33, 5, 2
2016/11/17, 53, 14, 22, 3, 2
2016/11/18, 61, 11, 30, 1, 2
2016/11/19, 48, 9, 33, 1, 2
2016/11/20, 49, 12, 20, 3, 2
2016/11/21, 62, 12, 36, 3, 2
2016/11/22, 58, 6, 25, 4, 2
2016/11/23, 32, 2, 32, 3, 2
2016/11/24, 20, 5, 30, 3, 2
2016/11/25, 33, 7, 22, 2, 2
2016/11/26, 42, 4, 32, 2, 2
2016/11/27, 20, 21, 33, 3, 3
2016/11/28, 81, 12, 28, 4, 2
2016/11/29, 60, 9, 19, 3, 3
2016/11/30, 52, 16, 33, 2, 3
2016/12/1, 64, 11, 29, 3, 2
2016/12/2, 52, 3, 17, 1, 2
2016/12/3, 22, 7, 19, 2, 2
2016/12/4, 48, 11, 19, 3, 2
2016/12/5, 51, 18, 35, 3, 2
2016/12/6, 65, 7, 27, 3, 2
2016/12/7, 39, 12, 29, 4, 2
2016/12/8, 64, 22, 43, 4, 2
2016/12/9, 84, 7, 33, 3, 2
2016/12/10, 51, 3, 32, 3, 2
2016/12/11, 27, 3, 21, 3, 2
2016/12/12, 27, 4, 32, 4, 
2016/12/13, 28, 9, 34, 2, 2
2016/12/14, 57, 5, 29, 2, 2
2016/12/15, 43, 2, 33, 2, 
2016/12/16, 25, 6, 22, 2, 
2016/12/17, 38, 4, 16, 1, 
2016/12/18, 42, 4, 16, 2, 1
2016/12/19, 42, 6, 8, 3, 
2016/12/20, 44, 6, 13, 2, 
2016/12/21, 39, 5, 31, 2, 
2016/12/22, 28, 8, 32, 1, 
2016/12/23, 57, 7, 26, 3, 
2016/12/24, 50, 6, 24, 1, 3
2016/12/25, 51, 5, 25, 3, 2
2016/12/26, 36, 6, 33, 2, 2
2016/12/27, 39, 3, 26, 3, 
2016/12/28, 22, 2, 27, 2, 2
2016/12/29, 34, 4, 29, 3, 
2016/12/30, 32, 4, 25, 2, 2
2016/12/31, 30, , , , 
2016/7/1, 27, 8, 9, 1, 
2016/7/2, 23, 7, 12, 1, 
2016/7/3, 24, 8, 10, 1, 
2016/7/4, 23, 12, 14, 1, 2
2016/7/5, 44, 10, 20, 1, 2
2016/7/6, 35, 19, 32, 2, 10
2016/7/7, 64, 11, 12, 1, 2
2016/7/8, 29, 8, 17, 1, 
2016/7/9, 18, 6, 14, 1, 
2016/7/10, 15, 5, 17, 1, 
2016/7/11, 11, 9, 18, 1, 
2016/7/12, 22, 6, 23, 1, 
2016/7/13, 17, 17, 39, 1, 2
2016/7/14, 56, 12, 35, 1, 1
2016/7/15, 37, 18, 26, 2, 2
2016/7/16, 57, 16, 37, 1, 
2016/7/17, 55, 19, 43, 2, 2
2016/7/18, 68, 19, 42, 2, 2
2016/7/19, 59, 15, 37, 2, 2
2016/7/20, 52, 13, 32, 1, 2
2016/7/21, 43, 9, 29, 1, 2
2016/7/22, 32, 14, 35, 2, 3
2016/7/23, 46, 19, 30, 1, 
2016/7/24, 62, 16, 23, 1, 2
2016/7/25, 54, 15, 30, 2, 2
2016/7/26, 52, 15, 32, 2, 2
2016/7/27, 51, 21, 30, 2, 2
2016/7/28, 64, 22, 31, 2, 1
2016/7/29, 60, 28, 36, 2, 2
2016/7/30, 75, 26, 46, 2, 3
2016/7/31, 70, 26, 36, 1, 2
2016/8/1, 75, 28, 41, 1, 
2016/8/2, 77, 23, 37, 2, 2
2016/8/3, 67, 28, 50, 2, 2
2016/8/4, 76, 32, 39, 3, 4
2016/8/5, 85, 19, 24, 2, 13
2016/8/6, 58, 20, 30, 1, 13
2016/8/7, 61, 22, 38, 2, 3
2016/8/8, 64, 18, 45, 2, 1
2016/8/9, 55, 17, 44, 2, 2
2016/8/10, 56, 17, 47, 3, 2
2016/8/11, 59, 25, 77, 2, 2
2016/8/12, 76, 32, 51, 2, 2
2016/8/13, 84, 27, 37, 2, 2
2016/8/14, 76, 24, 29, 2, 2
2016/8/15, 67, 19, 32, 2, 2
2016/8/16, 60, 10, 36, 2, 2
2016/8/17, 36, 15, 57, 3, 2
2016/8/18, 47, 28, 48, 2, 2
2016/8/19, 77, 19, 34, 2, 2
2016/8/20, 57, 18, 52, 2, 2
2016/8/21, 54, 14, 22, 2, 2
2016/8/22, 42, 11, 43, 4, 2
2016/8/23, 37, 15, 56, 3, 5
2016/8/24, 47, 12, 30, 2, 5
2016/8/25, 33, 10, 35, 1, 2
2016/8/26, 35, 9, 33, 2, 2
2016/8/27, 31, 9, 26, 2, 2
2016/8/28, 29, 6, 40, 1, 2
2016/8/29, 22, 8, 41, 1, 
2016/8/30, 36, 15, 55, 2, 3
2016/8/31, 57, 26, 47, 2, 3
2016/9/1, 78, 24, 13, 1, 2
2016/9/2, 77, 13, 12, 1, 2
2016/9/3, 45, 7, 9, 1, 2
2016/9/4, 20, 11, 19, 1, 2
2016/9/5, 33, 20, 36, 3, 2
2016/9/6, 59, 22, 16, 3, 2
2016/9/7, 64, 22, 46, 1, 2
2016/9/8, 73, 19, 61, 2, 2
2016/9/9, 68, 27, 52, 4, 4
2016/9/10, 82, 34, 49, 2, 3
2016/9/11, 94, 10, 38, 2, 3
2016/9/12, 33, 5, 43, 2, 2
2016/9/13, 18, 11, 30, 3, 2
2016/9/14, 38, 13, 35, 2, 
2016/9/15, 47, 16, 38, 2, 2
2016/9/16, 51, 12, 15, 1, 2
2016/9/17, 34, 4, 10, 1, 
2016/9/18, 6, 5, 21, 4, 
2016/9/19, 13, 4, 28, 1, 
2016/9/20, 23, 9, 32, 3, 2
2016/9/21, 36, 15, 21, 4, 4
2016/9/22, 60, 11, 37, 1, 1
2016/9/23, 48, 16, 38, 3, 8
2016/9/24, 59, 31, 27, 1, 4
2016/9/25, 94, 16, 18, 1, 5
2016/9/26, 55, 15, 25, 3, 9
2016/9/27, 44, 10, 6, 1, 1
2016/9/28, 22, 3, 26, 3, 
2016/9/29, 12, 6, 12, 2, 
2016/9/30, 18, 9, 14, 1, 
2016/4/1, 44, 7, 36, 2, 4
2016/4/2, 35, 6, 29, 1, 5
2016/4/3, 34, 3, 45, 3, 2
2016/4/4, 20, 7, 42, 1, 2
2016/4/5, 36, 6, 36, 2, 11
2016/4/6, 32, 7, 32, 3, 
2016/4/7, 29, 7, 39, 2, 1
2016/4/8, 31, 10, 44, 2, 2
2016/4/9, 49, 19, 47, 2, 4
2016/4/10, 78, 20, 48, 2, 2
2016/4/11, 76, 12, 43, 3, 4
2016/4/12, 61, 10, 33, 3, 2
2016/4/13, 50, 11, 42, 1, 2
2016/4/14, 43, 17, 51, 4, 2
2016/4/15, 71, 11, 46, 2, 2
2016/4/16, 57, 8, 50, 1, 2
2016/4/17, 44, 12, 45, 3, 2
2016/4/18, 56, 15, 48, 2, 2
2016/4/19, 62, 15, 54, 2, 3
2016/4/20, 56, 13, 42, 2, 1
2016/4/21, 41, 11, 44, 2, 2
2016/4/22, 48, 23, 46, 1, 2
2016/4/23, 80, 29, 50, 3, 2
2016/4/24, 95, 21, 38, 3, 8
2016/4/25, 75, 12, 43, 2, 12
2016/4/26, 47, 5, 33, 2, 6
2016/4/27, 28, 5, 45, 2, 1
2016/4/28, 19, 8, 44, 2, 
2016/4/29, 43, 9, 52, 2, 4
2016/4/30, 55, 13, 49, 1, 2
2016/5/1, 59, 16, 39, 2, 4
2016/5/2, 69, 7, 43, 1, 2
2016/5/3, 40, 15, 67, 1, 2
2016/5/4, 69, 16, 60, 1, 2
2016/5/5, 74, 9, 45, 2, 2
2016/5/6, 46, 20, 52, 2, 2
2016/5/7, 69, 17, 44, 2, 11
2016/5/8, 75, 7, 33, 2, 2
2016/5/9, 26, 2, 33, 2, 
2016/5/10, 15, 4, 46, 1, 
2016/5/11, 20, 8, 49, 2, 8
2016/5/12, 39, 11, 51, 1, 2
2016/5/13, 59, 14, 51, 1, 5
2016/5/14, 64, 15, 31, 2, 2
2016/5/15, 63, 10, 39, 2, 1
2016/5/16, 41, 8, 60, 1, 2
2016/5/17, 52, 10, 72, 3, 2
2016/5/18, 50, 16, 68, 3, 6
2016/5/19, 71, 13, 65, 3, 2
2016/5/20, 65, 17, 73, 4, 2
2016/5/21, 72, 20, 77, 3, 3
2016/5/22, 80, 25, 73, 3, 8
2016/5/23, 90, 20, 45, 2, 2
2016/5/24, 71, 9, 29, 2, 
2016/5/25, 25, 15, 54, 2, 2
2016/5/26, 60, 38, 82, 2, 2
2016/5/27, 118, 23, 47, 2, 
2016/5/28, 81, 9, 35, 2, 
2016/5/29, 30, 18, 83, 2, 3
2016/5/30, 65, 14, 67, 2, 2
2016/5/31, 61, 12, 53, 3, 2
2016/6/1, 54, 7, 43, 2, 2
2016/6/2, 41, 10, 59, 2, 4
2016/6/3, 57, 16, 38, 2, 3
2016/6/4, 55, 3, 28, 1, 
2016/6/5, 14, 7, 30, 2, 4
2016/6/6, 32, 11, 36, 2, 2
2016/6/7, 49, 13, 39, 2, 2
2016/6/8, 56, 13, 40, 1, 2
2016/6/9, 58, 16, 46, 2, 2
2016/6/10, 68, 17, 32, 2, 2
2016/6/11, 69, 13, 22, 2, 2
2016/6/12, 33, 6, 37, 1, 
2016/6/13, 35, 11, 37, 1, 2
2016/6/14, 51, 18, 33, 2, 5
2016/6/15, 72, 16, 44, 2, 2
2016/6/16, 62, 14, 45, 1, 
2016/6/17, 60, 12, 47, 1, 2
2016/6/18, 58, 9, 28, 1, 
2016/6/19, 33, 10, 25, 2, 
2016/6/20, 34, 14, 32, 1, 
2016/6/21, 52, 12, 27, 2, 
2016/6/22, 24, 13, 32, 2, 2
2016/6/23, 27, 13, 33, 1, 
2016/6/24, 40, 9, 35, 1, 
2016/6/25, 44, 15, 52, 2, 2
2016/6/26, 59, 17, 40, 2, 2
2016/6/27, 59, 3, 26, 2, 
2016/6/28, 14, 4, 22, 3, 
2016/6/29, 13, 4, 23, 2, 
2016/6/30, 21, 9, 23, 1, 2
2016/1/4, 105, 20, 30, 4, 2
2016/1/5, 75, 12, 28, 5, 3
2016/1/6, 55, 16, 32, 3, 2
2016/1/7, 68, 6, 30, 2, 2
2016/1/8, 45, 9, 26, 3, 2
2016/1/9, 54, 13, 34, 2, 2
2016/1/10, 65, 11, 35, 4, 3
2016/1/11, 57, 6, 32, 3, 1
2016/1/12, 40, 4, 29, 2, 2
2016/1/13, 40, 8, 32, 2, 2
2016/1/14, 52, 12, 33, 4, 4
2016/1/15, 58, 17, 31, 4, 2
2016/1/16, 84, 9, 24, 3, 2
2016/1/17, 51, 9, 36, 2, 3
2016/1/18, 45, 1, 32, 1, 2
2016/1/19, 31, 5, 32, 2, 1
2016/1/20, 47, 6, 22, 5, 2
2016/1/21, 55, 6, 27, 5, 
2016/1/22, 34, 15, 32, 4, 5
2016/1/23, 62, 2, 32, 1, 2
2016/1/24, 37, 4, 30, 3, 1
2016/1/25, 42, 7, 18, 3, 
2016/1/26, 52, 13, 17, 3, 
2016/1/27, 68, 7, 19, 3, 
2016/1/28, 49, 4, 33, 2, 
2016/1/29, 19, 5, 35, 2, 1
2016/1/30, 24, 20, 39, 3, 5
2016/1/31, 72, 29, 28, 5, 2
2016/2/1, 98, 7, 33, 4, 2
2016/2/2, 49, 6, 34, 4, 1
2016/2/3, 43, 14, 43, 4, 4
2016/2/4, 67, 11, 34, 5, 2
2016/2/5, 58, 8, 35, 3, 2
2016/2/6, 54, 9, 34, 3, 1
2016/2/7, 58, 10, 38, 3, 2
2016/2/8, 55, 17, 39, 2, 3
2016/2/9, 74, 3, 31, 5, 2
2016/2/10, 46, 8, 31, 3, 2
2016/2/11, 56, 11, 33, 4, 2
2016/2/12, 59, 22, 25, 2, 2
2016/2/13, 19, 9, 33, 1, 
2016/2/14, 49, 4, 34, 2, 2
2016/2/15, 41, 5, 32, 1, 
2016/2/16, 49, 4, 32, 2, 2
2016/2/17, 45, 4, 29, 3, 2
2016/2/18, 47, 4, 28, 3, 2
2016/2/19, 43, 6, 37, 2, 2
2016/2/20, 29, 10, 38, 3, 2
2016/2/21, 60, 4, 29, 3, 2
2016/2/22, 28, 11, 38, 3, 3
2016/2/23, 60, 11, 38, 3, 2
2016/2/24, 62, 6, 35, 3, 2
2016/2/25, 47, 19, 42, 4, 3
2016/2/26, 70, 23, 35, 3, 2
2016/2/27, 88, 16, 39, 3, 2
2016/2/28, 72, 15, 39, 2, 2
2016/2/29, 72, 7, 36, 2, 2
2016/3/1, 60, 9, 35, 3, 2
2016/3/2, 62, 9, 39, 3, 2
2016/3/3, 60, 15, 33, 3, 6
2016/3/4, 67, 17, 40, 2, 2
2016/3/5, 75, 12, 32, 1, 1
2016/3/6, 52, 10, 29, 3, 
2016/3/7, 50, 26, 43, 5, 2
2016/3/8, 88, 9, 37, 3, 1
2016/3/9, 35, 5, 35, 3, 
2016/3/10, 36, 7, 36, 3, 2
2016/3/11, 44, 7, 32, 2, 
2016/3/12, 52, 10, 30, 2, 2
2016/3/13, 53, 19, 48, 3, 3
2016/3/14, 69, 16, 44, 3, 1
2016/3/15, 72, 10, 41, 3, 2
2016/3/16, 56, 8, 40, 2, 2
2016/3/17, 48, 6, 31, 3, 2
2016/3/18, 33, 17, 49, 3, 3
2016/3/19, 56, 15, 39, 2, 2
2016/3/20, 66, 7, 38, 2, 1
2016/3/21, 41, 6, 37, 3, 3
2016/3/22, 34, 13, 46, 2, 2
2016/3/23, 62, 8, 39, 3, 2
2016/3/24, 53, 5, 36, 3, 2
2016/3/25, 40, 8, 44, 3, 2
2016/3/26, 58, 19, 54, 2, 2
2016/3/27, 80, 20, 53, 3, 2
2016/3/28, 82, 21, 61, 5, 3
2016/3/29, 82, 27, 45, 3, 2
2016/3/30, 86, 22, 44, 3, 3
2016/3/31, 75, 9, 46, 3, 1
2015/10/1, 27, 9, 36, 1, 2
2015/10/2, 37, 8, 35, 1, 
2015/10/3, 36, 15, 49, 1, 2
2015/10/4, 57, 7, 38, 5, 2
2015/10/5, 29, 5, 36, 2, 2
2015/10/6, 26, 6, 35, 3, 2
2015/10/7, 26, 10, 33, 2, 2
2015/10/8, 43, 22, 47, 2, 2
2015/10/9, 78, 11, 32, 2, 2
2015/10/10, 46, 10, 33, 1, 
2015/10/11, 47, 8, 30, 1, 
2015/10/12, 43, 9, 40, 2, 2
2015/10/13, 44, 10, 46, 2, 2
2015/10/14, 44, 15, 41, 2, 6
2015/10/15, 61, 22, 55, 2, 3
2015/10/16, 75, 11, 41, 2, 1
2015/10/17, 46, 11, 40, 2, 2
2015/10/18, 48, 11, 39, 4, 2
2015/10/19, 47, 18, 45, 4, 2
2015/10/20, 69, 31, 61, 5, 2
2015/10/21, 101, 26, 45, 4, 2
2015/10/22, 84, 27, 42, 3, 3
2015/10/23, 93, 30, 54, 2, 2
2015/10/24, 100, 17, 46, 3, 2
2015/10/25, 62, 14, 36, 2, 3
2015/10/26, 62, 11, 33, 2, 
2015/10/27, 48, 11, 36, 1, 2
2015/10/28, 50, 14, 40, 2, 3
2015/10/29, 59, 15, 35, 3, 2
2015/10/30, 62, 9, 36, 3, 2
2015/10/31, 44, 7, 22, 2, 3
2015/11/1, 38, 7, 34, 2, 2
2015/11/2, 40, 16, 43, 3, 2
2015/11/3, 68, 13, 31, 2, 2
2015/11/4, 56, 9, 28, 2, 2
2015/11/5, 47, 13, 38, 3, 2
2015/11/6, 58, 14, 24, 2, 1
2015/11/7, 57, 7, 27, 1, 
2015/11/8, 29, 5, 26, 1, 
2015/11/9, 20, 7, 27, 2, 
