date, pm25, pm10, o3, no2, so2, co
2020/8/29, 37, 24, 41, 7, 12, 1
2020/8/30, 48, 31, 54, 6, 8, 3
2020/8/31, 73, 31, 50, 8, 9, 3
2020/9/1, 76, 19, 12, 8, 1, 2
2020/9/2, 47, 23, 22, 4, 1, 1
2020/9/3, 53, 28, 41, 12, 7, 2
2020/9/4, 64, 30, 38, 20, 7, 2
2020/9/5, 69, 19, 22, 5, 3, 1
2020/9/6, 42, 13, 19, 1, , 1
2020/9/7, 37, , , , , 
2020/9/13, 32, 15, 30, 6, 4, 3
2020/9/14, 30, 16, 36, 8, 7, 3
2020/9/15, 49, 23, 25, 11, 6, 3
2020/9/16, 60, 23, 15, 12, 2, 3
2020/9/17, 53, 16, 37, 4, 2, 2
2020/9/18, 43, 18, 41, 6, 2, 2
2020/9/19, 53, 19, 47, 6, 1, 3
2020/9/20, 59, 19, 42, 4, 1, 3
2020/9/21, 57, 16, 41, 7, 6, 2
2020/9/22, 54, 18, 40, 7, 4, 3
2020/9/23, 53, 21, 22, 10, 2, 3
2020/9/24, 52, 14, 26, 6, 2, 3
2020/9/25, 34, 14, 33, 5, 4, 2
2020/9/26, 37, 13, 31, 1, 1, 2
2020/9/27, 33, 14, 33, 4, 1, 2
2020/9/28, 44, 18, 26, 9, 3, 2
2020/9/29, 52, 17, 28, 6, 1, 2
2020/9/30, 45, 14, 31, 5, 3, 2
2020/4/1, 51, 18, 42, 10, 4, 5
2020/4/2, 60, 20, 32, 13, 8, 5
2020/4/3, 64, 21, 59, 10, 3, 4
2020/4/4, 70, 15, 38, 5, 3, 5
2020/4/5, 46, 16, 42, 9, 5, 3
2020/4/6, 57, 19, 57, 10, 3, 3
2020/4/7, 61, 31, 73, 11, 3, 4
2020/4/8, 79, 21, 51, 10, 3, 3
2020/4/9, 64, 12, 39, 7, 4, 3
2020/4/10, 48, 15, 37, 12, 8, 3
2020/4/11, 52, 12, 30, 7, 1, 3
2020/4/12, 36, 8, 38, 10, 2, 5
2020/4/13, 29, 12, 40, 9, 1, 5
2020/4/14, 53, 15, 44, 14, 3, 5
2020/4/15, 54, 19, 39, 14, 3, 4
2020/4/16, 67, 22, 45, 15, 2, 4
2020/4/17, 67, 26, 50, 11, 3, 2
2020/4/18, 67, 12, 44, 11, 11, 4
2020/4/19, 47, 13, 44, 10, 2, 4
2020/4/20, 39, 20, 43, 9, 4, 5
2020/4/21, 53, 16, 41, 6, 5, 4
2020/4/22, 46, 19, 40, 8, 6, 5
2020/4/23, 52, 19, 43, 7, 6, 4
2020/4/24, 55, 15, 53, 7, 6, 3
2020/4/25, 57, 29, 72, 9, 15, 4
2020/4/26, 79, 21, 49, 13, 5, 4
2020/4/27, 64, 18, 54, 12, 4, 4
2020/4/28, 63, 22, 61, 11, 9, 2
2020/4/29, 71, 29, 45, 14, 10, 5
2020/4/30, 83, 31, 43, 11, 10, 4
2020/5/1, 90, 40, 38, 12, 17, 5
2020/5/2, 112, 34, 30, 6, 2, 4
2020/5/3, 88, 30, 32, 11, 9, 5
2020/5/4, 69, 27, 40, 14, 10, 5
2020/5/5, 70, 34, 43, 14, 11, 4
2020/5/6, 92, 13, 40, 6, 1, 2
2020/5/7, 36, 20, 43, 11, 12, 3
2020/5/8, 59, 15, 38, 11, 5, 4
