date, pm25, pm10, o3, no2, so2, co
2020/4/4, 70, 19, 41, 4, 2, 1
2020/4/5, 58, 16, 39, 10, 9, 1
2020/4/6, 58, 18, 45, 10, 1, 2
2020/4/7, 63, 29, 69, 12, 2, 3
2020/4/8, 83, 20, 49, 12, 1, 2
2020/4/9, 67, 25, 61, 13, 1, 2
2020/4/10, 74, 28, 47, 14, 22, 2
2020/4/11, 87, 19, 40, 8, 1, 2
2020/4/12, 66, 11, 39, 4, 2, 1
2020/4/13, 43, 15, 42, 10, 1, 1
2020/4/14, 56, 17, 44, 12, 7, 1
2020/4/15, 62, 20, 40, 10, 7, 1
2020/4/16, 65, 23, 35, 14, 2, 2
2020/4/17, 73, 32, 61, 8, 1, 2
2020/4/18, 80, 27, 37, 12, 2, 2
2020/4/19, 72, 14, 50, 7, 2, 2
2020/4/20, 42, 13, 42, 9, 4, 2
2020/4/21, 53, 17, 43, 4, 3, 1
2020/4/22, 57, 16, 39, 6, 2, 1
2020/4/23, 56, 17, 43, 9, 2, 1
2020/4/24, 56, 16, 61, 11, 2, 1
2020/4/25, 58, 22, 76, 10, 2, 2
2020/4/26, 74, 21, 52, 11, 2, 2
2020/4/27, 71, 15, 52, 8, 2, 1
2020/4/28, 60, 18, 52, 9, 4, 1
2020/4/29, 67, 18, 45, 12, 3, 1
2020/4/30, 65, 27, 35, 12, 7, 1
2020/5/1, 86, 28, 27, 10, 9, 1
2020/5/2, 89, 17, 22, 13, 3, 1
2020/5/3, 50, 26, 54, 6, 1, 1
2020/5/4, 71, 31, 35, 7, 3, 2
2020/5/5, 90, 42, 36, 9, 7, 
2020/5/6, 124, 17, 44, 9, 10, 1
2020/5/7, 61, 20, 39, 9, 13, 
2020/5/8, 51, 19, 32, 12, 3, 1
2020/5/9, 53, 16, 37, 4, 1, 2
2020/5/10, 47, 18, 45, 7, 2, 2
2020/5/11, 57, 33, 63, 9, 3, 3
2020/5/12, 90, 20, 41, 8, 3, 1
2020/5/13, 62, 19, 43, 12, 4, 1
2020/5/14, 63, 24, 34, 12, 5, 1
2020/5/15, 59, 16, 17, 9, 3, 1
2020/5/16, 37, 10, 34, 7, 1, 1
2020/5/17, 34, 17, 22, 13, 1, 1
2020/5/18, 47, 25, 56, 5, 1, 1
2020/5/19, 55, 15, 45, 6, 1, 1
2020/5/20, 47, 19, 38, 11, 3, 2
2020/5/21, 63, 21, 35, 9, 4, 1
2020/5/22, 66, 21, 34, 6, 2, 1
2020/5/23, 63, 14, 36, 4, 5, 1
2020/5/24, 45, 16, 29, 8, 2, 1
2020/5/25, 48, 24, 19, 14, 2, 1
2020/5/26, 74, 22, 48, 10, 1, 1
2020/5/27, 66, 22, 47, 8, 1, 2
2020/5/28, 72, 20, 49, 10, 1, 2
2020/5/29, 64, 30, 42, 13, 3, 2
2020/5/30, 88, 13, 43, 6, 2, 1
2020/5/31, 44, 15, 28, 12, 2, 2
2020/6/1, 43, 24, 42, 10, 1, 2
2020/6/2, 61, 17, 30, 19, 2, 2
2020/6/3, 54, 14, 21, 17, 1, 1
2020/6/4, 47, 27, 21, 14, 6, 1
2020/6/5, 67, 37, 36, 12, 2, 1
2020/6/6, 70, 35, 36, 7, 2, 1
2020/6/7, 83, 39, 42, 10, 6, 1
2020/6/8, 90, 21, 33, 6, 5, 
2020/6/9, 45, 16, 19, 9, 2, 1
2020/6/10, 37, 14, 15, 11, 2, 1
2020/6/11, 39, 14, 18, 14, 1, 1
2020/6/12, 34, 18, 10, 5, 1, 1
2020/6/13, 41, 22, 26, 2, 1, 1
2020/6/14, 45, 17, 31, 19, 1, 2
2020/6/15, 43, 30, 37, 11, 1, 1
2020/6/16, 52, 31, 36, 13, 2, 1
2020/6/17, 72, 31, 31, 13, 1, 1
2020/6/18, 62, 23, 38, 7, 1, 1
2020/6/19, 41, 22, 25, 14, 2, 2
2020/6/20, 42, 20, 36, 5, 5, 1
2020/6/21, 47, 19, 32, 12, 14, 1
2020/6/22, 55, 18, 33, 12, 1, 1
2020/6/23, 53, 35, 32, 10, 3, 1
2020/6/24, 64, 25, 35, 10, 1, 1
2020/6/25, 46, 21, 41, 11, 1, 1
2020/6/26, 47, 19, 28, 10, 1, 1
2020/6/27, 38, 14, 33, 3, 1, 1
2020/6/28, 37, 30, 34, 14, 2, 1
2020/6/29, 69, 17, 38, 6, 1, 2
2020/6/30, 37, 19, 35, 9, 1, 1
2020/1/1, 39, 13, 28, 6, 1, 1
2020/1/2, 55, 24, 29, 13, 1, 3
2020/1/3, 73, 20, 35, 10, 2, 2
2020/1/4, 68, 21, 26, 14, 16, 3
2020/1/5, 69, 23, 19, 19, 4, 4
2020/1/6, 68, 20, 28, 21, 3, 3
2020/1/7, 56, 20, 34, 4, 2, 3
2020/1/8, 54, 20, 32, 12, 1, 3
2020/1/9, 68, 22, 29, 15, 5, 3
2020/1/10, 76, 22, 28, 16, 3, 3
2020/1/11, 70, 14, 30, 7, 1, 2
2020/1/12, 53, 12, 32, 10, 1, 2
2020/1/13, 43, 20, 24, 20, 1, 4
2020/1/14, 65, 18, 31, 12, 1, 3
2020/1/15, 65, 22, 23, 15, 6, 3
2020/1/16, 76, 15, 21, 14, 3, 2
2020/1/17, 58, 16, 29, 16, 1, 3
2020/1/18, 52, 13, 26, 10, 1, 3
2020/1/19, 46, 40, 31, 19, 1, 8
2020/1/20, 112, 23, 27, 18, 2, 4
2020/1/21, 70, 29, 12, 29, 1, 7
2020/1/22, 81, 25, 29, 24, 1, 4
2020/1/23, 59, 15, 21, 15, 1, 4
2020/1/24, 54, 13, 24, 9, 2, 2
2020/1/25, 48, 11, 30, 4, 10, 1
2020/1/26, 37, 13, 26, 6, 13, 1
2020/1/27, 34, 8, 28, 9, 1, 1
2020/1/28, 29, 8, 29, 10, 1, 2
2020/1/29, 35, 8, 29, 9, 1, 1
2020/1/30, 33, 12, 30, 11, 1, 2
2020/1/31, 45, 15, 35, 10, 1, 2
2020/2/1, 60, 31, 41, 10, 1, 4
2020/2/2, 93, 30, 37, 17, 1, 4
2020/2/3, 91, 18, 35, 14, 1, 3
2020/2/4, 64, 20, 36, 11, 2, 2
2020/2/5, 72, 13, 28, 13, 1, 2
2020/2/6, 46, 15, 24, 11, 2, 2
2020/2/7, 56, 22, 34, 10, 2, 3
2020/2/8, 72, 18, 33, 6, 1, 2
2020/2/9, 70, 29, 39, 15, 2, 4
2020/2/10, 90, 48, 33, 20, 5, 5
2020/2/11, 139, 38, 29, 26, 3, 5
2020/2/12, 89, 22, 29, 16, 2, 3
2020/2/13, 49, 17, 19, 19, 3, 3
2020/2/14, 51, 20, 20, 16, 2, 2
2020/2/15, 61, 10, 32, 7, 2, 2
2020/2/16, 34, 6, 30, 5, 1, 1
2020/2/17, 32, 11, 27, 11, 1, 2
2020/2/18, 44, 15, 31, 13, 1, 2
2020/2/19, 54, 14, 35, 14, 2, 3
2020/2/20, 58, 27, 29, 17, 5, 3
2020/2/21, 72, 28, 39, 15, 1, 3
