date, pm25, pm10, o3, no2, so2, co
2020/8/24, 57, 26, 52, 6, , 2
2020/8/25, 64, 20, 48, 5, 1, 2
2020/8/26, 52, 16, 17, 5, , 2
2020/8/27, 31, 13, 19, 6, 1, 2
2020/8/28, 24, 18, 31, 4, 1, 2
2020/8/29, 38, 21, 33, 3, 1, 2
2020/8/30, 49, 18, 26, 3, 1, 2
2020/8/31, 42, 16, 29, 4, 1, 2
2020/9/1, 42, 15, 27, 5, 1, 2
2020/9/2, 33, 16, 17, 3, , 2
2020/9/3, 29, 19, 30, 6, , 2
2020/9/4, 36, 15, 33, 4, , 2
2020/9/5, 39, 13, 20, 2, , 1
2020/9/6, 23, 14, 17, 1, , 1
2020/9/7, 20, , , , , 
2020/9/13, 7, 9, 27, 1, 1, 3
2020/9/14, 12, 11, 35, 4, 1, 2
2020/9/15, 26, 16, 42, 6, 1, 3
2020/9/16, 44, 17, 29, 7, , 3
2020/9/17, 32, 16, 40, 4, 1, 2
2020/9/18, 27, 15, 42, 2, 1, 2
2020/9/19, 30, 16, 43, 3, 1, 4
2020/9/20, 45, 15, 39, 2, 1, 3
2020/9/21, 36, 17, 38, 4, 1, 2
2020/9/22, 40, 19, 37, 4, 1, 2
2020/9/23, 54, 23, 37, 3, 1, 3
2020/9/24, 49, 12, 23, 4, 1, 3
2020/9/25, 20, 8, 26, 4, , 3
2020/9/26, 16, 9, 32, 2, 1, 2
2020/9/27, 21, 12, 31, 2, , 3
2020/9/28, 25, 15, 37, 6, 1, 2
2020/9/29, 39, 14, 35, 4, 1, 2
2020/9/30, 34, 11, 35, 2, 1, 2
2020/4/1, 20, 11, 39, 2, 1, 
2020/4/2, 28, 12, 36, 8, 1, 
2020/4/3, 45, 18, 58, 4, 3, 
2020/4/4, 58, 10, 36, 1, 1, 
2020/4/5, 28, 13, 40, 1, 1, 
2020/4/6, 37, 16, 45, 7, 2, 
2020/4/7, 49, 22, 67, 7, 2, 
2020/4/8, 68, 13, 42, 1, 1, 
2020/4/9, 43, 11, 38, 1, 1, 
2020/4/10, 26, 11, 40, 2, 1, 
2020/4/11, 31, 12, 41, 2, 1, 
2020/4/12, 33, 6, 37, 5, 1, 2
2020/4/13, 11, 12, 39, 2, 1, 2
2020/4/14, 29, 10, 44, 8, 2, 3
2020/4/15, 40, 23, 55, 6, 1, 3
2020/4/16, 61, 17, 43, 5, 1, 2
2020/4/17, 49, 17, 46, 2, 1, 3
2020/4/18, 36, 9, 41, 1, 1, 3
2020/4/19, 14, 10, 39, 3, 1, 3
2020/4/20, 12, 15, 39, 3, 1, 3
2020/4/21, 34, 14, 41, 2, 1, 2
2020/4/22, 36, 14, 36, 2, 1, 3
2020/4/23, 27, 13, 39, 4, , 
2020/4/24, 33, 16, 52, 4, 1, 
2020/4/25, 45, 20, 75, 3, 2, 
2020/4/26, 59, 17, 45, 2, 1, 
2020/4/27, 50, 12, 42, 4, 1, 
2020/4/28, 39, 16, 62, 4, 2, 
2020/4/29, 45, 23, 70, 6, 2, 
2020/4/30, 66, 29, 64, 5, 2, 3
2020/5/1, 79, 38, 73, 5, 5, 3
2020/5/2, 96, 31, 40, 3, 2, 3
2020/5/3, 76, 10, 37, 1, 2, 2
2020/5/4, 23, 10, 37, 1, 2, 2
2020/5/5, 26, 10, 36, 3, 1, 2
2020/5/6, 29, 11, 39, 1, 1, 2
2020/5/7, 33, 14, 48, 3, 1, 
2020/5/8, 39, 14, 38, 3, 1, 
2020/5/9, 36, 10, 39, 2, 1, 
2020/5/10, 23, 13, 48, 2, 2, 
2020/5/11, 39, 22, 59, 6, 1, 
2020/5/12, 58, 16, 44, 3, 1, 
2020/5/13, 50, 12, 50, 5, 1, 
2020/5/14, 39, 19, 51, 5, 2, 3
2020/5/15, 51, 10, 37, 3, , 2
2020/5/16, 14, 9, 37, 1, 1, 2
2020/5/17, 22, 12, 41, 4, 1, 2
2020/5/18, 36, 12, 47, 3, 1, 3
2020/5/19, 32, 17, 40, 4, 1, 3
2020/5/20, 40, 7, 27, 1, 1, 3
2020/5/21, 13, 12, 41, 3, 1, 
2020/5/22, 30, 13, 46, 4, 2, 
2020/5/23, 39, 12, 43, 2, 1, 
2020/5/24, 35, 18, 53, 3, 2, 
2020/5/25, 43, 15, 42, 3, 1, 
2020/5/26, 42, 21, 52, 2, 1, 
2020/5/27, 51, 16, 40, 2, 1, 
2020/5/28, 44, 12, 41, 2, 1, 
2020/5/29, 36, 16, 53, 3, 1, 
2020/5/30, 51, 14, 38, 3, 1, 
2020/5/31, 47, 11, 40, 2, 1, 
2020/6/1, 27, 16, 49, 3, 2, 
2020/6/2, 47, 22, 64, 5, 1, 
2020/6/3, 67, 33, 74, 7, 2, 
2020/6/4, 86, 34, 84, 4, 3, 
2020/6/5, 84, 28, 50, 3, 2, 
2020/6/6, 65, 11, 36, 2, 1, 
2020/6/7, 28, 14, 44, 3, 1, 
2020/6/8, 39, 24, 55, 4, 2, 
2020/6/9, 67, 11, 33, 3, 1, 
2020/6/10, 31, 12, 15, 4, 1, 
2020/6/11, 22, 11, 27, 4, , 
