date, pm25, pm10, o3, no2, so2
2015/11/11, 15, , 33, 2, 
2015/11/12, 18, , 18, 4, 
2015/11/13, 40, , 29, 3, 
2015/11/14, 13, , 31, 2, 
2015/11/15, 21, , 31, 3, 
2015/11/16, 27, , 6, 5, 
2015/11/17, 47, , 14, 4, 
2015/11/18, 17, , 29, 1, 
2015/11/19, 18, , 22, 2, 
2015/11/20, 33, , 34, 2, 
2015/11/21, 43, , 25, 3, 
2015/11/22, 54, , 5, 5, 
2015/11/23, 65, , 29, 1, 
2015/11/24, 32, , 29, 2, 
2015/11/25, 15, , 23, 2, 
2015/11/26, 16, , 30, 1, 
2015/11/27, 21, , 25, 2, 
2015/11/28, 27, , 26, 1, 
2015/11/29, 41, , 21, 3, 
2015/11/30, 44, , 31, 3, 
2015/12/1, 37, , 24, 3, 
2015/12/2, 28, , 28, 2, 
2015/12/3, 54, , 29, 2, 
2015/12/4, 37, , 26, 2, 
2015/12/5, 32, , 29, 2, 
2015/12/6, 42, , 31, 2, 
2015/12/7, 24, , 30, 2, 
2015/12/8, 18, , 31, 3, 
2015/12/9, 17, , 32, 7, 
2015/12/10, 19, , 34, 5, 
2015/12/11, 18, , 34, 2, 
2015/12/12, 39, , 32, 2, 
2015/12/13, 41, , 32, 3, 
2015/12/14, 22, , 21, 2, 
2015/12/15, 29, , 28, 2, 
2015/12/16, 41, , 27, 1, 
2015/12/17, 24, , 29, 2, 
2015/12/18, 19, , 31, 1, 
2015/12/19, 19, , 24, 3, 
2015/12/20, 24, , 14, 5, 
2015/12/21, 24, , 33, 3, 
2015/12/22, 24, , 8, 5, 
2015/12/23, 30, , 30, 3, 
2015/12/24, 23, , 32, 2, 
2015/12/25, 39, , 30, 3, 
2015/12/26, 43, , 34, 2, 
2015/12/27, 53, , 25, 4, 
2015/12/28, 31, , 30, 1, 
2015/12/29, 23, , 28, 1, 
2015/12/30, 16, , , , 
2016/1/1, 27, , 20, 2, 
2016/1/2, 34, , 23, 2, 
2016/1/3, 39, , 18, 3, 
2015/7/1, 19, , 37, 2, 
2015/7/2, 37, , 35, 2, 
2015/7/3, 52, , 28, 1, 
2015/7/4, 54, , 44, 1, 
2015/7/5, 47, , 28, 1, 
2015/7/6, 49, , 18, 2, 
2015/7/7, 29, , 18, 2, 
2015/7/8, 16, , 14, 2, 
2015/7/9, 24, , 24, 1, 
2015/7/10, 20, , 16, 1, 
2015/7/11, 22, , 12, , 
2015/7/12, 18, , 12, 2, 
2015/7/13, 18, , 11, , 
2015/7/14, 19, , 25, 1, 
2015/7/15, 28, , 22, 2, 
2015/7/16, 18, , 23, 1, 
2015/7/17, 21, , 19, 2, 
2015/7/18, 43, , 14, 1, 
2015/7/19, 28, , 15, , 
2015/7/20, 20, , 13, 1, 
2015/7/21, 13, , 17, 1, 
2015/7/22, 16, , 9, 1, 
2015/7/23, 18, , 12, , 
2015/7/24, 26, , 9, , 
2015/7/25, 26, , 14, , 
2015/7/26, 23, , 24, 3, 
2015/7/27, 38, , 31, 1, 
2015/7/28, 65, , 48, 1, 
2015/7/29, 78, , 65, 2, 
2015/7/30, 97, , 74, 2, 
2015/7/31, 99, , 59, 1, 
2015/8/1, 104, , 54, 1, 
2015/8/2, 118, , 52, 2, 
2015/8/3, 109, , 46, 2, 
2015/8/4, 102, , 31, 1, 
2015/8/5, 88, , 39, 2, 
2015/8/6, 74, , 23, 1, 
2015/8/7, 34, , 62, 1, 
2015/8/8, 55, , 62, 2, 
2015/8/9, 75, , 58, 1, 
2015/8/10, 83, , 62, 2, 
2015/8/11, 77, , 29, 1, 
2015/8/12, 76, , 25, 2, 
2015/8/13, 36, , 26, 1, 
2015/8/14, 33, , 50, 1, 
2015/8/15, 53, , 32, 1, 
2015/8/16, 55, , 22, 1, 
2015/8/17, 18, , 40, 2, 
2015/8/18, 33, , 17, 2, 
2015/8/19, 27, , 16, 3, 
2015/8/20, 23, , 13, 1, 
2015/8/21, 32, , 38, 1, 
2015/8/22, 34, , 41, 1, 
2015/8/23, 31, , 43, 2, 
2015/8/24, 36, , 30, 1, 
2015/8/25, 31, , 29, 2, 
2015/8/26, 24, , 47, 1, 
2015/8/27, 41, , 55, 1, 
2015/8/28, 57, , 34, 1, 
2015/8/29, 59, , 20, , 
2015/8/30, 18, , 25, 1, 
2015/8/31, 34, , 14, 1, 
2015/9/1, 20, , 31, 1, 
2015/9/2, 26, , 20, 1, 
2015/9/3, 32, , 34, 1, 
2015/9/4, 46, , 38, 1, 
2015/9/5, 54, , 28, , 
2015/9/6, 40, , 36, 2, 
2015/9/7, 16, , 35, 1, 
2015/9/8, 16, , 33, 1, 
2015/9/9, 13, , 36, 1, 
2015/9/10, 17, , 44, 1, 
2015/9/11, 30, , 42, 1, 
2015/9/12, 45, , 37, , 
2015/9/13, 52, , 40, 2, 
2015/9/14, 25, , 38, 2, 
2015/9/15, 36, , 28, 2, 
2015/9/16, 48, , 34, 2, 
2015/9/17, 29, , 41, 1, 
2015/9/18, 28, , 38, 1, 
2015/9/19, 28, , 36, 1, 
2015/9/20, 27, , 36, 1, 
2015/9/21, 35, , 42, 1, 
2015/9/22, 45, , 44, 1, 
2015/9/23, 51, , 32, 3, 
2015/9/24, 29, , 31, 2, 
2015/9/25, 22, , 30, 1, 
2015/9/26, 37, , 39, 1, 
2015/9/27, 38, , 40, 1, 
2015/9/28, 44, , 45, 2, 
2015/9/29, 45, , 36, 1, 
2015/9/30, 21, , 29, 2, 
2015/4/1, 44, , 49, 2, 
2015/4/2, 34, , 35, 1, 
2015/4/3, 36, , 26, 2, 
2015/4/4, 22, , 30, 1, 
2015/4/5, 21, , 13, 10, 
2015/4/6, 61, , 37, 3, 
2015/4/7, 31, , 37, 1, 
2015/4/8, 31, , 31, 3, 
2015/4/9, 41, , 28, 6, 
2015/4/10, 24, , 39, 1, 
2015/4/11, 28, , 38, 1, 
2015/4/12, 37, , 23, 3, 
2015/4/13, 24, , 28, 2, 
2015/4/14, 37, , 43, 3, 
2015/4/15, 47, , 59, 2, 
2015/4/16, 67, , 47, 2, 
2015/4/17, 65, , 53, 1, 
2015/4/18, 52, , 46, 1, 
2015/4/19, 68, , 32, 2, 
2015/4/20, 38, , 45, 2, 
2015/4/21, 26, , 45, 1, 
2015/4/22, 41, , 65, 3, 
2015/4/23, 56, , 64, 2, 
2015/4/24, 54, , 82, 3, 
2015/4/25, 77, , 80, 2, 
2015/4/26, 82, , 67, 2, 
2015/4/27, 85, , 45, 1, 
2015/4/28, 67, , 40, 1, 
2015/4/29, 24, , 49, 1, 
2015/4/30, 26, , 53, 1, 
2015/5/1, 34, , 57, 1, 
2015/5/2, 45, , 34, 1, 
2015/5/3, 32, , 32, 1, 
2015/5/4, 24, , 51, 1, 
2015/5/5, 49, , 59, 1, 
2015/5/6, 50, , 52, 1, 
2015/5/7, 54, , 61, 2, 
2015/5/8, 50, , 52, 2, 
2015/5/9, 53, , 63, 2, 
2015/5/10, 61, , 53, 1, 
2015/5/11, 39, , 47, 1, 
2015/5/12, 40, , 52, 1, 
2015/5/13, 52, , 47, 2, 
2015/5/14, 73, , 35, 1, 
2015/5/15, 69, , 36, 2, 
2015/5/16, 53, , 56, 1, 
2015/5/17, 61, , 56, 2, 
2015/5/18, 52, , 47, 2, 
2015/5/19, 30, , 59, 2, 
2015/5/20, 50, , 47, 2, 
2015/5/21, 35, , 49, 1, 
2015/5/22, 42, , 48, 1, 
2015/5/23, 53, , 56, 1, 
2015/5/24, 39, , 65, 1, 
2015/5/25, 54, , 80, 3, 
2015/5/26, 63, , 74, 1, 
2015/5/27, 64, , 68, 1, 
2015/5/28, 67, , 69, 2, 
2015/5/29, 67, , 60, 2, 
2015/5/30, 68, , 62, 1, 
2015/5/31, 71, , 53, 1, 
2015/6/1, 56, , 44, 1, 
2015/6/2, 56, , 32, 2, 
2015/6/3, 24, , 45, 1, 
2015/6/4, 23, , 26, 3, 
2015/6/5, 31, , 46, 1, 
2015/6/6, 19, , 46, 1, 
2015/6/7, 27, , 34, 1, 
2015/6/8, 27, , 20, 2, 
2015/6/9, 15, , 47, 1, 
2015/6/10, 48, , 19, 1, 
2015/6/11, 42, , 25, 1, 
2015/6/12, 31, , 45, 1, 
2015/6/13, 79, , 32, , 
2015/6/14, 60, , 40, 1, 
2015/6/15, 41, , 29, 2, 
2015/6/16, 62, , 52, 2, 
2015/6/17, 67, , 38, 3, 
2015/6/18, 31, , 41, 1, 
2015/6/19, 13, , 39, 1, 
2015/6/20, 33, , 38, 1, 
2015/6/21, 39, , 34, , 
2015/6/22, 43, , 43, 1, 
2015/6/23, 70, , 39, 1, 
2015/6/24, 58, , 37, 1, 
2015/6/25, 42, , 41, 1, 
2015/6/26, 24, , 22, 1, 
2015/6/27, 24, , 42, , 
2015/6/28, 30, , 39, 1, 
2015/6/29, 24, , 32, 1, 
2015/6/30, 38, , 25, 3, 
2015/1/1, 19, , 28, 1, 
2015/1/2, 22, , 29, 1, 
2015/1/3, 16, , 22, 3, 
2015/1/4, 28, , 33, 3, 
2015/1/5, 57, , 36, 3, 
2015/1/6, 55, , 30, 2, 
2015/1/7, 27, , 33, 1, 
2015/1/8, 36, , 31, 3, 
2015/1/9, 35, , 32, 3, 
2015/1/10, 44, , 33, 2, 
2015/1/11, 46, , 29, 1, 
2015/1/12, 27, , 31, 2, 
2015/1/13, 26, , 16, 5, 
2015/1/14, 33, , 30, 6, 
2015/1/15, 19, , 32, 3, 
2015/1/16, 49, , 31, 3, 
2015/1/17, 66, , 32, 1, 
2015/1/18, 35, , 33, 3, 
2015/1/19, 50, , 35, 5, 
2015/1/20, 64, , 23, 6, 
2015/1/21, 64, , 30, 10, 
2015/1/22, 44, , 33, 2, 
2015/1/23, 22, , 28, 3, 
2015/1/24, 34, , 27, 3, 
2015/1/25, 46, , 19, 4, 
2015/1/26, 52, , 34, 3, 
2015/1/27, 33, , 28, 2, 
2015/1/28, 23, , 27, 3, 
2015/1/29, 22, , 28, 3, 
2015/1/30, 24, , 33, 1, 
2015/1/31, 39, , 32, 1, 
2015/2/1, 23, , 32, 2, 
2015/2/2, 19, , 34, 1, 
2015/2/3, 16, , 34, 3, 
2015/2/4, 27, , 37, 3, 
2015/2/5, 43, , 35, 2, 
2015/2/6, 31, , 27, 5, 
2015/2/7, 41, , 35, 2, 
2015/2/8, 46, , 32, 1, 
2015/2/9, 25, , 32, 3, 
2015/2/10, 30, , 33, 3, 
2015/2/11, 48, , 36, 4, 
2015/2/12, 59, , 33, 3, 
2015/2/13, 33, , 35, 3, 
2015/2/14, 24, , 48, 3, 
2015/2/15, 69, , 36, 4, 
2015/2/16, 42, , 33, 6, 
2015/2/17, 50, , 35, 2, 
2015/2/18, 32, , 34, 3, 
2015/2/19, 24, , 36, 1, 
2015/2/20, 25, , 37, 2, 
2015/2/21, 22, , 31, 1, 
2015/2/22, 13, , 20, 5, 
2015/2/23, 41, , 27, 5, 
2015/2/24, 54, , 31, 5, 
2015/2/25, 68, , 15, 4, 
2015/2/26, 40, , 36, 2, 
2015/2/27, 38, , 38, 1, 
2015/2/28, 55, , 36, 2, 
2015/3/1, 34, , 38, 2, 
2015/3/2, 55, , 28, 3, 
2015/3/3, 42, , 42, 2, 
2015/3/4, 48, , 38, 3, 
2015/3/5, 39, , 36, 3, 
2015/3/6, 54, , 28, 3, 
2015/3/7, 42, , 36, 2, 
2015/3/8, 26, , 34, 4, 
2015/3/9, 25, , 36, 2, 
2015/3/10, 37, , 35, 2, 
2015/3/11, 25, , 43, 3, 
2015/3/12, 47, , 39, 4, 
2015/3/13, 45, , 44, 3, 
2015/3/14, 51, , 16, 3, 
2015/3/15, 48, , 34, 5, 
2015/3/16, 27, , 22, 2, 
2015/3/17, 26, , 28, 3, 
2015/3/18, 28, , 29, 3, 
2015/3/19, 23, , 44, 3, 
2015/3/20, 33, , 42, 2, 
2015/3/21, 66, , 57, 2, 
2015/3/22, 73, , 39, 2, 
2015/3/23, 48, , 39, 2, 
2015/3/24, 30, , 41, 2, 
2015/3/25, 36, , 45, 3, 
2015/3/26, 42, , 51, 3, 
2015/3/27, 46, , 48, 3, 
2015/3/28, 54, , 25, 1, 
2015/3/29, 51, , 45, 4, 
2015/3/30, 64, , 42, 2, 
2015/3/31, 74, , 34, 3, 
2014/10/1, 61, , 22, 1, 
2014/10/2, 53, , 29, 2, 
2014/10/3, 52, , 37, 1, 
2014/10/4, 48, , 31, 1, 
2014/10/5, 32, , 31, 1, 
2014/10/6, 11, , 35, 1, 
2014/10/7, 23, , 34, 2, 
2014/10/8, 36, , 18, 2, 
2014/10/9, 34, , 30, 2, 
2014/10/10, 33, , 35, 1, 
2014/10/11, 62, , 31, 1, 
2014/10/12, 54, , 32, 1, 
2014/10/13, 17, , 35, 1, 
2014/10/14, 18, , 33, 1, 
2014/10/15, 26, , 29, 1, 
2014/10/16, 42, , 39, 1, 
2014/10/17, 52, , 34, 2, 
2014/10/18, 50, , 33, 1, 
2014/10/19, 45, , 20, 2, 
2014/10/20, 30, , 19, 1, 
2014/10/21, 35, , 31, 1, 
2014/10/22, 33, , 32, 1, 
2014/10/23, 23, , 34, 2, 
2014/10/24, 45, , 24, 1, 
2014/10/25, 53, , 26, 1, 
2014/10/26, 48, , 38, 2, 
2014/10/27, 51, , 38, 2, 
2014/10/28, 42, , 35, 2, 
2014/10/29, 45, , 27, 2, 
2014/10/30, 42, , 13, 2, 
2014/10/31, 45, , 20, 3, 
2014/11/1, 19, , 11, 1, 
2014/11/2, 26, , 34, 1, 
2014/11/3, 31, , 34, 2, 
2014/11/4, 34, , 12, 3, 
2014/11/5, 37, , 29, 2, 
2014/11/6, 36, , 41, 2, 
2014/11/7, 60, , 29, 2, 
2014/11/8, 52, , 19, 2, 
2014/11/9, 41, , 36, 2, 
2014/11/10, 40, , 32, 3, 
2014/11/11, 43, , 24, 2, 
2014/11/12, 55, , 30, 2, 
2014/11/13, 36, , 27, 2, 
2014/11/14, 31, , 33, 2, 
2014/11/15, 46, , 28, 3, 
2014/11/16, 37, , 20, 3, 
2014/11/17, 50, , 38, 3, 
2014/11/18, 48, , 34, 3, 
2014/11/19, 44, , 26, 4, 
2014/11/20, 41, , 24, 3, 
2014/11/21, 51, , 29, 3, 
2014/11/22, 56, , 37, 1, 
2014/11/23, 57, , 22, 4, 
2014/11/24, 56, , 30, 3, 
2014/11/25, 36, , 28, 3, 
2014/11/26, 26, , 31, 1, 
2014/11/27, 25, , 28, 1, 
2014/11/28, 30, , 31, 2, 
2014/11/29, 26, , 31, 1, 
2014/11/30, 24, , 28, 2, 
2014/12/1, 26, , 28, 2, 
2014/12/2, 25, , 23, 1, 
2014/12/3, 22, , 19, 4, 
2014/12/4, 26, , 24, 2, 
2014/12/5, 17, , 28, 2, 
2014/12/6, 25, , 30, 1, 
2014/12/7, 27, , 24, 4, 
2014/12/8, 40, , 32, 3, 
2014/12/9, 37, , 28, 5, 
2014/12/10, 36, , 28, 3, 
2014/12/11, 35, , 30, 3, 
2014/12/12, 57, , 26, 2, 
2014/12/13, 26, , 28, 1, 
2014/12/14, 21, , 28, 3, 
2014/12/15, 40, , 24, 3, 
2014/12/16, 32, , 25, 2, 
2014/12/17, 17, , 29, 2, 
2014/12/18, 17, , 29, 3, 
2014/12/19, 23, , 29, 2, 
2014/12/20, 20, , 28, 2, 
2014/12/21, 40, , 25, 3, 
2014/12/22, 27, , 24, 2, 
2014/12/23, 34, , 20, 4, 
2014/12/24, 50, , 33, 3, 
2014/12/25, 53, , 31, 2, 
2014/12/26, 22, , 28, 2, 
2014/12/27, 23, , 9, 4, 
2014/12/28, 27, , , , 
2014/7/1, 76, , 43, 1, 
2014/7/2, 81, , 29, 1, 
2014/7/3, 49, , 29, 1, 
2014/7/4, 35, , 36, 1, 
2014/7/5, 34, , 23, 1, 
2014/7/6, 44, , 17, 2, 
2014/7/7, 33, , 8, 1, 
2014/7/8, 27, , 6, 1, 
2014/7/9, 18, , 18, 1, 
2014/7/10, 24, , 23, 1, 
2014/7/11, 43, , 42, 1, 
2014/7/12, 71, , 19, 1, 
2014/7/13, 59, , 27, 3, 
2014/7/14, 54, , 34, 2, 
2014/7/15, 63, , 15, 1, 
2014/7/16, 66, , 26, 1, 
2014/7/17, 83, , 33, 1, 
2014/7/18, 87, , 18, 1, 
2014/7/19, 63, , 24, 1, 
2014/7/20, 42, , 23, 1, 
2014/7/21, 61, , 19, 1, 
2014/7/22, 71, , 33, 2, 
2014/7/23, 81, , 34, 1, 
2014/7/24, 76, , 33, 2, 
2014/7/25, 53, , 24, 1, 
2014/7/26, 86, , 21, 1, 
2014/7/27, 101, , 46, 2, 
2014/7/28, 43, , 40, 1, 
2014/7/29, 56, , 11, 1, 
2014/7/30, 34, , 16, 1, 
2014/7/31, 23, , 8, 1, 
2014/8/1, 24, , 7, 1, 
2014/8/2, 10, , 9, 1, 
2014/8/3, 20, , 8, 1, 
2014/8/4, 11, , 5, 1, 
2014/8/5, 15, , 9, 1, 
2014/8/6, 23, , 11, 1, 
2014/8/7, 23, , 18, 1, 
2014/8/8, 25, , 23, 3, 
2014/8/9, 21, , 17, 1, 
2014/8/10, 32, , 26, 2, 
2014/8/11, 39, , 26, 3, 
2014/8/12, 60, , 21, 1, 
2014/8/13, 68, , 14, 1, 
2014/8/14, 41, , 10, 1, 
2014/8/15, 28, , 13, 1, 
2014/8/16, 20, , 25, 1, 
2014/8/17, 45, , 7, 1, 
2014/8/18, 36, , 8, 1, 
2014/8/19, 20, , 8, 1, 
2014/8/20, 13, , 9, 1, 
2014/8/21, 17, , 5, 1, 
2014/8/22, 25, , 11, 1, 
2014/8/23, 18, , 11, 1, 
2014/8/24, 22, , 17, 1, 
2014/8/25, 44, , 21, 2, 
2014/8/26, 56, , 30, 2, 
2014/8/27, 43, , 26, 1, 
2014/8/28, 14, , 25, 1, 
2014/8/29, 22, , 36, 1, 
2014/8/30, 30, , 35, 2, 
2014/8/31, 41, , 20, 2, 
2014/9/1, 45, , 34, 1, 
2014/9/2, 36, , 24, 1, 
2014/9/3, 33, , 10, 1, 
2014/9/4, 19, , 8, 1, 
2014/9/5, 34, , 20, 1, 
2014/9/6, 49, , 30, 1, 
2014/9/7, 37, , 40, 2, 
2014/9/8, 44, , 37, 1, 
2014/9/9, 46, , 40, 1, 
2014/9/10, 55, , 36, 1, 
2014/9/11, 53, , 36, 1, 
2014/9/12, 26, , 31, 1, 
2014/9/13, 30, , 33, 1, 
2014/9/14, 26, , 34, 1, 
2014/9/15, 38, , 46, 2, 
2014/9/16, 57, , 40, 2, 
2014/9/17, 54, , 35, 1, 
2014/9/18, 32, , 29, 2, 
2014/9/19, 46, , 25, 2, 
2014/9/20, 36, , 35, 1, 
2014/9/21, 42, , 41, 1, 
2014/9/22, 50, , 44, 1, 
2014/9/23, 52, , 25, 1, 
2014/9/24, 43, , 38, 1, 
2014/9/25, 14, , 44, 1, 
2014/9/26, 30, , 35, 1, 
2014/9/27, 35, , 44, 2, 
2014/9/28, 52, , 43, 1, 
2014/9/29, 73, , 43, 1, 
2014/9/30, 77, , 39, 2, 
2014/4/1, 48, , 23, 2, 
2014/4/2, 42, , 21, 1, 
2014/4/3, 39, , 29, 1, 
2014/4/4, 26, , 26, 2, 
2014/4/5, 40, , 28, 2, 
2014/4/6, 25, , 25, 2, 
2014/4/7, 35, , 27, 5, 
2014/4/8, 52, , 44, 3, 
2014/4/9, 75, , 38, 4, 
2014/4/10, 90, , 39, 3, 
2014/4/11, 49, , 32, 3, 
2014/4/12, 54, , 18, 2, 
2014/4/13, 58, , 42, 2, 
2014/4/14, 47, , 30, 2, 
2014/4/15, 51, , 25, 3, 
2014/4/16, 68, , 38, 2, 
2014/4/17, 92, , 27, 2, 
2014/4/18, 76, , 36, 2, 
2014/4/19, 68, , 24, 2, 
2014/4/20, 39, , 14, 3, 
2014/4/21, 24, , 14, 4, 
2014/4/22, 59, , 44, 3, 
2014/4/23, 58, , 54, 3, 
2014/4/24, 57, , 53, 2, 
2014/4/25, 51, , 56, 2, 
2014/4/26, 51, , 47, 1, 
2014/4/27, 48, , 35, 2, 
2014/4/28, 46, , 40, 1, 
2014/4/29, 21, , 41, 1, 
2014/4/30, 42, , 32, 2, 
2014/5/1, 61, , 45, 3, 
2014/5/2, 57, , 55, 2, 
2014/5/3, 66, , 50, 1, 
2014/5/4, 40, , 36, 4, 
2014/5/5, 62, , 53, 2, 
2014/5/6, 54, , 61, 2, 
2014/5/7, 58, , 52, 1, 
2014/5/8, 53, , 56, 5, 
2014/5/9, 67, , 59, 1, 
2014/5/10, 52, , 65, 1, 
2014/5/11, 49, , 56, 1, 
2014/5/12, 39, , 53, 1, 
2014/5/13, 46, , 40, 2, 
2014/5/14, 61, , 36, 2, 
2014/5/15, 39, , 56, 1, 
2014/5/16, 54, , 68, 3, 
2014/5/17, 53, , 61, 2, 
2014/5/18, 71, , 59, 2, 
2014/5/19, 75, , 46, 1, 
2014/5/20, 64, , 48, 1, 
2014/5/21, 22, , 56, 2, 
2014/5/22, 56, , 45, 1, 
2014/5/23, 37, , 47, 1, 
2014/5/24, 42, , 43, 1, 
2014/5/25, 53, , 39, 1, 
2014/5/26, 25, , 31, 1, 
2014/5/27, 55, , 47, 1, 
2014/5/28, 53, , 51, 1, 
2014/5/29, 78, , 50, 2, 
2014/5/30, 108, , 70, 2, 
2014/5/31, 130, , 78, 2, 
2014/6/1, 114, , 48, 2, 
2014/6/2, 90, , 40, 1, 
2014/6/3, 47, , 39, 1, 
2014/6/4, 53, , 32, 1, 
2014/6/5, 34, , 31, 1, 
2014/6/6, 31, , 29, 1, 
2014/6/7, 50, , 24, 1, 
2014/6/8, 26, , 29, 1, 
2014/6/9, 45, , 14, 1, 
2014/6/10, 52, , 18, 2, 
2014/6/11, 46, , 24, 1, 
2014/6/12, 42, , 36, 1, 
2014/6/13, 37, , 46, 2, 
2014/6/14, 65, , 50, 1, 
2014/6/15, 85, , 34, 1, 
2014/6/16, 87, , 21, 1, 
2014/6/17, 76, , 43, 3, 
2014/6/18, 50, , 46, 1, 
2014/6/19, 67, , 42, 1, 
2014/6/20, 65, , 27, 1, 
2014/6/21, 47, , 31, 1, 
2014/6/22, 25, , 33, 2, 
2014/6/23, 53, , 32, 1, 
2014/6/24, 57, , 42, 1, 
2014/6/25, 65, , 33, 1, 
2014/6/26, 77, , 26, 1, 
2014/6/27, 41, , 21, 2, 
2014/6/28, 18, , 39, 1, 
2014/6/29, 52, , 39, 1, 
2014/6/30, 77, , 56, 1, 
2014/3/15, 60, , 30, 2, 
2014/3/16, 63, , 35, 3, 
2014/3/17, 93, , 20, 5, 
2014/3/18, 75, , 30, 5, 
2014/3/19, 93, , 22, 5, 
2014/3/20, 47, , 28, 2, 
2014/3/21, 25, , 29, 1, 
2014/3/22, 25, , 29, 3, 
2014/3/23, 51, , 35, 3, 
2014/3/24, 70, , 25, 3, 
2014/3/25, 77, , 12, 2, 
2014/3/26, 57, , 30, 2, 
2014/3/27, 30, , 36, 2, 
2014/3/28, 68, , 24, 2, 
2014/3/29, 49, , 27, 1, 
2014/3/30, 12, , 36, 2, 
2014/3/31, 43, , 38, 3, 
2021/4/9, , 13, 24, 1, 
2021/1/31, , 13, 35, 1, 
2021/1/3, , 8, 32, 2, 1
2020/9/12, , 8, 8, , 
2020/3/31, , 4, 48, 4, 
2018/12/31, , 4, 27, 2, 1
2019/12/31, , , 34, 1, 
2017/9/10, , , 37, 1, 
2017/1/1, , , 20, 2, 
2015/12/31, , , 33, 1, 
2014/12/31, , , 27, 1, 
2014/3/14, , , 33, 2, 
