date, pm25, pm10, o3, no2, so2
2017/12/13, 43, 8, 29, 7, 2
2017/12/14, 24, 13, 27, 16, 2
2017/12/15, 45, 23, 29, 16, 7
2017/12/16, 75, 14, 32, 3, 11
2017/12/17, 56, 14, 31, 11, 5
2017/12/18, 53, 17, 28, 12, 5
2017/12/19, 63, 15, 31, 14, 2
2017/12/20, 57, 16, 27, 15, 2
2017/12/21, 57, 21, 28, 17, 3
2017/12/22, 73, 25, 30, 14, 3
2017/12/23, 78, 21, 36, 11, 3
2017/12/24, 66, 26, 33, 8, 19
2017/12/25, 84, 19, 31, 7, 21
2017/12/26, 71, 18, 31, 7, 13
2017/12/27, 62, 10, 31, 10, 5
2017/12/28, 37, 18, 28, 10, 10
2017/12/29, 60, 13, 32, 6, 3
2017/12/30, 50, 16, 27, 8, 7
2017/12/31, 54, 15, 30, 3, 9
2017/7/1, 52, 32, 25, 12, 16
2017/7/2, 74, 42, 17, 8, 15
2017/7/3, 94, 34, 13, 8, 12
2017/7/4, 68, 23, 41, 8, 7
2017/7/5, 52, 35, 52, 12, 16
2017/7/6, 78, 35, 41, 14, 12
2017/7/7, 79, 31, 29, 14, 15
2017/7/8, 70, 34, 26, 14, 18
2017/7/9, 80, 25, 25, 10, 18
2017/7/10, 59, 32, 22, 9, 18
2017/7/11, 70, 33, 21, 6, 9
2017/7/12, 73, 39, 43, 7, 11
2017/7/13, 88, 26, 22, 7, 5
2017/7/14, 62, 32, 35, 10, 8
2017/7/15, 75, 47, 38, 9, 9
2017/7/16, 109, 38, 28, 8, 12
2017/7/17, 92, 26, 31, 9, 9
2017/7/18, 60, 26, 38, 12, 9
2017/7/19, 65, 32, 44, 9, 10
2017/7/20, 71, 30, 42, 11, 7
2017/7/21, 74, 28, 30, 9, 8
2017/7/22, 67, 27, 22, 8, 9
2017/7/23, 59, 21, 22, 8, 10
2017/7/24, 54, 22, 22, 8, 9
2017/7/25, 54, 21, 53, 9, 3
2017/7/26, 59, 29, 43, 10, 5
2017/7/27, 67, 22, 22, 9, 7
2017/7/28, 52, 36, 44, 8, 7
2017/7/29, 84, 33, 32, 10, 7
2017/7/30, 75, 28, 25, 10, 8
2017/7/31, 64, 34, 44, 8, 4
2017/8/1, 80, 25, 65, 7, 4
2017/8/2, 65, 23, 52, 11, 8
2017/8/3, 53, 24, 37, 10, 5
2017/8/4, 61, 29, 20, 9, 8
2017/8/5, 62, 28, 16, 6, 8
2017/8/6, 62, 24, 24, 4, 2
2017/8/7, 49, 37, 53, 6, 9
2017/8/8, 88, 46, 68, 10, 6
2017/8/9, 112, 55, 48, 13, 11
2017/8/10, 130, 44, 61, 10, 7
2017/8/11, 94, 19, 33, 6, 4
2017/8/12, 47, 17, 33, 4, 3
2017/8/13, 44, 17, 34, 7, 5
2017/8/14, 49, 28, 37, 8, 7
2017/8/15, 75, 34, 45, 7, 7
2017/8/16, 82, 28, 38, 12, 10
2017/8/17, 68, 28, 32, 11, 12
2017/8/18, 63, 26, 44, 7, 4
2017/8/19, 64, 30, 56, 11, 11
2017/8/20, 74, 35, 33, 9, 9
2017/8/21, 83, 21, 14, 8, 7
2017/8/22, 49, 28, 40, 9, 8
2017/8/23, 63, 42, 47, 11, 11
2017/8/24, 98, 42, 34, 9, 12
2017/8/25, 102, 29, 47, 8, 5
2017/8/26, 72, 24, 57, 8, 7
2017/8/27, 68, 33, 41, 12, 11
2017/8/28, 76, 38, 28, 11, 13
2017/8/29, 90, 32, 54, 9, 4
2017/8/30, 82, 17, 48, 6, 4
2017/8/31, 45, 15, 41, 5, 3
2017/9/1, 42, 17, 37, 4, 3
2017/9/2, 47, 19, 39, 3, 3
2017/9/3, 50, 19, 37, 11, 6
2017/9/4, 53, 25, 34, 12, 9
2017/9/5, 67, 25, 19, 7, 3
2017/9/6, 66, , , , 
2017/9/11, 59, 19, 32, 8, 5
2017/9/12, 37, 16, 42, 6, 2
2017/9/13, 38, 20, 52, 7, 3
2017/9/14, 57, 13, 37, 6, 2
2017/9/15, 38, 15, 26, 6, 2
2017/9/16, 35, 15, 29, 4, 2
2017/9/17, 31, 26, 41, 4, 10
2017/9/18, 69, 23, 51, 10, 7
2017/9/19, 63, 38, 41, 15, 10
2017/9/20, 97, 26, 62, 9, 3
2017/9/21, 69, 25, 25, 10, 2
2017/9/22, 65, 21, 39, 7, 2
2017/9/23, 58, 24, 41, 8, 3
2017/9/24, 66, 29, 63, 9, 5
2017/9/25, 75, 29, 50, 11, 7
2017/9/26, 76, 21, 35, 9, 4
2017/9/27, 59, 13, 30, 8, 2
2017/9/28, 32, 16, 38, 7, 4
2017/9/29, 48, 18, 45, 7, 3
2017/9/30, 58, 19, 43, 8, 8
2017/4/1, 48, 20, 43, 6, 3
2017/4/2, 55, 30, 49, 12, 9
2017/4/3, 76, 28, 56, 14, 5
2017/4/4, 84, 26, 58, 14, 6
2017/4/5, 77, 23, 46, 14, 6
2017/4/6, 60, 27, 41, 16, 9
2017/4/7, 54, 34, 33, 18, 15
2017/4/8, 65, 26, 49, 10, 8
2017/4/9, 62, 24, 35, 13, 5
2017/4/10, 68, 20, 27, 15, 3
2017/4/11, 47, 20, 40, 11, 6
2017/4/12, 52, 27, 48, 10, 13
2017/4/13, 70, 32, 66, 17, 16
2017/4/14, 80, 31, 54, 18, 24
2017/4/15, 73, 30, 38, 14, 14
2017/4/16, 77, 29, 34, 9, 5
2017/4/17, 60, 22, 50, 9, 9
2017/4/18, 56, 29, 45, 8, 10
2017/4/19, 74, 26, 45, 10, 5
2017/4/20, 67, 31, 41, 21, 9
2017/4/21, 77, 28, 50, 8, 4
2017/4/22, 66, 20, 52, 5, 4
2017/4/23, 54, 26, 48, 14, 16
2017/4/24, 67, 21, 44, 10, 10
2017/4/25, 56, 22, 40, 11, 7
2017/4/26, 53, 19, 48, 6, 3
2017/4/27, 51, 24, 56, 11, 12
2017/4/28, 64, 26, 68, 10, 9
2017/4/29, 74, 31, 67, 13, 14
2017/4/30, 84, 30, 76, 9, 11
2017/5/1, 83, 20, 53, 10, 9
2017/5/2, 60, 23, 42, 13, 15
2017/5/3, 65, 25, 46, 10, 13
2017/5/4, 67, 22, 44, 13, 14
2017/5/5, 60, 24, 39, 13, 10
2017/5/6, 56, 35, 58, 11, 13
2017/5/7, 84, 42, 68, 12, 12
2017/5/8, 99, 37, 44, 17, 12
2017/5/9, 90, 28, 47, 10, 7
2017/5/10, 64, 32, 54, 14, 17
2017/5/11, 85, 39, 59, 17, 16
2017/5/12, 99, 28, 49, 9, 4
2017/5/13, 62, 30, 52, 10, 11
2017/5/14, 62, 26, 50, 9, 8
2017/5/15, 71, 22, 46, 11, 5
2017/5/16, 60, 20, 44, 10, 5
2017/5/17, 55, 20, 51, 10, 10
2017/5/18, 55, 25, 66, 17, 19
2017/5/19, 75, 30, 59, 18, 22
2017/5/20, 79, 31, 53, 14, 16
2017/5/21, 81, 22, 46, 13, 13
2017/5/22, 63, 21, 41, 13, 12
2017/5/23, 58, 23, 35, 10, 9
2017/5/24, 61, 29, 29, 14, 12
2017/5/25, 55, 29, 61, 10, 12
2017/5/26, 64, 16, 47, 6, 6
2017/5/27, 49, 14, 47, 6, 6
2017/5/28, 48, 23, 55, 14, 16
2017/5/29, 66, 45, 59, 18, 27
2017/5/30, 114, 38, 42, 14, 13
2017/5/31, 96, 38, 62, 11, 14
2017/6/1, 96, 24, 52, 6, 7
2017/6/2, 57, 13, 42, 6, 4
2017/6/3, 44, 13, 44, 5, 4
2017/6/4, 48, 14, 49, 8, 6
2017/6/5, 43, 21, 47, 13, 15
2017/6/6, 56, 19, 40, 10, 7
2017/6/7, 48, 21, 53, 10, 6
2017/6/8, 52, 24, 58, 11, 11
2017/6/9, 65, 32, 61, 16, 20
2017/6/10, 83, 28, 49, 8, 5
2017/6/11, 77, 13, 38, 6, 4
2017/6/12, 40, 16, 50, 8, 4
2017/6/13, 53, 23, 54, 13, 16
2017/6/14, 67, 29, 69, 15, 17
2017/6/15, 76, 30, 80, 11, 7
2017/6/16, 82, 20, 59, 10, 12
2017/6/17, 53, 30, 59, 13, 12
2017/6/18, 77, 39, 60, 17, 16
2017/6/19, 91, 34, 45, 13, 8
2017/6/20, 80, 35, 39, 9, 9
2017/6/21, 47, 17, 41, 14, 11
2017/6/22, 45, 31, 65, 17, 14
2017/6/23, 78, 39, 55, 15, 13
2017/6/24, 96, 25, 27, 9, 7
2017/6/25, 58, 29, 56, 12, 5
2017/6/26, 59, 32, 34, 18, 16
2017/6/27, 77, 28, 44, 18, 13
2017/6/28, 67, 23, 39, 16, 13
2017/6/29, 57, 25, 24, 10, 10
2017/6/30, 54, 28, 13, 9, 18
2017/1/2, 67, 26, 36, 10, 3
2017/1/3, 73, 27, 34, 11, 6
2017/1/4, 79, 16, 32, 5, 2
2017/1/5, 49, 15, 30, 12, 3
2017/1/6, 48, 19, 26, 12, 3
2017/1/7, 57, 17, 22, 9, 2
2017/1/8, 49, 17, 32, 8, 7
2017/1/9, 50, 26, 38, 10, 16
2017/1/10, 84, 20, 32, 8, 8
2017/1/11, 58, 27, 33, 10, 13
2017/1/12, 80, 25, 34, 11, 14
2017/1/13, 77, 23, 30, 6, 17
2017/1/14, 67, 16, 29, 3, 4
2017/1/15, 26, 16, 30, 4, 7
2017/1/16, 39, 12, 28, 10, 2
2017/1/17, 35, 12, 28, 14, 4
2017/1/18, 44, 21, 31, 15, 3
2017/1/19, 70, 27, 34, 15, 8
2017/1/20, 82, 20, 35, 6, 4
2017/1/21, 62, 18, 34, 7, 6
2017/1/22, 65, 21, 33, 8, 13
2017/1/23, 66, 18, 31, 10, 5
2017/1/24, 51, 15, 32, 13, 3
2017/1/25, 50, 16, 28, 14, 3
2017/1/26, 52, 20, 35, 15, 7
2017/1/27, 65, 24, 36, 15, 3
2017/1/28, 73, 34, 22, 20, 7
2017/1/29, 96, 42, 36, 13, 5
2017/1/30, 93, 18, 31, 9, 3
2017/1/31, 45, 18, 28, 13, 5
2017/2/1, 57, 19, 34, 7, 4
2017/2/2, 50, 20, 33, 12, 4
2017/2/3, 49, 19, 34, 14, 4
2017/2/4, 57, 22, 22, 13, 3
2017/2/5, 62, 31, 39, 6, 17
2017/2/6, 100, 17, 34, 8, 2
2017/2/7, 52, 16, 34, 11, 2
2017/2/8, 49, 19, 31, 12, 9
2017/2/9, 53, 21, 34, 9, 17
2017/2/10, 66, 19, 34, 4, 16
2017/2/11, 61, 13, 33, 5, 4
2017/2/12, 40, 14, 32, 13, 3
2017/2/13, 43, 20, 35, 13, 4
2017/2/14, 58, 18, 37, 14, 2
2017/2/15, 57, 27, 40, 21, 12
2017/2/16, 74, 34, 39, 22, 9
2017/2/17, 79, 19, 36, 10, 5
2017/2/18, 54, 16, 38, 6, 6
2017/2/19, 37, 30, 42, 18, 17
2017/2/20, 68, 20, 35, 9, 3
2017/2/21, 57, 19, 33, 16, 6
2017/2/22, 59, 23, 37, 12, 5
2017/2/23, 43, 17, 35, 10, 2
2017/2/24, 44, 17, 39, 10, 4
2017/2/25, 56, 23, 38, 8, 3
2017/2/26, 64, 18, 35, 11, 2
2017/2/27, 46, 18, 35, 14, 3
2017/2/28, 55, 19, 26, 18, 4
2017/3/1, 60, 24, 42, 12, 12
2017/3/2, 65, 18, 38, 11, 3
2017/3/3, 52, 20, 40, 12, 9
2017/3/4, 64, 26, 38, 13, 6
2017/3/5, 77, 28, 37, 13, 6
2017/3/6, 77, 25, 39, 8, 10
2017/3/7, 65, 26, 39, 12, 13
2017/3/8, 82, 27, 41, 14, 10
2017/3/9, 75, 23, 41, 10, 4
2017/3/10, 68, 19, 38, 9, 2
2017/3/11, 61, 20, 37, 9, 4
2017/3/12, 62, 22, 30, 15, 2
2017/3/13, 65, 26, 39, 12, 3
2017/3/14, 76, 17, 37, 7, 4
2017/3/15, 53, 16, 36, 9, 3
2017/3/16, 53, 18, 41, 13, 3
2017/3/17, 56, 19, 40, 11, 5
2017/3/18, 62, 29, 66, 11, 5
2017/3/19, 90, 40, 55, 13, 7
2017/3/20, 114, 19, 40, 10, 3
2017/3/21, 45, 25, 43, 8, 3
2017/3/22, 68, 21, 37, 14, 4
2017/3/23, 65, 20, 38, 11, 2
2017/3/24, 54, 19, 39, 9, 6
2017/3/25, 59, 25, 29, 12, 5
2017/3/26, 69, 20, 39, 9, 4
2017/3/27, 60, 24, 49, 10, 5
2017/3/28, 66, 31, 51, 14, 10
2017/3/29, 91, 39, 50, 12, 10
2017/3/30, 102, 25, 44, 20, 3
2017/3/31, 68, 21, 37, 7, 2
2016/10/1, 72, 41, 30, 11, 9
2016/10/2, 84, 26, 19, 7, 3
2016/10/3, 43, 24, 28, 13, 4
2016/10/4, 45, 29, 16, 7, 6
2016/10/5, 56, 20, 36, 6, 3
2016/10/6, 38, 22, 45, 10, 4
2016/10/7, 55, 29, 25, 7, 6
2016/10/8, 49, 22, 32, 5, 5
2016/10/9, 41, 15, 34, 4, 3
2016/10/10, 38, 16, 28, 10, 3
2016/10/11, 42, 21, 37, 10, 4
2016/10/12, 58, 18, 33, 8, 3
2016/10/13, 50, 21, 32, 14, 3
2016/10/14, 54, 23, 50, 9, 5
2016/10/15, 61, 22, 35, 7, 8
2016/10/16, 60, 21, 39, 10, 3
2016/10/17, 46, 24, 43, 11, 4
2016/10/18, 50, 28, 27, 12, 9
2016/10/19, 57, 31, 38, 11, 4
2016/10/20, 68, 23, 36, 8, 4
2016/10/21, 57, 30, 19, 14, 4
2016/10/22, 68, 23, 34, 7, 2
2016/10/23, 49, 15, 34, 7, 3
2016/10/24, 36, 20, 20, 12, 4
2016/10/25, 53, 27, 29, 14, 10
2016/10/26, 63, 18, 37, 7, 3
2016/10/27, 59, 29, 19, 16, 3
2016/10/28, 73, 19, 34, 6, 2
2016/10/29, 48, 24, 37, 5, 3
2016/10/30, 61, 22, 24, 13, 4
2016/10/31, 63, 18, 35, 8, 2
2016/11/1, 50, 15, 36, 8, 2
2016/11/2, 42, 18, 40, 5, 4
2016/11/3, 55, 24, 38, 8, 3
2016/11/4, 68, 27, 39, 11, 6
2016/11/5, 79, 26, 32, 5, 2
2016/11/6, 77, 26, 32, 9, 3
2016/11/7, 76, 26, 17, 14, 2
2016/11/8, 68, 10, 30, 4, 3
2016/11/9, 41, 13, 26, 6, 
2016/11/10, 45, 21, 25, 10, 2
2016/11/11, 60, 24, 38, 10, 3
2016/11/12, 70, 25, 34, 7, 4
2016/11/13, 73, 18, 19, 11, 2
2016/11/14, 60, 20, 26, 10, 3
2016/11/15, 58, 17, 30, 8, 3
2016/11/16, 59, 21, 26, 11, 4
2016/11/17, 67, 30, 28, 14, 6
2016/11/18, 83, 26, 31, 13, 3
2016/11/19, 63, 24, 27, 10, 3
2016/11/20, 67, 23, 23, 12, 2
2016/11/21, 65, 29, 29, 12, 3
2016/11/22, 73, 10, 25, 5, 2
2016/11/23, 36, 12, 26, 8, 4
2016/11/24, 35, 12, 25, 9, 2
2016/11/25, 40, 21, 29, 11, 4
2016/11/26, 58, 18, 24, 9, 1
2016/11/27, 40, 16, 29, 7, 2
2016/11/28, 55, 15, 27, 8, 2
2016/11/29, 53, 19, 26, 9, 2
2016/11/30, 61, 21, 30, 11, 4
2016/12/1, 64, 23, 33, 9, 3
2016/12/2, 66, 22, 26, 14, 3
2016/12/3, 66, 23, 22, 9, 4
2016/12/4, 63, 22, 27, 12, 4
2016/12/5, 61, 24, 33, 9, 3
2016/12/6, 65, 14, 28, 10, 2
2016/12/7, 52, 22, 29, 14, 2
2016/12/8, 64, 32, 38, 16, 4
2016/12/9, 82, 19, 32, 7, 4
2016/12/10, 60, 14, 26, 6, 2
2016/12/11, 44, 18, 26, 13, 2
2016/12/12, 53, 21, 9, 16, 2
2016/12/13, 58, 14, 29, 6, 2
2016/12/14, 34, 14, 26, 12, 2
2016/12/15, 45, 14, 28, 8, 5
2016/12/16, 46, 18, 29, 12, 7
2016/12/17, 58, 24, 28, 10, 3
2016/12/18, 72, 24, 24, 16, 4
2016/12/19, 72, 30, 13, 24, 4
2016/12/20, 87, 30, 19, 18, 3
2016/12/21, 78, 22, 35, 9, 4
2016/12/22, 53, 29, 33, 6, 19
2016/12/23, 85, 14, 28, 7, 5
2016/12/24, 43, 10, 30, 6, 3
2016/12/25, 37, 19, 23, 16, 4
2016/12/26, 57, 20, 34, 11, 8
2016/12/27, 47, 12, 29, 9, 2
2016/12/28, 31, 15, 28, 9, 5
2016/12/29, 44, 14, 29, 7, 3
2016/12/30, 40, 16, 29, 7, 4
2016/12/31, 47, , , , 
2016/7/1, 71, 31, 20, 7, 8
2016/7/2, 61, 39, 17, 8, 14
2016/7/3, 67, 51, 19, 12, 19
2016/7/4, 109, 41, 24, 10, 14
2016/7/5, 82, 24, 14, 6, 10
2016/7/6, 46, 28, 30, 7, 13
2016/7/7, 60, 36, 22, 11, 6
2016/7/8, 75, 20, 18, 7, 5
2016/7/9, 34, 33, 29, 9, 9
2016/7/10, 62, 38, 37, 12, 8
2016/7/11, 85, 38, 20, 12, 11
2016/7/12, 71, 39, 19, 11, 7
2016/7/13, 66, 31, 44, 11, 9
2016/7/14, 62, 25, 34, 5, 12
2016/7/15, 60, 28, 38, 10, 11
2016/7/16, 58, 47, 34, 9, 8
2016/7/17, 97, 33, 48, 6, 4
2016/7/18, 69, 30, 75, 8, 5
2016/7/19, 68, 30, 72, 9, 14
2016/7/20, 69, 28, 63, 12, 10
2016/7/21, 62, 32, 67, 10, 8
2016/7/22, 71, 31, 34, 12, 14
2016/7/23, 70, 30, 36, 11, 14
2016/7/24, 68, 29, 34, 12, 12
2016/7/25, 61, 25, 28, 10, 8
2016/7/26, 52, 23, 24, 10, 11
2016/7/27, 44, 23, 20, 10, 13
2016/7/28, 43, 24, 20, 8, 10
2016/7/29, 47, 28, 26, 11, 15
2016/7/30, 54, 33, 47, 12, 19
2016/7/31, 69, 38, 51, 8, 9
2016/8/1, 78, 43, 59, 8, 6
2016/8/2, 84, 43, 70, 9, 9
2016/8/3, 86, 47, 58, 12, 16
2016/8/4, 104, 43, 55, 13, 20
2016/8/5, 92, 40, 39, 10, 16
2016/8/6, 80, 35, 43, 10, 15
2016/8/7, 76, 34, 58, 8, 10
2016/8/8, 67, 35, 51, 6, 7
2016/8/9, 74, 26, 66, 7, 6
2016/8/10, 53, 25, 82, 7, 7
2016/8/11, 59, 36, 60, 13, 18
2016/8/12, 76, 37, 35, 12, 16
2016/8/13, 74, 36, 36, 11, 13
2016/8/14, 71, 44, 47, 8, 11
2016/8/15, 90, 45, 34, 10, 12
2016/8/16, 89, 40, 50, 10, 10
2016/8/17, 74, 33, 70, 9, 8
2016/8/18, 66, 41, 60, 10, 15
2016/8/19, 86, 41, 57, 8, 7
2016/8/20, 72, 32, 31, 11, 19
2016/8/21, 60, 32, 33, 8, 7
2016/8/22, 55, 23, 60, 8, 7
2016/8/23, 49, 23, 33, 9, 12
2016/8/24, 49, 27, 18, 9, 15
2016/8/25, 52, 25, 25, 7, 12
2016/8/26, 46, 19, 38, 6, 4
2016/8/27, 39, 24, 42, 6, 8
2016/8/28, 50, 24, 29, 7, 5
2016/8/29, 41, 23, 44, 7, 21
2016/8/30, 58, 25, 40, 15, 22
2016/8/31, 63, 34, 72, 9, 11
2016/9/1, 76, 37, 41, 10, 9
2016/9/2, 78, 30, 38, 8, 7
2016/9/3, 65, 20, 17, 5, 7
2016/9/4, 35, 17, 15, 7, 4
2016/9/5, 33, 19, 27, 8, 6
2016/9/6, 40, 20, 34, 8, 9
2016/9/7, 37, 19, 37, 6, 4
2016/9/8, 46, 23, 56, 8, 4
2016/9/9, 59, 22, 51, 7, 4
2016/9/10, 59, 30, 53, 11, 13
2016/9/11, 73, 33, 52, 9, 8
2016/9/12, 76, 23, 24, 10, 5
2016/9/13, 46, 21, 28, 11, 3
2016/9/14, 46, 25, 40, 14, 4
2016/9/15, 56, 30, 43, 14, 10
2016/9/16, 66, 26, 18, 8, 8
2016/9/17, 56, 22, 10, 9, 10
2016/9/18, 35, 16, 20, 7, 5
2016/9/19, 36, 14, 28, 6, 2
2016/9/20, 22, 18, 27, 11, 3
2016/9/21, 43, 22, 26, 12, 3
2016/9/22, 50, 20, 36, 11, 3
2016/9/23, 43, 23, 20, 12, 4
2016/9/24, 50, 23, 24, 9, 8
2016/9/25, 56, 22, 24, 12, 5
2016/9/26, 51, 28, 28, 13, 12
2016/9/27, 59, 25, 11, 9, 6
2016/9/28, 51, 19, 27, 8, 6
2016/9/29, 40, 26, 44, 11, 5
2016/9/30, 60, 35, 36, 13, 6
2016/4/1, 79, 25, 40, 16, 12
2016/4/2, 61, 18, 39, 10, 6
2016/4/3, 46, 31, 31, 12, 4
2016/4/4, 37, 16, 42, 10, 4
2016/4/5, 29, 26, 46, 15, 12
2016/4/6, 58, 44, 43, 10, 13
2016/4/7, 60, 24, 44, 10, 4
2016/4/8, 38, 27, 48, 15, 12
2016/4/9, 67, 27, 46, 10, 6
2016/4/10, 66, 24, 45, 7, 3
2016/4/11, 61, 27, 45, 11, 8
2016/4/12, 70, 28, 40, 13, 5
2016/4/13, 55, 25, 46, 11, 6
2016/4/14, 45, 24, 50, 6, 4
2016/4/15, 63, 24, 56, 12, 13
2016/4/16, 64, 39, 49, 9, 11
2016/4/17, 69, 32, 41, 10, 8
2016/4/18, 71, 35, 61, 10, 7
2016/4/19, 77, 29, 54, 13, 14
2016/4/20, 70, 26, 52, 12, 4
2016/4/21, 58, 26, 50, 10, 7
2016/4/22, 48, 33, 53, 13, 13
2016/4/23, 73, 42, 50, 7, 4
2016/4/24, 83, 49, 46, 17, 8
2016/4/25, 102, 40, 50, 17, 14
2016/4/26, 85, 34, 28, 15, 4
2016/4/27, 71, 30, 38, 12, 4
2016/4/28, 38, 20, 42, 4, 3
2016/4/29, 51, 21, 52, 12, 12
2016/4/30, 53, 35, 49, 14, 18
2016/5/1, 81, 36, 46, 14, 14
2016/5/2, 86, 26, 44, 8, 5
2016/5/3, 52, 40, 59, 14, 19
2016/5/4, 85, 35, 63, 8, 13
2016/5/5, 81, 30, 52, 11, 7
2016/5/6, 68, 33, 49, 12, 11
2016/5/7, 74, 55, 57, 8, 6
2016/5/8, 106, 32, 45, 16, 4
2016/5/9, 55, 33, 27, 13, 4
2016/5/10, 41, 40, 41, 10, 8
2016/5/11, 46, 25, 59, 11, 6
2016/5/12, 50, 28, 50, 14, 13
2016/5/13, 62, 33, 72, 11, 8
2016/5/14, 71, 36, 50, 13, 13
2016/5/15, 78, 27, 42, 6, 5
2016/5/16, 52, 22, 50, 7, 4
2016/5/17, 49, 30, 61, 12, 10
2016/5/18, 75, 31, 64, 15, 17
2016/5/19, 74, 33, 57, 16, 17
2016/5/20, 74, 41, 81, 8, 8
2016/5/21, 88, 46, 62, 15, 21
2016/5/22, 108, 45, 72, 16, 17
2016/5/23, 105, 38, 62, 14, 11
2016/5/24, 88, 35, 58, 12, 8
2016/5/25, 76, 36, 24, 12, 14
2016/5/26, 67, 45, 86, 8, 6
2016/5/27, 82, 48, 43, 12, 6
2016/5/28, 105, 43, 32, 13, 8
2016/5/29, 85, 40, 49, 9, 4
2016/5/30, 50, 30, 46, 19, 14
2016/5/31, 63, 29, 61, 7, 6
2016/6/1, 66, 15, 40, 4, 4
2016/6/2, 36, 21, 46, 11, 12
2016/6/3, 52, 23, 44, 9, 7
2016/6/4, 49, 15, 45, 4, 3
2016/6/5, 34, 26, 46, 13, 15
2016/6/6, 56, 27, 25, 15, 5
2016/6/7, 55, 29, 39, 13, 11
2016/6/8, 56, 28, 40, 11, 10
2016/6/9, 59, 25, 71, 13, 11
2016/6/10, 59, 34, 40, 16, 19
2016/6/11, 80, 34, 30, 10, 10
2016/6/12, 68, 21, 30, 7, 4
2016/6/13, 33, 31, 52, 9, 8
2016/6/14, 63, 24, 36, 10, 14
2016/6/15, 55, 22, 27, 11, 6
2016/6/16, 45, 35, 57, 9, 8
2016/6/17, 72, 34, 63, 10, 12
2016/6/18, 77, 32, 36, 8, 6
2016/6/19, 63, 33, 29, 15, 9
2016/6/20, 65, 24, 33, 9, 10
2016/6/21, 46, 36, 20, 17, 7
2016/6/22, 70, 29, 41, 9, 4
2016/6/23, 57, 32, 27, 12, 5
2016/6/24, 65, 33, 36, 10, 5
2016/6/25, 58, 27, 53, 6, 10
2016/6/26, 62, 32, 44, 11, 9
2016/6/27, 77, 21, 29, 10, 3
2016/6/28, 42, 33, 28, 13, 6
2016/6/29, 61, 25, 28, 12, 4
2016/6/30, 52, 35, 31, 17, 17
2016/1/4, 83, 38, 33, 12, 3
2016/1/5, 103, 32, 26, 16, 4
2016/1/6, 79, 25, 32, 11, 7
2016/1/7, 66, 24, 28, 10, 7
2016/1/8, 64, 18, 32, 9, 5
2016/1/9, 48, 22, 30, 10, 5
2016/1/10, 62, 27, 33, 12, 4
2016/1/11, 74, 21, 30, 11, 2
2016/1/12, 49, 19, 30, 9, 10
2016/1/13, 45, 23, 28, 10, 7
2016/1/14, 50, 22, 32, 12, 5
2016/1/15, 52, 24, 32, 13, 3
2016/1/16, 67, 20, 33, 7, 2
2016/1/17, 62, 22, 36, 7, 8
2016/1/18, 60, 25, 33, 5, 9
2016/1/19, 73, 16, 30, 5, 7
2016/1/20, 46, 17, 26, 12, 3
2016/1/21, 43, 15, 28, 12, 3
2016/1/22, 41, 23, 31, 9, 4
2016/1/23, 58, 22, 33, 4, 9
2016/1/24, 62, 28, 35, 7, 16
2016/1/25, 76, 25, 32, 11, 8
2016/1/26, 72, 39, 36, 12, 11
2016/1/27, 109, 33, 35, 14, 5
2016/1/28, 85, 28, 19, 21, 4
2016/1/29, 65, 14, 32, 9, 2
2016/1/30, 31, 17, 35, 6, 3
2016/1/31, 47, 40, 36, 14, 6
2016/2/1, 111, 25, 30, 10, 3
2016/2/2, 64, 15, 32, 12, 3
2016/2/3, 41, 20, 34, 12, 4
2016/2/4, 57, 27, 35, 15, 4
2016/2/5, 71, 24, 35, 11, 5
2016/2/6, 69, 14, 34, 5, 4
2016/2/7, 37, 18, 31, 11, 6
2016/2/8, 51, 31, 38, 8, 11
2016/2/9, 82, 20, 33, 8, 4
2016/2/10, 54, 20, 34, 13, 3
2016/2/11, 60, 21, 36, 16, 8
2016/2/12, 58, 27, 34, 11, 3
2016/2/13, 41, 36, 38, 10, 10
2016/2/14, 67, 26, 30, 5, 12
2016/2/15, 63, 25, 34, 5, 16
2016/2/16, 66, 30, 34, 7, 8
2016/2/17, 73, 19, 35, 13, 7
2016/2/18, 58, 25, 38, 14, 7
2016/2/19, 65, 22, 25, 13, 3
2016/2/20, 53, 24, 39, 5, 6
2016/2/21, 63, 22, 33, 15, 3
2016/2/22, 57, 26, 26, 16, 4
2016/2/23, 65, 24, 37, 8, 2
2016/2/24, 61, 19, 33, 9, 4
2016/2/25, 44, 30, 41, 11, 7
2016/2/26, 81, 45, 51, 15, 11
2016/2/27, 112, 49, 49, 14, 13
2016/2/28, 125, 37, 42, 9, 7
2016/2/29, 98, 24, 39, 7, 5
2016/3/1, 73, 30, 40, 11, 14
2016/3/2, 80, 28, 45, 13, 7
2016/3/3, 78, 33, 40, 22, 10
2016/3/4, 84, 38, 51, 16, 11
2016/3/5, 93, 25, 46, 8, 4
2016/3/6, 56, 29, 28, 17, 4
2016/3/7, 60, 33, 40, 13, 9
2016/3/8, 77, 24, 36, 11, 3
2016/3/9, 52, 22, 34, 9, 3
2016/3/10, 51, 20, 36, 7, 2
2016/3/11, 48, 14, 37, 8, 3
2016/3/12, 40, 17, 36, 9, 4
2016/3/13, 42, 18, 40, 9, 2
2016/3/14, 43, 28, 47, 6, 3
2016/3/15, 73, 24, 26, 20, 8
2016/3/16, 58, 26, 39, 22, 10
2016/3/17, 73, 24, 41, 13, 5
