date, pm25, pm10, o3, no2, so2, co
2020/3/5, 33, 11, 34, 22, 3, 3
2020/3/6, 47, 13, 26, 19, 2, 3
2020/3/7, 49, 12, 32, 9, 2, 3
2020/3/8, 40, 14, 20, 30, 4, 4
2020/3/9, 20, 20, 36, 30, 2, 5
2020/3/10, 50, 11, 34, 22, 2, 4
2020/3/11, 42, 11, 32, 18, 3, 2
2020/3/12, 29, 17, 42, 24, 3, 3
2020/3/13, 55, 20, 29, 21, 3, 3
2020/3/14, 57, , , , , 3
2020/3/15, 35, 8, 33, 12, 2, 2
2020/3/16, 36, 11, 46, 18, 4, 2
2020/3/17, 40, 19, 39, 35, 6, 4
2020/3/18, 63, 18, 26, 18, 3, 3
2020/3/19, 51, 8, 26, 7, 2, 3
2020/3/20, 22, 13, 25, 9, 2, 3
2020/3/21, 36, 21, 35, 4, 1, 3
2020/3/22, 43, 16, 35, 22, 5, 2
2020/3/23, 50, 16, 36, 16, 2, 2
2020/3/24, 45, 11, 39, 19, 3, 2
2020/3/25, 43, 17, 43, 32, 6, 4
2020/3/26, 59, 20, 37, 23, 3, 3
2020/3/27, 59, 23, 32, 14, 2, 4
2020/3/28, 53, 4, 26, 5, 1, 1
2020/3/29, 25, , , , , 
2019/10/1, 72, 34, 79, 29, 10, 4
2019/10/2, 84, 25, 42, 20, 8, 2
2019/10/3, 63, 20, 43, 13, 3, 4
2019/10/4, 48, 12, 48, 23, 6, 4
2019/10/5, 41, 16, 28, 13, 3, 2
2019/10/6, 46, 12, 27, 19, 5, 3
2019/10/7, 43, 15, 36, 13, 2, 3
2019/10/8, 45, 11, 35, 18, 5, 3
2019/10/9, 37, 16, 33, 25, 4, 3
2019/10/10, 50, 12, 29, 22, 2, 5
2019/10/11, 50, 36, 20, 11, 2, 4
2019/10/12, 47, 13, 30, 10, 2, 3
2019/10/13, 37, 17, 24, 13, 2, 3
2019/10/14, 46, 13, 26, 23, 5, 5
2019/10/15, 43, 14, 25, 25, 5, 3
2019/10/16, 42, 17, 20, 30, 5, 6
2019/10/17, 55, 13, 23, 23, 3, 4
2019/10/18, 45, 12, 25, 25, 2, 5
2019/10/19, 37, 15, 27, 23, 5, 7
2019/10/20, 34, 15, 27, 25, 6, 4
2019/10/21, 45, 5, 34, 11, 2, 4
2019/10/22, 27, 12, 31, 31, 5, 3
2019/10/23, 46, 16, 31, 26, 9, 3
2019/10/24, 47, 8, 27, 18, 2, 3
2019/10/25, 29, 11, 26, 27, 7, 7
2019/10/26, 45, 16, 28, 24, 9, 7
2019/10/27, 55, 13, 30, 25, 7, 5
2019/10/28, 45, 12, 20, 28, 3, 5
2019/10/29, 44, 31, 31, 43, 7, 8
2019/10/30, 66, 33, 37, 39, 8, 9
