date, pm25, pm10, o3, no2, so2, co
2020/9/4, 57, 21, 15, 2, 1, 1
2020/9/5, 42, 8, 16, 1, 1, 
2020/9/6, 23, 13, 24, 1, , 
2020/9/7, 18, , , , , 
2020/9/13, 17, 14, 43, 9, 1, 1
2020/9/14, 33, 19, 38, 10, 2, 1
2020/9/15, 48, 23, 22, 13, 1, 1
2020/9/16, 57, 12, 20, 9, 1, 1
2020/9/17, 23, 13, 35, 9, 1, 2
2020/9/18, 25, 16, 34, 10, 1, 1
2020/9/19, 48, 15, 41, 3, 1, 1
2020/9/20, 46, 11, 39, 4, 2, 1
2020/9/21, 35, 19, 39, 4, 5, 1
2020/9/22, 49, 21, 43, 4, 5, 1
2020/9/23, 55, 10, 24, 5, 1, 1
2020/9/24, 31, 7, 32, 3, 1, 1
2020/9/25, 15, 14, 30, 2, 1, 
2020/9/26, 31, 9, 34, 2, , 1
2020/9/27, 22, 12, 35, 3, 15, 1
2020/9/28, 36, 20, 43, 6, 5, 1
2020/9/29, 52, 22, 40, 5, 1, 1
2020/9/30, 62, 13, 37, 5, 2, 1
2020/4/1, 33, 24, 45, 6, 1, 1
2020/4/2, 53, 30, 42, 8, 4, 1
2020/4/3, 67, 32, 59, 6, 1, 1
2020/4/4, 66, 26, 42, 3, 1, 1
2020/4/5, 48, 27, 47, 5, 12, 1
2020/4/6, 57, 30, 55, 6, 2, 1
2020/4/7, 62, 36, 71, 8, 1, 2
2020/4/8, 72, 31, 55, 6, 1, 1
2020/4/9, 63, 31, 58, 5, 1, 1
2020/4/10, 64, 27, 53, 5, 1, 1
2020/4/11, 58, 18, 35, 3, 2, 1
2020/4/12, 36, 17, 39, 1, , 1
2020/4/13, 25, 24, 47, 6, 1, 1
2020/4/14, 51, 26, 49, 7, 2, 1
2020/4/15, 55, 31, 51, 6, 1, 1
2020/4/16, 62, 29, 41, 7, 3, 1
2020/4/17, 65, 39, 65, 3, 1, 1
2020/4/18, 68, 28, 36, 4, 3, 1
2020/4/19, 58, 20, 52, 2, 1, 1
2020/4/20, 27, 24, 45, 3, 1, 2
2020/4/21, 40, 26, 44, 1, 1, 
2020/4/22, 38, 28, 39, 2, 1, 1
2020/4/23, 43, 24, 46, 4, 1, 1
2020/4/24, 43, 28, 73, 4, 1, 1
2020/4/25, 49, 43, 82, 2, 1, 1
2020/4/26, 69, 31, 57, 5, 1, 1
2020/4/27, 63, 30, 59, 4, 1, 1
2020/4/28, 56, 27, 59, 4, 1, 1
2020/4/29, 53, 25, 59, 4, 1, 1
2020/4/30, 50, 32, 45, 3, 1, 1
2020/5/1, 64, 34, 40, 3, 14, 1
2020/5/2, 80, 31, 22, 3, 2, 1
2020/5/3, 70, 27, 56, 2, 1, 
2020/5/4, 57, 30, 42, 2, 1, 1
2020/5/5, 63, 40, 44, 1, 2, 
2020/5/6, 88, 23, 45, 3, 14, 1
2020/5/7, 37, 19, 47, 5, 1, 1
2020/5/8, 30, 22, 34, 4, 2, 1
2020/5/9, 42, 21, 40, 3, 1, 1
2020/5/10, 35, 25, 48, 3, 1, 1
2020/5/11, 38, 37, 62, 3, 1, 1
2020/5/12, 67, 27, 46, 2, 1, 1
2020/5/13, 46, 29, 51, 5, 9, 1
2020/5/14, 55, 29, 37, 7, 3, 1
2020/5/15, 58, 12, 26, 4, , 1
2020/5/16, 75, 20, 47, 1, 1, 1
2020/5/17, 36, 17, 26, 5, 1, 1
2020/5/18, 34, 34, 54, 2, 1, 1
2020/5/19, 49, 24, 49, 2, 1, 1
2020/5/20, 42, 21, 43, 4, 1, 1
2020/5/21, 38, 26, 42, 5, 5, 1
2020/5/22, 55, 26, 44, 3, 5, 
2020/5/23, 59, 22, 42, 2, 2, 
2020/5/24, 48, 23, 36, 3, 1, 1
2020/5/25, 52, 24, 28, 4, 1, 1
2020/5/26, 54, 32, 64, 4, 1, 1
2020/5/27, 62, 32, 64, 3, 1, 2
2020/5/28, 64, 29, 65, 4, 1, 1
2020/5/29, 57, 41, 49, 5, 2, 1
2020/5/30, 85, 20, 40, 2, 1, 1
2020/5/31, 40, 16, 31, 2, 1, 1
2020/6/1, 30, 30, 56, 2, 1, 1
2020/6/2, 55, 29, 35, 6, 1, 1
2020/6/3, 62, 22, 37, 3, 1, 1
2020/6/4, 46, 29, 49, 4, 2, 1
2020/6/5, 56, 36, 36, 4, 3, 1
2020/6/6, 76, 38, 50, 3, 1, 1
2020/6/7, 74, 45, 57, 4, 3, 1
2020/6/8, 91, 25, 36, 5, 1, 1
2020/6/9, 46, 17, 33, 2, 4, 1
2020/6/10, 32, 12, 16, 2, 1, 
2020/6/11, 14, 13, 24, 2, , 1
2020/6/12, 21, 18, 9, 1, 1, 
2020/6/13, 23, 18, 27, 1, 1, 
2020/6/14, 28, 32, 47, 2, 1, 1
2020/6/15, 40, 29, 52, 4, 1, 1
2020/6/16, 62, 28, 46, 5, 2, 1
2020/6/17, 60, 26, 28, 4, 1, 1
2020/6/18, 48, 23, 38, 2, 1, 1
2020/6/19, 22, 24, 36, 3, 3, 2
2020/6/20, 42, 22, 35, 3, 1, 1
2020/6/21, 47, 20, 40, 3, 2, 1
2020/6/22, 43, 32, 56, 5, 4, 1
2020/6/23, 67, 32, 45, 4, 2, 
2020/6/24, 68, 21, 18, 3, 1, 2
2020/6/25, 44, 20, 41, 2, 1, 1
2020/6/26, 33, 14, 20, 3, 1, 1
2020/6/27, 23, 21, 42, 2, 1, 1
2020/6/28, 33, 32, 36, 5, 2, 1
2020/6/29, 68, 21, 40, 2, 1, 1
2020/6/30, 23, 23, 38, 2, 1, 1
2020/1/1, 46, 15, 32, 8, 1, 3
2020/1/2, 52, 26, 36, 11, 1, 4
2020/1/3, 75, 24, 35, 10, 1, 3
2020/1/4, 76, 15, 32, 8, 1, 3
2020/1/5, 55, 27, 20, 16, 5, 4
2020/1/6, 71, 27, 29, 20, 7, 5
2020/1/7, 75, 16, 34, 4, 4, 1
2020/1/8, 39, 23, 32, 11, 1, 3
2020/1/9, 67, 21, 34, 11, 1, 3
2020/1/10, 67, 19, 30, 13, 1, 3
2020/1/11, 66, 17, 35, 7, 1, 3
2020/1/12, 61, 14, 34, 10, 1, 2
2020/1/13, 49, 20, 27, 15, 1, 2
2020/1/14, 66, 22, 28, 15, 1, 4
2020/1/15, 71, 25, 22, 19, 1, 5
2020/1/16, 80, 15, 29, 12, 1, 3
2020/1/17, 61, 10, 32, 11, 1, 2
2020/1/18, 43, 20, 32, 9, 1, 3
2020/1/19, 66, 38, 39, 15, 1, 4
2020/1/20, 106, 28, 35, 16, 1, 3
2020/1/21, 78, 39, 7, 24, 2, 5
2020/1/22, 108, 19, 37, 12, 1, 6
2020/1/23, 51, 11, 28, 10, 1, 3
2020/1/24, 36, 12, 25, 7, 5, 2
2020/1/25, 40, 8, 31, 4, 6, 2
2020/1/26, 29, 5, 27, 4, 7, 1
2020/1/27, 22, 5, 32, 7, , 2
2020/1/28, 16, 8, 31, 7, 1, 2
2020/1/29, 27, 8, 31, 7, 1, 1
2020/1/30, 28, 11, 33, 8, 1, 1
2020/1/31, 40, 16, 39, 10, 1, 2
2020/2/1, 55, 35, 45, 9, 1, 3
2020/2/2, 97, 35, 44, 14, 1, 4
2020/2/3, 99, 22, 37, 15, 1, 3
2020/2/4, 71, 24, 39, 11, , 2
2020/2/5, 72, 12, 35, 10, , 1
2020/2/6, 45, 14, 25, 14, , 2
2020/2/7, 50, 17, 35, 8, , 2
2020/2/8, 56, 25, 32, 8, , 3
2020/2/9, 71, 36, 42, 13, , 
2020/2/10, 99, 47, 41, 12, 5, 
2020/2/11, 125, 32, 24, 27, 1, 
2020/2/12, 84, 16, 37, 8, , 
2020/2/13, 50, 19, 31, 13, 3, 
2020/2/14, 56, 21, 23, 12, 2, 
2020/2/15, 61, 12, 32, 4, 1, 
2020/2/16, 34, 6, 30, 2, , 
2020/2/17, 25, 11, 29, 8, , 
2020/2/18, 41, 15, 37, 13, , 
2020/2/19, 55, 17, 41, 12, 4, 
2020/2/20, 55, 21, 36, 12, 11, 
2020/2/21, 65, 29, 43, 6, 2, 
2020/2/22, 75, 26, 38, 5, , 
2020/2/23, 68, 18, 38, 8, 1, 2
2020/2/24, 54, 18, 35, 10, 2, 2
2020/2/25, 58, 10, 37, 2, , 1
2020/2/26, 30, 11, 33, 5, , 1
2020/2/27, 39, 14, 26, 10, 6, 3
2020/2/28, 45, 11, 20, 17, , 4
2020/2/29, 38, 9, 20, 6, , 2
2020/3/1, 26, 16, 43, 6, , 2
2020/3/2, 50, 21, 30, 9, 1, 3
2020/3/3, 64, 18, 37, 8, 1, 1
2020/3/4, 54, 20, 45, 4, 1, 2
2020/3/5, 64, 27, 42, 10, 9, 2
2020/3/6, 80, 34, 24, 14, 1, 3
2020/3/7, 90, 9, 40, 4, 1, 1
2020/3/8, 32, 13, 32, 13, 3, 2
2020/3/9, 51, 9, 43, 7, 1, 1
2020/3/10, 24, 27, 38, 2, 1, 1
2020/3/11, 58, 22, 38, 6, 1, 1
2020/3/12, 35, 24, 31, 10, 8, 2
2020/3/13, 56, 22, 38, 5, 1, 1
2020/3/14, 46, 21, 42, 4, 1, 2
2020/3/15, 44, 19, 36, 2, 1, 1
2020/3/16, 31, 21, 41, 7, 1, 1
2020/3/17, 42, 26, 46, 7, 1, 1
2020/3/18, 48, 28, 46, 8, 3, 2
2020/3/19, 55, 21, 39, 3, 1, 1
2020/3/20, 28, 22, 48, 6, 1, 1
2020/3/21, 39, 31, 47, 7, 2, 1
2020/3/22, 58, 30, 46, 4, 1, 1
2020/3/23, 57, 29, 58, 6, 2, 1
2020/3/24, 59, 31, 46, 7, 5, 2
2020/3/25, 66, 31, 17, 16, 1, 2
2020/3/26, 77, 20, 30, 7, 1, 2
2020/3/27, 51, 14, 36, 3, , 
2020/3/28, 19, 17, 37, 1, 2, 
2020/3/29, 25, , , , , 
2019/10/1, 54, 16, 19, 7, 1, 1
2019/10/2, 37, 13, 23, 3, , 
2019/10/3, 29, 15, 36, 6, , 2
2019/10/4, 41, 18, 41, 6, 2, 1
2019/10/5, 50, 15, 33, 4, 4, 1
2019/10/6, 45, 20, 34, 7, 3, 2
2019/10/7, 55, 13, 42, 5, 2, 1
2019/10/8, 38, 18, 48, 7, 3, 2
2019/10/9, 58, 22, 55, 10, 8, 3
2019/10/10, 68, 31, 37, 10, 2, 2
2019/10/11, 81, 18, 34, 2, , 1
2019/10/12, 47, 16, 34, 2, 2, 
2019/10/13, 47, 16, 36, 3, 2, 1
2019/10/14, 48, 10, 36, 4, 12, 2
2019/10/15, 35, 15, 41, 5, 3, 2
2019/10/16, 48, 23, 27, 10, 3, 2
2019/10/17, 69, 23, 18, 16, 2, 4
2019/10/18, 58, 12, 32, 8, , 2
2019/10/19, 26, 8, 33, 4, 6, 2
2019/10/20, 25, 16, 33, 7, 4, 2
2019/10/21, 49, 22, 36, 6, 5, 2
2019/10/22, 66, 30, 26, 11, 3, 2
2019/10/23, 78, 13, 24, 5, 5, 2
2019/10/24, 44, 8, 34, 5, 1, 1
2019/10/25, 23, 16, 42, 6, 1, 1
2019/10/26, 42, 16, 42, 4, 1, 1
2019/10/27, 50, 18, 40, 8, 1, 2
2019/10/28, 59, 14, 42, 8, 2, 1
2019/10/29, 50, 21, 42, 9, , 2
2019/10/30, 60, 15, 40, 10, 2, 2
2019/10/31, 52, 23, 47, 11, 2, 2
2019/11/1, 65, 38, 42, 14, 20, 2
2019/11/2, 95, 45, 38, 7, 7, 2
2019/11/3, 114, 18, 35, 6, , 2
2019/11/4, 59, 11, 34, 8, 6, 2
2019/11/5, 36, 16, 35, 13, 6, 3
2019/11/6, 54, 21, 40, 11, 3, 2
2019/11/7, 63, 19, 44, 13, 1, 3
2019/11/8, 64, 23, 48, 9, 2, 2
2019/11/9, 64, 20, 38, 8, 11, 2
2019/11/10, 62, 22, 44, 10, 1, 4
2019/11/11, 58, 21, 45, 12, 4, 4
2019/11/12, 54, 26, 36, 12, 5, 3
2019/11/13, 64, 12, 32, 6, 1, 1
2019/11/14, 41, 15, 31, 12, 3, 3
2019/11/15, 46, 18, 37, 12, 3, 4
2019/11/16, 59, 32, 37, 12, 7, 4
2019/11/17, 84, 23, 31, 12, 2, 4
2019/11/18, 62, 26, 29, 7, 1, 2
2019/11/19, 53, 13, 32, 9, 1, 2
2019/11/20, 44, 16, 29, 13, 5, 3
2019/11/21, 52, 37, 13, 21, 7, 5
2019/11/22, 87, 36, 27, 15, 13, 5
2019/11/23, 88, 29, 19, 11, 6, 3
2019/11/24, 71, 22, 31, 10, 1, 4
2019/11/25, 62, 20, 25, 7, 18, 2
2019/11/26, 52, 20, 21, 10, 2, 2
2019/11/27, 58, 7, 26, 6, 1, 1
2019/11/28, 19, 10, 30, 9, 3, 2
2019/11/29, 34, 21, 30, 12, 16, 3
2019/11/30, 58, 19, 35, 8, 4, 2
2019/12/1, 57, 11, 33, 4, 1, 2
2019/12/2, 28, 12, 30, 9, , 2
2019/12/3, 43, 12, 32, 13, 1, 3
2019/12/4, 52, 17, 29, 13, , 3
2019/12/5, 57, 14, 29, 11, , 3
2019/12/6, 52, 14, 31, 11, 1, 3
2019/12/7, 51, 19, 33, 10, 1, 4
2019/12/8, 63, 25, 31, 16, 6, 5
2019/12/9, 75, 22, 32, 18, 3, 4
2019/12/10, 68, 38, 15, 22, 6, 5
2019/12/11, 98, 19, 32, 9, 1, 2
2019/12/12, 56, 12, 25, 16, 2, 4
2019/12/13, 43, 20, 35, 12, 1, 3
2019/12/14, 60, 22, 34, 7, 11, 3
2019/12/15, 63, 31, 20, 19, 2, 5
2019/12/16, 81, 35, 12, 23, 1, 6
2019/12/17, 82, 23, 35, 8, 1, 3
2019/12/18, 64, 18, 31, 10, , 3
2019/12/19, 58, 16, 31, 11, 1, 3
2019/12/20, 55, 27, 17, 15, 2, 4
2019/12/21, 76, 10, 28, 6, 5, 2
2019/12/22, 39, 10, 30, 14, 1, 4
2019/12/23, 41, 33, 26, 16, , 5
2019/12/24, 86, 37, 11, 22, 2, 5
2019/12/25, 99, 25, 23, 21, , 5
2019/12/26, 72, 12, 32, 8, , 2
2019/12/27, 40, 14, 33, 12, 1, 3
2019/12/28, 51, 35, 19, 13, 2, 3
2019/12/29, 94, , , , , 
2019/7/1, 43, 19, 47, 7, 2, 2
2019/7/2, 47, 10, 25, 8, , 1
