date, pm25, pm10, o3, no2, so2, co
2020/12/30, 30, 2, 27, 2, 1, 
2020/12/31, 11, 3, 28, 3, 2, 
2021/1/1, 25, 6, 29, 5, 1, 
2021/1/2, 35, 8, 27, 7, 2, 
2021/1/3, 39, 9, 27, 9, 4, 
2020/7/1, 43, 6, 49, 4, 8, 1
2020/7/2, 34, 5, 28, 3, 5, 1
2020/7/3, 22, 4, 29, 2, 4, 2
2020/7/4, 21, 17, 46, 3, 6, 2
2020/7/5, 51, 5, 10, 2, 4, 1
2020/7/6, 14, 7, 26, 4, 4, 1
2020/7/7, 24, 9, 43, 4, 5, 1
2020/7/8, 26, 6, 20, 3, , 1
2020/7/9, 21, 9, 14, 2, 4, 1
2020/7/10, 23, 15, 16, 3, 4, 1
2020/7/11, 32, 8, 32, 3, , 1
2020/7/12, 24, 9, 19, 3, 4, 1
2020/7/13, 23, 7, 34, 2, 4, 1
2020/7/14, 16, 6, 29, 6, 6, 2
2020/7/15, 22, 6, 32, 2, 6, 1
2020/7/16, 16, 7, 29, 2, , 1
2020/7/17, 23, 7, 44, 4, 7, 2
2020/7/18, 24, 17, 47, 4, 7, 2
2020/7/19, 55, 22, 53, 6, 8, 2
2020/7/20, 64, 21, 43, 6, 7, 2
2020/7/21, 61, 8, 41, 2, 6, 1
2020/7/22, 25, 11, 25, 3, 5, 2
2020/7/23, 33, 12, 19, 3, 5, 1
2020/7/24, 38, 5, 16, 2, 4, 1
2020/7/25, 18, 5, 14, 2, 4, 1
2020/7/26, 18, 5, 17, 2, 4, 1
2020/7/27, 15, 10, 16, 4, 4, 1
2020/7/28, 26, 15, 31, 6, 5, 2
2020/7/29, 32, 12, 26, 6, 5, 2
2020/7/30, 29, 17, 45, 7, 6, 2
2020/7/31, 44, 11, 54, 3, 7, 2
2020/8/1, 46, 15, 14, 5, 7, 
2020/8/2, 46, 21, 52, 6, 7, 2
2020/8/3, 66, 23, 54, 8, 11, 1
2020/8/4, 69, 39, 78, 8, 12, 2
2020/8/5, 99, 31, 49, 8, 9, 1
2020/8/6, 83, 35, 24, 5, 11, 1
2020/8/7, 92, 44, 25, 4, 9, 1
2020/8/8, 101, 19, 23, 1, 7, 1
2020/8/9, 52, 7, 12, 2, 6, 1
2020/8/10, 22, 10, 23, 2, 6, 1
2020/8/11, 28, 9, 34, 3, 6, 1
2020/8/12, 32, 12, 38, 5, 6, 1
2020/8/13, 39, 13, 37, 3, 7, 1
2020/8/14, 44, 19, 58, 3, 8, 2
2020/8/15, 58, 16, 38, 2, 6, 2
2020/8/16, 54, 22, 88, 3, 8, 2
2020/8/17, 64, 16, 40, 2, 6, 2
2020/8/18, 53, 16, 85, 5, 8, 2
2020/8/19, 50, 24, 90, 6, 10, 2
2020/8/20, 71, 26, 62, 4, 9, 2
2020/8/21, 71, 22, 42, 2, 6, 2
2020/8/22, 65, 11, 34, 2, 6, 2
2020/8/23, 41, 19, 58, 4, 7, 3
2020/8/24, 63, 23, 51, 5, 7, 3
2020/8/25, 71, 18, 38, 3, 6, 2
2020/8/26, 50, 12, 16, 3, 5, 3
2020/8/27, 31, 10, 40, 3, 5, 3
2020/8/28, 28, 10, 32, 2, 5, 3
